Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zilliztech/claude-context,https://github.com/zilliztech/claude-context,Code search MCP for Claude Code. Make entire codebase the context for any coding agent.,TypeScript,7636,626,871 stars today,zc277584121; Shawnzheng011019; codingjaguar; jaxkodex; Acren
2,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,51673,8307,424 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
3,langfuse/langfuse,https://github.com/langfuse/langfuse,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23",TypeScript,25669,2601,149 stars today,marcklingen; maxdeichmann; Steffen911; marliessophie; nimarb
4,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon Lite is an autonomous, white-box AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,39651,4369,372 stars today,ajmallesh; ezl-keygraph; claude; keygraphVarun; Khaushik-keygraph
5,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"OpenMetadata is a unified metadata platform for data discovery, data observability, and data governance powered by a central metadata repository, in-depth column level lineage, and seamless team collaboration.",TypeScript,12226,1991,521 stars today,pmbrull; harshach; ShaileshParmar11; chirag-madlani; Sachin-chaurasiya
6,vercel-labs/skills,https://github.com/vercel-labs/skills,The open agent skills tool - npx skills,TypeScript,15548,1273,333 stars today,quuu; github-actions; huozhi; elliotllliu; pi0
7,Stirling-Tools/Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,#1 PDF Application on GitHub that lets you edit PDFs on any device anywhere,TypeScript,77614,6766,315 stars today,Frooodle; Ludy87; dependabot; github-actions; stirlingbot
8,vscode-icons/vscode-icons,https://github.com/vscode-icons/vscode-icons,Icons for Visual Studio Code,TypeScript,5037,1021,3 stars today,robertohuertasm; JimiC; KingDarBoja; jens1o; remcohaszing
9,xiangechen/chili3d,https://github.com/xiangechen/chili3d,A browser-based 3D CAD application for online model design and editing,TypeScript,4503,424,6 stars today,xiangechen; bearjcc; msnh2012; cxh1378; anmutech
10,thunderbird/thunderbolt,https://github.com/thunderbird/thunderbolt,AI You Control: Choose your models. Own your data. Eliminate vendor lock-in.,TypeScript,3750,230,579 stars today,cjroth; raivieiraadriano92; ital0; darkbanjo; arienemaiara
11,InsForge/InsForge,https://github.com/InsForge/InsForge,Give agents everything they need to ship fullstack apps. The backend built for agentic development.,TypeScript,7756,619,205 stars today,tonychang04; Fermionic-Lyu; Leo-rq-yu; jwfing; claude
