Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NVIDIA/cutlass,https://github.com/NVIDIA/cutlass,CUDA Templates and Python DSLs for High-Performance Linear Algebra,C++,10321,2046,16 stars today,hwu36; kerrmudgeon; Junkai-Wu; fengxie; ANIKET-SHIVAM
2,openvinotoolkit/openvino,https://github.com/openvinotoolkit/openvino,OpenVINO™ is an open source toolkit for optimizing and deploying AI inference,C++,10742,3335,15 stars today,ilya-lavrenov; rkazants; ilyachur; mvafin; dependabot
3,microsoft/BitNet,https://github.com/microsoft/BitNet,Official inference framework for 1-bit LLMs,C++,40202,3723,71 stars today,potassiummmm; tsong-ms; younesbelkada; isHuangXin; XsquirrelC
4,k4yt3x/video2x,https://github.com/k4yt3x/video2x,"A machine learning-based video super resolution and frame interpolation framework. Est. Hack the Valley II, 2018.",C++,21266,1840,174 stars today,k4yt3x; BrianPetkovsek; sat3ll; Integral-Tech; snixon
5,amnezia-vpn/amnezia-client,https://github.com/amnezia-vpn/amnezia-client,Amnezia VPN Client (Desktop+Mobile),C++,14711,1099,42 stars today,pokamest; Nethius; vkamn; albexk; outspace
6,edin45/simple_photogrammetry_gui,https://github.com/edin45/simple_photogrammetry_gui,Pas de description,C++,570,28,60 stars today,edin45; VladimirMarko
7,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2720,2124,8 stars today,wangxiyuan; Potabk; zhangxinyuehfad; MengqingCao; Yikun
8,mavlink/qgroundcontrol,https://github.com/mavlink/qgroundcontrol,"Cross-platform ground control station for drones (Android, iOS, Mac OS, Linux, Windows)",C++,4873,5001,2 stars today,DonLakeFlyer; LorenzMeier; dogmaphobic; PX4BuildBot; HTRamsey
9,ROCm/rocm-systems,https://github.com/ROCm/rocm-systems,super repo for rocm systems projects,C++,473,371,0 stars today,lmoriche; marifamd; kiritigowda; dgaliffiAMD; AryanSalmanpour
10,MrNeRF/LichtFeld-Studio,https://github.com/MrNeRF/LichtFeld-Studio,"Train, inspect, edit, automate, and export 3D Gaussian Splatting scenes from a single native application.",C++,3601,432,12 stars today,MrNeRF; github-actions; kmeirlaen; miriameng; dozeri83
11,aseprite/aseprite,https://github.com/aseprite/aseprite,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",C++,39028,8769,35 stars today,dacap; martincapello; Gasparoken; ckaiser; iamOgunyinka
12,MariaDB/server,https://github.com/MariaDB/server,"MariaDB server is a community developed fork of MySQL server. Started by core members of the original MySQL team, MariaDB actively works with outside developers to deliver the most featureful, stable, and sanely licensed open SQL server in the industry.",C++,8147,2088,7 stars today,dr-m; vuvova; prohaska; spetrunia; vaintroub
13,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,90017,39345,20 stars today,laanwj; fanquake; achow101; sipa; hebasto
14,juce-framework/JUCE,https://github.com/juce-framework/JUCE,"JUCE is an open-source cross-platform C++ application framework for desktop and mobile applications, including VST, VST3, AU, AUv3, LV2 and AAX audio plug-ins.",C++,8825,2163,5 stars today,reuk; ed95; julianstorer; hogliux; tpoole
15,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,197716,76151,30 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
16,k4zmu2a/SpaceCadetPinball,https://github.com/k4zmu2a/SpaceCadetPinball,Decompilation of 3D Pinball for Windows – Space Cadet,C++,4626,319,8 stars today,k4zmu2a; MaikelChan; NicolaSmaniotto; prototux; kowalski7cc
17,xbmc/xbmc,https://github.com/xbmc/xbmc,"Kodi is an award-winning free and open source home theater/media center software and entertainment hub for digital media. With its beautiful interface and powerful skinning engine, it's available for Android, BSD, Linux, macOS, iOS, tvOS and Windows.",C++,21144,6588,2 stars today,ksooo; FernetMenta; Montellese; MartijnKaijser; garbear
18,CMU-Perceptual-Computing-Lab/openpose,https://github.com/CMU-Perceptual-Computing-Lab/openpose,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation",C++,34417,8037,10 stars today,gineshidalgo99; soulslicer; xiangyann; bikz05; bryant1410
19,open-telemetry/opentelemetry-cpp,https://github.com/open-telemetry/opentelemetry-cpp,The OpenTelemetry C++ Client,C++,1360,617,2 stars today,lalitb; ThomsonTan; marcalff; dependabot; esigo
20,yhirose/cpp-httplib,https://github.com/yhirose/cpp-httplib,A C++ header-only HTTP/HTTPS server and client library,C++,16781,2743,6 stars today,yhirose; Tachi107; falbrechtskirchinger; jimmy-park; sum01
21,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50472,7479,11 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
22,facebook/rocksdb,https://github.com/facebook/rocksdb,"A library that provides an embeddable, persistent key-value store for fast storage.",C++,32012,6911,2 stars today,siying; igorcanadi; pdillinger; ajkr; riversand963
23,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23766,2960,9 stars today,vitaut; phprus; alexezeder; DanielaE; dependabot
24,Fincept-Corporation/FinceptTerminal,https://github.com/Fincept-Corporation/FinceptTerminal,"FinceptTerminal is a modern finance application offering advanced market analytics, investment research, and economic data tools, designed for interactive exploration and data-driven decision-making in a user-friendly environment.",C++,30698,4343,42 stars today,tilakpatel22; claude; Jaimin-ptl07; github-actions; rudrasheth
