Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant tool for Claude Code, Codex, OpenCode, openclaw & Gemini CLI.",Rust,66252,4258,"1,060 stars today",farion1231; yovinchen; claude; TinsFox; dependabot
2,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. Private, Simple and extremely powerful.",Rust,849,123,154 stars today,senamakel; claude; graycyrus; github-actions; M3gA-Mind
3,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,81658,11792,241 stars today,bolinfest; jif-oai; aibrahim-oai; pakrym-oai; etraut-openai
4,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,32590,2013,142 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
5,Canner/WrenAI,https://github.com/Canner/WrenAI,"The open context layer that gives AI agents grounded, governed SQL across 20+ data sources, that helps you build GenBI, dashboards, and advanced analytics.",Rust,15165,1712,18 stars today,cyyeh; goldmedal; onlyjackfrost; wwwy3y3; andreashimin
6,ankitects/anki,https://github.com/ankitects/anki,Anki is a smart spaced repetition flashcard program,Rust,27900,2958,27 stars today,dae; hgiesel; RumovZ; abdnh; Arthur-Milchior
7,domcyrus/rustnet,https://github.com/domcyrus/rustnet,"Per-process network monitoring for your terminal with deep packet inspection. Cross-platform, sandboxed.",Rust,2746,103,159 stars today,domcyrus; dependabot; deepakpjose; DeepChirp; github-actions
8,hank9999/kiro.rs,https://github.com/hank9999/kiro.rs,A Kiro Client in Rust,Rust,1205,333,55 stars today,hank9999; BenedictKing; Gaoyukun; ShanQuea; d0zingcat
9,qxcnm/Codex-Manager,https://github.com/qxcnm/Codex-Manager,一个Codex cli 账号管理与切换工具。为 Codex cli提供本地网关转发。,Rust,1980,272,22 stars today,qxcnm; KilimiaoSix; xiaoyiluck666; MDX-Tom
10,trailbaseio/trailbase,https://github.com/trailbaseio/trailbase,"An open, sub-millisecond, single-executable Firebase alternative with type-safe APIs, built-in WebAssembly runtime, realtime subscriptions, auth, and admin UI built on Rust, SQLite & Wasmtime.",Rust,5086,158,20 stars today,ignatz; ibilux; eugenefil; MentalGear; XAMPPRocky
11,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,"A scalable, distributed, collaborative, document-graph database, for the realtime web",Rust,32084,1262,9 stars today,tobiemh; rushmorem; emmanuel-keller; kearfy; DelSkayn
12,tracel-ai/burn,https://github.com/tracel-ai/burn,"Burn is a next generation tensor library and Deep Learning Framework that doesn't compromise on flexibility, efficiency and portability.",Rust,15090,900,24 stars today,nathanielsimard; laggui; antimora; dependabot; louisfd
13,HelixDB/helix-db,https://github.com/HelixDB/helix-db,HelixDB is an open-source graph-vector database built from scratch in Rust.,Rust,4380,232,49 stars today,xav-db; lukasnxyz; matthewsanetra; RaphaelDarley; Gand4lf
14,sxyazi/yazi,https://github.com/sxyazi/yazi,"💥 Blazing fast terminal file manager written in Rust, based on async I/O.",Rust,37916,860,51 stars today,sxyazi; jnsgruk; ndtoan96; mikavilpas; XYenon
