Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,aaif-goose/goose,https://github.com/aaif-goose/goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,46758,4892,234 stars today,blackgirlbytes; angiejones; dianed-square; michaelneale; alexhancock
2,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,84630,8927,112 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
3,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,115651,17468,92 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
4,uutils/coreutils,https://github.com/uutils/coreutils,Cross-platform Rust rewrite of the GNU coreutils,Rust,23485,1889,30 stars today,sylvestre; cakebaker; tertsdiepraam; renovate; rivy
5,dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,Rust,12942,2406,11 stars today,drewbanin; beckjake; jtcohen6; emmyoop; gshank
6,lance-format/lance,https://github.com/lance-format/lance,"Open Lakehouse Format for Multimodal AI. Convert from Parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, and PyTorch with more integrations coming..",Rust,6589,695,5 stars today,github-actions; eddyxu; westonpace; wjones127; BubbleCal
7,oxc-project/oxc,https://github.com/oxc-project/oxc,⚓ A collection of high-performance JavaScript tools.,Rust,21451,1065,37 stars today,Boshen; overlookmotel; camc314; Dunqing; renovate
8,BurntSushi/ripgrep,https://github.com/BurntSushi/ripgrep,ripgrep recursively searches directories for a regex pattern while respecting your gitignore,Rust,64849,2596,142 stars today,BurntSushi; okdana; balajisivaraman; igor-raits; jgarte
9,jj-vcs/jj,https://github.com/jj-vcs/jj,A Git-compatible VCS that is both simple and powerful,Rust,29461,1077,40 stars today,yuja; martinvonz; dependabot; ilyagr; thoughtpolice
10,helix-editor/helix,https://github.com/helix-editor/helix,A post-modern modal text editor.,Rust,44809,3519,128 stars today,archseer; the-mikedavis; dependabot; pascalkuthe; sudormrfbin
11,EasyTier/EasyTier,https://github.com/EasyTier/EasyTier,"A simple, decentralized mesh VPN with WireGuard support.",Rust,11842,1170,51 stars today,KKRainbow; m1m1sha; ZnqbuZ; xzzpig; fanyang89
12,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,35347,2226,106 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
13,jdx/mise,https://github.com/jdx/mise,"dev tools, env vars, task runner",Rust,29173,1182,51 stars today,jdx; claude; mise-en-dev; renovate; autofix-ci
14,rolldown/rolldown,https://github.com/rolldown/rolldown,Fast Rust bundler for JavaScript/TypeScript with Rollup-compatible API.,Rust,13645,784,44 stars today,hyf0; IWANABETHATGUY; shulaoda; renovate; sapphi-red
