Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,thunderbird/thunderbolt,https://github.com/thunderbird/thunderbolt,AI You Control: Choose your models. Own your data. Eliminate vendor lock-in.,TypeScript,2863,168,675 stars today,cjroth; raivieiraadriano92; ital0; darkbanjo; arienemaiara
2,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,50233,8153,316 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
3,mnfst/manifest,https://github.com/mnfst/manifest,Smart Model Routing for Personal AI Agents. Cut Costs up to 70% 🦞👧🦚,TypeScript,5361,303,399 stars today,brunobuddy; SebConejo; claude; github-actions; guillaumegay13
4,pingdotgg/t3code,https://github.com/pingdotgg/t3code,Pas de description,TypeScript,10160,1877,380 stars today,juliusmarminge; t3dotgg; codex; cursoragent; binbandit
5,Infisical/infisical,https://github.com/Infisical/infisical,"Infisical is the open-source platform for secrets, certificates, and privileged access management.",TypeScript,26064,1812,84 stars today,maidul98; varonix0; akhilmhdh; sheensantoscapadngan; dangtony98
6,zilliztech/claude-context,https://github.com/zilliztech/claude-context,Code search MCP for Claude Code. Make entire codebase the context for any coding agent.,TypeScript,6105,538,74 stars today,zc277584121; Shawnzheng011019; codingjaguar; jaxkodex; Acren
7,vercel-labs/portless,https://github.com/vercel-labs/portless,"Replace port numbers with stable, named local URLs. For humans and agents.",TypeScript,7191,228,39 stars today,ctate; claude; tomdale; gabimoncha; elliotllliu
8,nexmoe/VidBee,https://github.com/nexmoe/VidBee,Download videos from almost any website worldwide,TypeScript,8628,622,176 stars today,nexmoe; claude; chengcheng84; github-actions
9,tonyantony300/alt-sendme,https://github.com/tonyantony300/alt-sendme,"Send files and folders anywhere in the world without storing in cloud - any size, any format, no accounts, no restrictions.",TypeScript,7121,442,84 stars today,tonyantony300; gotnoklu; rklaehn; blackmouse572; ramfox
10,crbnos/carbon,https://github.com/crbnos/carbon,"Carbon is an open source ERP, MES and QMS for manufacturing. Perfect for complex assembly, contract manufacturing, and configure to order manufacturing.",TypeScript,2023,250,74 stars today,barbinbrad; RobCarbonOS; sidwebworks; jeebeez; ayushsoni1010
