Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,beclab/Olares,https://github.com/beclab/Olares,Olares: An Open-Source Personal Cloud to Reclaim Your Data,Go,4877,291,38 stars today,eball; dkeven; hysyeah; Meow33; fnalways
2,zzet/gortex,https://github.com/zzet/gortex,"High-performance code-intelligence engine for AI agents and IDE, supports 257 languages, multi repositories, with access via CLI, MCP Server, and API. AI coding agents teammate - expose only needed information, cutting token usage up to 50x. 100% local.",Go,602,49,103 stars today,zzet; claude; avfirsov; dependabot; ztkent
3,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",Go,37182,4589,137 stars today,claude; NevilleQingNY; Bohan-J; forrestchang; multica-agent
4,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,Production-Grade Container Scheduling and Management,Go,123116,43242,31 stars today,k8s-ci-robot; liggitt; thockin; wojtek-t; brendandburns
5,hibiken/asynq,https://github.com/hibiken/asynq,"Simple, reliable, and efficient distributed task queue in Go",Go,13397,946,10 stars today,hibiken; kamikazechaser; dependabot; pior; enilsen16
6,mudler/LocalAI,https://github.com/mudler/LocalAI,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,46980,4148,40 stars today,mudler; localai-bot; dependabot; renovate; richiejp
7,fleetdm/fleet,https://github.com/fleetdm/fleet,Open device management,Go,6505,921,7 stars today,eashaw; noahtalerman; RachelElysia; mikermcneil; zwass
8,thanos-io/thanos,https://github.com/thanos-io/thanos,Highly available Prometheus setup with long term storage capabilities. A CNCF Incubating project.,Go,14113,2317,4 stars today,bwplotka; GiedriusS; fpetkovski; yeya24; fabxc
9,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,16466,2125,39 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
10,charmbracelet/crush,https://github.com/charmbracelet/crush,Glamourous agentic coding for all 💘,Go,25485,1845,45 stars today,kujtimiihoxha; andreynering; meowgorithm; aymanbagabas; caarlos0
11,projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,29266,3497,25 stars today,Mzack9999; ehsandeep; dependabot; Ice3man543; tarunKoyalwar
12,komari-monitor/komari,https://github.com/komari-monitor/komari,A simple server monitor tool.,Go,5045,473,29 stars today,Akizon77; github-actions; airium; mogumc; imlonghao
13,google/osv-scanner,https://github.com/google/osv-scanner,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,Go,10543,727,7 stars today,another-rex; G-Rath; renovate-bot; cuixq; osv-robot
14,nezhahq/nezha,https://github.com/nezhahq/nezha,"Self-hosted, lightweight server and website monitoring and O&M tool",Go,10173,1608,5 stars today,naiba; uubulb; github-actions; AkkiaS7; matchch
15,keploy/keploy,https://github.com/keploy/keploy,"Open-source platform for creating safe, isolated production sandboxes for API, integration, and E2E testing.",Go,17630,2243,5 stars today,slayerjain; gouravkrosx; shivamsouravjha; re-Tick; Sarthak160
16,Velocidex/velociraptor,https://github.com/Velocidex/velociraptor,Digging Deeper....,Go,4028,623,3 stars today,scudette; mgreen27; snyk-bot; dependabot; predictiple
17,getlago/lago,https://github.com/getlago/lago,"Open Source Metering and Usage Based Billing API ⭐️ Consumption tracking, Subscription management, Pricing iterations, Payment orchestration & Revenue analytics",Go,10012,672,31 stars today,jdenquin; vincent-pochet; rsempe; groyoh; IxDay
18,charmbracelet/glamour,https://github.com/charmbracelet/glamour,Stylesheet-based markdown rendering for your CLI apps 💇🏻‍♀️,Go,3557,294,6 stars today,muesli; dependabot; andreynering; meowgorithm; aymanbagabas
19,xvzc/spoofdpi,https://github.com/xvzc/spoofdpi,Simple and fast anti-censorship tool written in Go,Go,4785,323,35 stars today,xvzc; github-actions; LiquidTheDangerous; Ledorub; gohoski
20,cilium/cilium,https://github.com/cilium/cilium,"eBPF-based Networking, Security, and Observability",Go,24540,3840,7 stars today,aanm; tgraf; joestringer; tklauser; jrajahalme
21,go-git/go-git,https://github.com/go-git/go-git,A highly extensible Git implementation in pure Go.,Go,7566,962,4 stars today,pjbgf; mcuadros; aymanbagabas; smola; hiddeco
