Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,BuilderIO/agent-native,https://github.com/BuilderIO/agent-native,A framework for building agentic apps,TypeScript,5328,496,98 stars today,steve8708; builder-io-integration; github-actions; builderio-bot; 3mdistal
2,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",TypeScript,147202,24085,419 stars today,actions-user; poteat; bcherny; claude; ant-kurt
3,Open-Dev-Society/OpenStock,https://github.com/Open-Dev-Society/OpenStock,"OpenStock is an open-source alternative to expensive market platforms. Track real-time prices, set personalized alerts, and explore detailed company insights — built openly, for everyone, forever free.",TypeScript,16939,2142,755 stars today,ravixalgorithm; coderabbitai; keshav-005; nb-src; chinnsenn
4,vercel-labs/json-render,https://github.com/vercel-labs/json-render,The Generative UI framework,TypeScript,17438,926,291 stars today,ctate; github-actions; Railly; claude; lucianfialho
5,cloudflare/mcp-server-cloudflare,https://github.com/cloudflare/mcp-server-cloudflare,Pas de description,TypeScript,4260,528,46 stars today,Maximo-Guk; geelen; cmsparks; github-actions; deloreyj
6,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,"Memory and context engine + app that is extremely fast, scalable, and can be run fully locally. The Memory API for the AI era.",TypeScript,30696,2678,169 stars today,Dhravya; MaheshtheDev; yxshv; CodeTorso; ved015
7,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,人人都能用英语,TypeScript,38126,5225,398 stars today,an-lee; xiaolai; lyricat; zgw010; divisey
8,Tencent/BrowserSkill,https://github.com/Tencent/BrowserSkill,"Let AI agents use your real, logged-in browser without interrupting your work. CLI + extension for browser automation across any shell-capable AI agent.",TypeScript,6106,437,324 stars today,TencentXiaowei; Ljy-0827; iuyo5678; BB-fat; cursoragent
9,browserbase/stagehand,https://github.com/browserbase/stagehand,"The SDK to extract data and interact with any site on the web. Get started with Claude Code, Codex, Eve, Mastra, and more.",TypeScript,24678,1702,126 stars today,seanmcguire12; miguelg719; tkattkat; shrey150; claude
10,krillinai/OpenCreator,https://github.com/krillinai/OpenCreator,"Formerly KrillinAI. Open-source AI workspace for creators, powered by Codex. Create videos, images, voice, avatars, video translation, and edits with Agents in one place.",TypeScript,11973,1195,263 stars today,maranello-o; wulien; krillinai; puji4810; PairZhu
11,ahmedkhaleel2004/gitdiagram,https://github.com/ahmedkhaleel2004/gitdiagram,"Free, simple, fast interactive diagrams for any GitHub repository",TypeScript,16790,1277,118 stars today,ahmedkhaleel2004; claude; dependabot; martin226
12,diffusionstudio/editor,https://github.com/diffusionstudio/editor,"An open-source video editor built for agents. Edits become code, code becomes video.",TypeScript,2988,272,63 stars today,k9p5; claude; doruk-kavcioglu
13,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,90106,8898,129 stars today,mazeincoding; izadoesdev; anwarulislam; khanguyen74; DevloperAmanSingh
14,KnockOutEZ/wigolo,https://github.com/KnockOutEZ/wigolo,"The go-to web for your AI coding agent — local-first search, fetch, crawl & research over MCP. No API keys, no cloud, $0/query. Public beta.",TypeScript,5349,433,25 stars today,KnockOutEZ; HsiangNianian; ashrafulislambd; josephkehan-prog; spartan8806
