Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,72569,11691,25 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
2,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,35977,1835,42 stars today,ReenigneArcher; cgutman; dependabot; LizardByte-bot; loki-47-6F-64
3,klzgrad/naiveproxy,https://github.com/klzgrad/naiveproxy,Make a fortune quietly,C++,8225,976,52 stars today,klzgrad; 1715173329; dyhkwong; bashi; fbion
4,nvidia-isaac/cuVSLAM,https://github.com/nvidia-isaac/cuVSLAM,cuVSLAM: CUDA-Accelerated Visual Odometry and Mapping,C++,1320,128,18 stars today,hrabeti-nvidia; zwdoescode; vikuznetsov-nvidia; sohapouya; aefitorov-nvidia
5,luau-lang/luau,https://github.com/luau-lang/luau,"A small, fast, and embeddable programming language based on Lua with a gradual type system.",C++,5424,556,8 stars today,zeux; vegorov-rbx; andyfriesen; Vighnesh-V; aatxe
6,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,qBittorrent BitTorrent client,C++,36477,4613,32 stars today,Chocobo1; sledgehammer999; glassez; Piccirello; zeule
7,aseprite/aseprite,https://github.com/aseprite/aseprite,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",C++,36506,7951,22 stars today,dacap; martincapello; Gasparoken; ckaiser; iamOgunyinka
8,2swap/swaptube,https://github.com/2swap/swaptube,youtube video renderer,C++,1495,68,19 stars today,2swap; itsjustaquark; racheline-nya; xksteven; alexozer
9,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,194685,75279,27 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
10,azahar-emu/azahar,https://github.com/azahar-emu/azahar,An open-source 3DS emulator project based on Citra.,C++,7002,461,11 stars today,bunnei; wwylele; lioncash; yuriks; OpenSauce04
11,praydog/REFramework,https://github.com/praydog/REFramework,"Mod loader, scripting platform, and VR support for all RE Engine games",C++,4963,530,8 stars today,praydog; cursey; hcdd0304; angelfor3v3r; Strackeror
12,brave/brave-core,https://github.com/brave/brave-core,Core engine for the Brave browser for mobile and desktop. For issues https://github.com/brave/brave-browser/issues,C++,3108,1192,4 stars today,cdesouza-chromium; mkarolin; brave-builds; brave-browser-releases; tmancey
13,amnezia-vpn/amnezia-client,https://github.com/amnezia-vpn/amnezia-client,Amnezia VPN Client (Desktop+Mobile),C++,11325,809,25 stars today,pokamest; Nethius; albexk; outspace; vkamn
14,nefarius/ViGEmBus,https://github.com/nefarius/ViGEmBus,Windows kernel-mode driver emulating well-known USB game controllers.,C++,4076,388,3 stars today,nefarius; megadrago88; jpflouret; sitiom; Ryochan7
15,OpenTTD/OpenTTD,https://github.com/OpenTTD/OpenTTD,OpenTTD is an open source simulation game based upon Transport Tycoon Deluxe,C++,7781,1171,3 stars today,rubidium42; PeterN; frosch123; TrueBrain; glx22
16,ikawrakow/ik_llama.cpp,https://github.com/ikawrakow/ik_llama.cpp,llama.cpp fork with additional SOTA quants and improved performance,C++,2035,257,6 stars today,ikawrakow; firecoperana; saood06; Nexesenex; 0cc4m
17,reisxd/TizenTubeCobalt,https://github.com/reisxd/TizenTubeCobalt,Experience TizenTube on other devices that are not Tizen.,C++,2034,97,5 stars today,dahlstrom-g; niranjanyardi; jellefoks; kaidokert; andrunko
18,jellyfin/jellyfin-desktop,https://github.com/jellyfin/jellyfin-desktop,Jellyfin Desktop Client,C++,332,39,12 stars today,andrewrabert; claude; BorduzRazvan; renovate; BrainTeazer
19,daijro/camoufox,https://github.com/daijro/camoufox,🦊 Anti-detect browser,C++,7132,606,59 stars today,daijro; heydryft; claude; icepaq; D4Vinci
20,azerothcore/azerothcore-wotlk,https://github.com/azerothcore/azerothcore-wotlk,Complete Open Source and Modular solution for MMO,C++,8187,3290,5 stars today,github-actions; Nyeriah; Kitzunu; UltraNix; Gultask
21,ClassicOldSong/Apollo,https://github.com/ClassicOldSong/Apollo,Sunshine fork - The easiest way to stream with the native resolution of your client device,C++,8981,261,19 stars today,ReenigneArcher; cgutman; ClassicOldSong; dependabot; loki-47-6F-64
