Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,leookun/cursor-byok,https://github.com/leookun/cursor-byok,Infinite BYOK in Cursor https://github.com/leookun/cursor-byok/releases,Go,1484,157,32 stars today,leookun; lixiangwuxian
2,moby/moby,https://github.com/moby/moby,The Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,Go,71764,18971,7 stars today,thaJeztah; cpuguy83; crosbymichael; vdemeester; vvoland
3,xdevplatform/xurl,https://github.com/xdevplatform/xurl,The official CLI for the X API,Go,1241,104,17 stars today,santiagomed; tapans; m-rosinsky; VA-24; tcaldwell-x
4,yorukot/superfile,https://github.com/yorukot/superfile,Pretty fancy and modern terminal file manager,Go,17923,484,204 stars today,yorukot; lazysegtree; renovate; nonepork; AnshumanNeon
5,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,"Sub2API is an open-source relay platform that unifies Claude, OpenAI, Gemini, and Antigravity subscriptions into a single endpoint. It supports account sharing and cost-sharing, with seamless native tool compatibility.",Go,29845,6098,139 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
6,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,6568,608,102 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
7,trpc-group/trpc-agent-go,https://github.com/trpc-group/trpc-agent-go,"A Go framework for building production agent systems with graph workflows, tools, memory, A2A, AG-UI, MCP, evaluation, and observability.",Go,1475,198,20 stars today,WineChord; Rememorio; sandyskies; Flash-LHR; hyprh
8,wailsapp/wails,https://github.com/wailsapp/wails,Create beautiful applications using Go,Go,35030,1736,25 stars today,leaanthony; github-actions; claude; stffabi; popaprozac
9,stretchr/testify,https://github.com/stretchr/testify,A toolkit with common assertions and mocks that plays nicely with the standard library,Go,26051,1729,11 stars today,ernesto-jimenez; dolmen; brackendawson; tylerstillwater; boyan-soubachov
10,canopy-network/canopy,https://github.com/canopy-network/canopy,The official go implementation of the Canopy Network protocol,Go,13117,15975,271 stars today,andrewnguyen22; rem1niscence; pablocampogo; ezeike; ECHOAD
11,hashicorp/consul,https://github.com/hashicorp/consul,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",Go,29979,4612,3 stars today,slackpad; dnephin; armon; johncowen; mkeeler
12,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,36672,510,15 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
13,spf13/viper,https://github.com/spf13/viper,Go configuration with fangs,Go,30347,2103,5 stars today,sagikazarmark; dependabot; spf13; bep; spacez320
14,open-telemetry/opentelemetry-go,https://github.com/open-telemetry/opentelemetry-go,OpenTelemetry Go API and SDK,Go,6447,1410,0 stars today,MrAlias; renovate; pellared; dependabot; dmathieu
15,ethereum/EIPs,https://github.com/ethereum/EIPs,The Ethereum Improvement Proposal repository,Go,13913,6026,3 stars today,eth-bot; Pandapip1; lightclient; gcolvin; axic
16,hashicorp/nomad,https://github.com/hashicorp/nomad,"Nomad is an easy-to-use, flexible, and performant workload orchestrator that can deploy a mix of microservice, batch, containerized, and non-containerized applications. Nomad is easy to operate and scale and has native Consul and Vault integrations.",Go,16670,2112,8 stars today,dadgar; schmichael; tgross; DingoEatingFuzz; notnoop
17,goharbor/harbor,https://github.com/goharbor/harbor,"An open source trusted cloud native registry project that stores, signs, and scans content.",Go,28830,5278,13 stars today,ywk253100; reasonerjt; wy65701436; steven-zou; wknet123
18,kubernetes-sigs/kueue,https://github.com/kubernetes-sigs/kueue,Kubernetes-native Job Queueing,Go,2661,670,6 stars today,mbobrovskyi; dependabot; k8s-ci-robot; tenzen-y; mimowo
19,gravitational/teleport,https://github.com/gravitational/teleport,"The easiest, and most secure way to access and protect all of your infrastructure.",Go,20562,2109,6 stars today,klizhentas; kontsevoy; zmb3; rosstimothy; ptgott
20,asheshgoplani/agent-deck,https://github.com/asheshgoplani/agent-deck,"Terminal session manager for AI coding agents. One TUI for Claude, Gemini, OpenCode, Codex, and more.",Go,415,52,13 stars today,asheshgoplani; claude; seanyoungberg; johnuopini; BestSithInEU
