Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HKUDS/CLI-Anything,https://github.com/HKUDS/CLI-Anything,"""CLI-Anything: Making ALL Software Agent-Native"" -- CLI-Hub: https://clianything.cc/",Python,37851,3623,"1,038 stars today",yuh-yang; claude; AiMiDi; omerarslan0; furkankoykiran
2,Imbad0202/academic-research-skills,https://github.com/Imbad0202/academic-research-skills,Academic Research Skills for Claude Code: research → write → review → revise → finalize,Python,14341,1343,"3,164 stars today",Imbad0202; claude; xiaolai; mchesbro1; evanclan
3,anthropics/claude-plugins-official,https://github.com/anthropics/claude-plugins-official,"Official, Anthropic-managed directory of high quality Claude Code Plugins.",Python,20298,2512,171 stars today,bryan-anthropic; tobinsouth; k6l3; claude; noahzweben
4,CloakHQ/CloakBrowser,https://github.com/CloakHQ/CloakBrowser,Stealth Chromium that passes every bot detection test. Drop-in Playwright replacement with source-level fingerprint patches. 30/30 tests passed.,Python,16768,1292,"1,463 stars today",Cloak-HQ; evelaa123; Durafen; dependabot; honor2030
5,Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,"Use claude-code for free in the terminal, VSCode extension or discord like OpenClaw (voice supported)",Python,26440,3941,563 stars today,Alishahryar1; cursoragent; claude; rishiskhare; dependabot
6,frappe/erpnext,https://github.com/frappe/erpnext,Free and Open Source Enterprise Resource Planning (ERP),Python,34335,11316,98 stars today,nabinhait; rohitwaghchaure; deepeshgarg007; rmehta; ruthra-kumar
7,HKUDS/ViMax,https://github.com/HKUDS/ViMax,"""ViMax: Agentic Video Generation (Director, Screenwriter, Producer, and Video Generator All-in-One)""",Python,5546,935,503 stars today,Hengji-cs; xvrrr; chaohuang-ai; akaxlh; tun-sudo
8,NVlabs/Sana,https://github.com/NVlabs/Sana,SANA: Efficient High-Resolution Image Synthesis with Linear Diffusion Transformer,Python,7049,510,575 stars today,lawrence-cj; xieenze; yujincheng08; actions-user; HeliosZhao
9,unslothai/unsloth,https://github.com/unslothai/unsloth,"Unsloth Studio is a web UI for training and running open models like Gemma 4, Qwen3.6, DeepSeek, gpt-oss locally.",Python,64742,5726,156 stars today,danielhanchen; pre-commit-ci; rolandtannous; shimmyshimmer; Datta0
10,anthropics/skills,https://github.com/anthropics/skills,Public repository for Agent Skills,Python,137723,16249,667 stars today,klazuka; rlancemartin; claude; ericharmeling; maheshmurag
11,HanaokaYuzu/Gemini-API,https://github.com/HanaokaYuzu/Gemini-API,✨ Reverse-engineered Python API for Google Gemini web app,Python,3016,458,59 stars today,HanaokaYuzu; dependabot; luuquangvu; ww2283; michaelGuo1204
12,alirezarezvani/claude-skills,https://github.com/alirezarezvani/claude-skills,"313+ Claude Code skills & agent skills & plugins for Claude Code, Codex, Gemini CLI, Cursor, and 8 more coding agents — engineering, marketing, product, compliance, C-level advisory, research, business operations, commercial & finance, and your daily productivity skills.",Python,15553,2124,157 stars today,alirezarezvani; claude; olgasafonova; fernandezbaptiste; ikala-shawn
13,K-Dense-AI/scientific-agent-skills,https://github.com/K-Dense-AI/scientific-agent-skills,"A set of ready to use Agent Skills for research, science, engineering, analysis, finance and writing.",Python,24812,2606,534 stars today,TKassis; borealBytes; claude; leipzig; fedorov
14,Flowseal/tg-ws-proxy,https://github.com/Flowseal/tg-ws-proxy,Local MTProto proxy server for partial bypassing of Telegram loading,Python,6314,294,29 stars today,Flowseal; deexsed; IMDelewer; InfernumVII; KG7x
15,BigBodyCobain/Shadowbroker,https://github.com/BigBodyCobain/Shadowbroker,"Open-source intelligence for the global theater. Track everything from the corporate/private jets of the wealthy, and spy satellites, to seismic events in one unified interface. Hook an AI agent up to have it parse through data and find previously unseen correlations. The knowledge is available to all but rarely aggregated in the open, until now.",Python,8301,1251,580 stars today,anoracleofra-code; BigBodyCobain; claude; suranyami; dependabot
16,tirth8205/code-review-graph,https://github.com/tirth8205/code-review-graph,Local knowledge graph for Claude Code. Builds a persistent map of your codebase so Claude reads only what matters — 6.8× fewer tokens on reviews and up to 49× on daily coding tasks.,Python,16932,1834,123 stars today,tirth8205; claude; michael-denyer; Minidoracat; danvinci
17,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,LLM驱动的 A/H/美股智能分析：多数据源行情 + 实时新闻 + LLM决策仪表盘 + 多渠道推送，零成本定时运行，纯白嫖. LLM-powered stock analysis system for A/H/US markets.,Python,37882,36588,891 stars today,ZhuLinsen; massif-01; freesme; adminlove520; Activer007
18,Fincept-Corporation/FinceptTerminal,https://github.com/Fincept-Corporation/FinceptTerminal,"FinceptTerminal is a modern finance application offering advanced market analytics, investment research, and economic data tools, designed for interactive exploration and data-driven decision-making in a user-friendly environment.",Python,21772,2926,177 stars today,tilakpatel22; claude; Jaimin-ptl07; github-actions; rudrasheth
