Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,106441,5983,12 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
2,dmtrKovalenko/fff.nvim,https://github.com/dmtrKovalenko/fff.nvim,"The fastest and the most accurate file search toolkit for AI agents, Neovim, Rust, C, and NodeJS",Rust,2099,87,27 stars today,dmtrKovalenko; github-actions; sQVe; WillLillis; disrupted
3,Pumpkin-MC/Pumpkin,https://github.com/Pumpkin-MC/Pumpkin,Empowering everyone to host fast and efficient Minecraft servers.,Rust,7339,477,11 stars today,Snowiiii; kralverde; Bryntet; lukas0008; Purdze
4,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,The user-friendly command line shell.,Rust,33001,2264,18 stars today,ridiculousfish; faho; krobelus; liljencrantz; mqudsi
5,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,45333,4480,10 stars today,cart; bors; mockersf; alice-i-cecile; github-merge-queue
6,TabbyML/tabby,https://github.com/TabbyML/tabby,Self-hosted AI coding assistant,Rust,33241,1702,56 stars today,wsxiaoys; autofix-ci; icycodes; liangfung; zwpaper
7,zellij-org/zellij,https://github.com/zellij-org/zellij,A terminal workspace with batteries included,Rust,30693,1064,119 stars today,imsnif; a-kenji; TheLostLambda; kunalmohan; jaeheonji
8,cargo-bins/cargo-binstall,https://github.com/cargo-bins/cargo-binstall,Binary installation for rust projects,Rust,2575,97,4 stars today,NobodyXu; github-actions; dependabot; passcod
9,fathyb/carbonyl,https://github.com/fathyb/carbonyl,Chromium running inside your terminal,Rust,17493,413,180 stars today,fathyb; licy183; kianmeng; glensc; reynoldsme
10,nkaz001/hftbacktest,https://github.com/nkaz001/hftbacktest,"Free, open source, a high frequency trading and market making backtesting and trading bot, which accounts for limit orders, queue positions, and latencies, utilizing full tick data for trades and order books(Level-2 and Level-3), with real-world crypto trading examples for Binance and Bybit",Rust,3874,748,4 stars today,nkaz001; inheritag; bohblue2; calumrussell; garyttierney
11,tursodatabase/turso,https://github.com/tursodatabase/turso,"Turso is an in-process SQL database, compatible with SQLite.",Rust,18015,816,18 stars today,penberg; jussisaurio; PThorpe92; pedrocarlo; sivukhin
12,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,21493,2552,22 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
13,XAMPPRocky/tokei,https://github.com/XAMPPRocky/tokei,"Count your code, quickly.",Rust,14147,666,8 stars today,XAMPPRocky; dependabot-preview; NickHackman; igor-raits; chrisppy
14,0xPlaygrounds/rig,https://github.com/0xPlaygrounds/rig,⚙️🦀 Build modular and scalable LLM Applications in Rust,Rust,6701,744,12 stars today,joshua-mo-143; cvauclair; marieaurore123; 0xMochan; mateobelanger
