Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,167748,15391,196 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
2,googleapis/genai-toolbox,https://github.com/googleapis/genai-toolbox,MCP Toolbox for Databases is an open source MCP server for databases.,Go,13942,1364,90 stars today,Yuan325; twishabansal; averikitsch; duwenxin99; release-please
3,navidrome/navidrome,https://github.com/navidrome/navidrome,🎧 Your Personal Streaming Service,Go,20286,1442,26 stars today,deluan; dependabot; kgarner7; dependabot-preview; caiocotts
4,henrygd/beszel,https://github.com/henrygd/beszel,"Lightweight server monitoring with historical data, docker stats, and alerts.",Go,20646,696,62 stars today,henrygd; svenvg93; a-mnich; stanol; arsfy
5,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,81480,4987,36 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
6,github/gh-aw,https://github.com/github/gh-aw,GitHub Agentic Workflows,Go,4236,328,10 stars today,Copilot; pelikhan; github-actions; dsyme; mnkiefer
7,golang/go,https://github.com/golang/go,The Go programming language,Go,133289,18970,24 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
8,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,32233,3773,55 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
9,go-vikunja/vikunja,https://github.com/go-vikunja/vikunja,The to-do app to organize your life.,Go,3865,384,28 stars today,kolaente; renovate; dpschen; vikunja-bot; Elscrux
10,getarcaneapp/arcane,https://github.com/getarcaneapp/arcane,"Modern Docker Management, Designed for Everyone",Go,5225,176,23 stars today,kmendell; dependabot; getarcaneappbot; cabaucom376; renovate
11,evcc-io/evcc,https://github.com/evcc-io/evcc,solar charging ☀️🚘,Go,6368,1262,12 stars today,andig; naltatis; premultiply; weblate; DerAndereAndi
12,v2fly/domain-list-community,https://github.com/v2fly/domain-list-community,Community managed domain list. Generate geosite.dat for V2Ray.,Go,8186,1280,17 stars today,Loyalsoldier; EpLiar; rootmelo92118; Robot-DaneelOlivaw; IceCodeNew
13,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,36679,5146,46 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
14,glanceapp/glance,https://github.com/glanceapp/glance,A self-hosted dashboard that puts all your feeds in one place,Go,33036,1260,35 stars today,svilenmarkov; ralphocdol; c0smicdev; wfg; DVDAndroid
15,trufflesecurity/trufflehog,https://github.com/trufflesecurity/trufflehog,"Find, verify, and analyze leaked credentials",Go,25586,2311,59 stars today,renovate; lonmarsDev; roxanne-tampus; ahrav; dustin-decker
16,XIU2/CloudflareSpeedTest,https://github.com/XIU2/CloudflareSpeedTest,🌩「自选优选 IP」测试 Cloudflare CDN 延迟和速度，获取最快 IP ！当然也支持其他 CDN / 多个解析 IP 的网站 ~,Go,25538,4908,44 stars today,XIU2; seek4self; Spedoske; ipcjs; Sving1024
17,Loyalsoldier/geoip,https://github.com/Loyalsoldier/geoip,"🌚 🌍 🌝 GeoIP 规则文件加强版，支持自行定制 V2Ray dat 格式文件 geoip.dat、MaxMind mmdb 格式文件、sing-box SRS 格式文件、mihomo MRS 格式文件、Clash ruleset、Surge ruleset 等。Enhanced edition of GeoIP files for V2Ray, Xray-core, sing-box, Clash, mihomo, Shadowrocket, Quantumult X, Surge, hysteria, Trojan-Go, Leaf, Nginx, etc.",Go,5835,860,4 stars today,Loyalsoldier; dependabot; DarienRaymond; github-actions; kslr
18,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,57422,3260,36 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
19,trustwallet/assets,https://github.com/trustwallet/assets,"A comprehensive, up-to-date collection of information about several thousands (!) of crypto tokens.",Go,5273,26762,2 stars today,Cryptocool1; assets-bot; cryptomanz1; kolya182; zachzwei
20,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,10576,1708,169 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
