Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,MadsLorentzen/ai-job-search,https://github.com/MadsLorentzen/ai-job-search,"AI-powered job application framework built on Claude Code. Fork it, fill in your profile, and let Claude evaluate jobs, tailor CVs, write cover letters, and prepare you for interviews.",TypeScript,11286,3734,"2,514 stars today",MadsLorentzen; claude; ayobamiseun; akhil29897; Yigtwxx
2,immich-app/immich,https://github.com/immich-app/immich,High performance self-hosted photo and video management solution.,TypeScript,106749,6113,226 stars today,alextran1502; jrasm91; renovate; danieldietzler; mertalev
3,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free AI gateway: one endpoint, 231+ providers (50+ free), connect Claude Code, Codex, Cursor, Cline & Copilot to FREE Claude/GPT/Gemini. RTK+Caveman stacked compression saves 15-95% tokens, smart auto-fallback, MCP/A2A, multimodal APIs, Desktop/PWA.",TypeScript,13186,1928,640 stars today,diegosouzapw; oyi77; claude; dependabot; rdself
4,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,17296,2335,13 stars today,wass08; Aymericr; claude; sudhir9297; open-pascal
5,karakeep-app/karakeep,https://github.com/karakeep-app/karakeep,"A self-hostable bookmark-everything app (links, notes and images) with AI-based automatic tagging and full text search",TypeScript,27167,1334,420 stars today,MohamedBassem; claude; kamtschatka; xuatz; esimkowitz
6,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,"TencentDB Agent Memory delivers fully local long-term memory for AI Agents via a 4-tier progressive pipeline, with zero external API dependencies.",TypeScript,7232,680,610 stars today,Yuntong8888; Maxwell-Code07; Huang10q; YOMXXX; akhilesharora
7,Augani/openreel-video,https://github.com/Augani/openreel-video,"OpenReel Video - Professional browser-based video editor. Open source CapCut alternative. 100% browser-based, no installation, no cloud uploads, no watermarks.",TypeScript,3844,541,85 stars today,Augani; lvalics; Copilot; claude; andypotato
8,alibaba/page-agent,https://github.com/alibaba/page-agent,JavaScript in-page GUI agent. Control web interfaces with natural language.,TypeScript,24965,2138,357 stars today,gaomeng1900; dependabot; Copilot; JasonOA888; linked-danis
9,lessweb/deepcode-cli,https://github.com/lessweb/deepcode-cli,Deep Code 是专为 deepseek-v4 模型优化的终端 AI 编码助手，支持深度思考、推理强度控制以及 Agent Skills。,TypeScript,1686,152,117 stars today,qorzj; hqwlkj; Lellansin; dengmik-commits; dependabot
10,formbricks/formbricks,https://github.com/formbricks/formbricks,Open Source Qualtrics Alternative,TypeScript,12496,2371,6 stars today,mattinannt; jobenjada; Dhruwang; pandeymangg; gupta-piyush19
11,n8n-io/n8n,https://github.com/n8n-io/n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",TypeScript,195581,59161,148 stars today,janober; ivov; netroy; RicardoE105; claude
12,SawyerHood/dev-browser,https://github.com/SawyerHood/dev-browser,A Claude Skill to give your agent the ability to use a web browser,TypeScript,6409,410,33 stars today,SawyerHood; claude; tomasrollo; sqrt121; bestlux
13,alefragnani/vscode-project-manager,https://github.com/alefragnani/vscode-project-manager,Project Manager Extension for Visual Studio Code,TypeScript,2628,318,39 stars today,alefragnani; Copilot; dependabot; Copilot; lavir
14,lucide-icons/lucide,https://github.com/lucide-icons/lucide,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,TypeScript,23336,1452,24 stars today,ericfennis; karsa-mistmere; jguddas; danielbayley; dependabot
15,expo/expo,https://github.com/expo/expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",TypeScript,50514,13012,41 stars today,brentvatne; amandeepmittal; tsapeta; lukmccall; EvanBacon
16,code-yeongyu/oh-my-openagent,https://github.com/code-yeongyu/oh-my-openagent,"omo/lazycodex: The coding agent for tokenmaxxers;the one and only agent harness for complex codebases. For your Codex, for your OpenCode",TypeScript,65187,5321,134 stars today,code-yeongyu; sisyphus-dev-ai; github-actions; claude; justsisyphus
