Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,112028,25553,88 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
2,amnezia-vpn/amnezia-client,https://github.com/amnezia-vpn/amnezia-client,Amnezia VPN Client (Desktop+Mobile),C++,12233,889,45 stars today,pokamest; Nethius; albexk; outspace; vkamn
3,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71312,16147,13 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
4,78/xiaozhi-esp32,https://github.com/78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,C++,26995,5998,35 stars today,78; Y1hsiaochunnn; laride; Kevincoooool; txp666
5,facebook/react-native,https://github.com/facebook/react-native,A framework for building native applications using React,C++,125950,25179,18 stars today,reactjs-bot; mdvacca; shergin; cortinico; sammy-SC
6,mozilla-ai/llamafile,https://github.com/mozilla-ai/llamafile,Distribute and run LLMs with a single file.,C++,24645,1367,22 stars today,jart; cjpais; aittalam; stlhood; corebonts
7,opentoonz/opentoonz,https://github.com/opentoonz/opentoonz,OpenToonz - An open-source full-featured 2D animation creation software,C++,7098,800,57 stars today,RodneyBaker; shun-iwasawa; manongjohn; motionmonster; andeon
8,gem5/gem5,https://github.com/gem5/gem5,The official repository for the gem5 computer-system architecture simulator.,C++,2637,1854,6 stars today,gabemblack; BobbyRBruce; giactra; binkert; ennobler
9,facebook/rocksdb,https://github.com/facebook/rocksdb,"A library that provides an embeddable, persistent key-value store for fast storage.",C++,31726,6844,6 stars today,siying; igorcanadi; ajkr; pdillinger; riversand963
10,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23540,2897,3 stars today,vitaut; phprus; alexezeder; DanielaE; dependabot
11,tenstorrent/tt-metal,https://github.com/tenstorrent/tt-metal,"🤘 TT-NN operator library, and TT-Metalium low level kernel programming model.",C++,1490,479,6 stars today,github-merge-queue; tt-rkim; tt-aho; blozano-tt; abhullar-tt
12,jd-opensource/xllm,https://github.com/jd-opensource/xllm,"A high-performance inference engine for LLM, VLM, DiT and REC models, optimized for diverse AI accelerators.",C++,1317,219,1 star today,XuZhang99; yq33victor; yingxudeng; RobbieLeung; phantomlei3
13,assimp/assimp,https://github.com/assimp/assimp,The official Open-Asset-Importer-Library Repository. Loads 40+ 3D-file-formats into one unified and clean data structure.,C++,12973,3187,2 stars today,kimkulling; acgessler; turol; RichardTea; matyrr-havok
14,facebook/folly,https://github.com/facebook/folly,An open-source C++ library developed and used at Facebook.,C++,30402,5867,4 stars today,yfeldblum; Orvid; ot; simpkins; snarkmaster
15,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2188,1329,7 stars today,wangxiyuan; Potabk; MengqingCao; Yikun; zhangxinyuehfad
16,grpc/grpc,https://github.com/grpc/grpc,"C++ based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",C++,44852,11155,5 stars today,ctiller; jtattermusch; markdroth; vjpai; yashykt
17,NVIDIA/cutlass,https://github.com/NVIDIA/cutlass,CUDA Templates and Python DSLs for High-Performance Linear Algebra,C++,9832,1889,4 stars today,hwu36; kerrmudgeon; Junkai-Wu; fengxie; ANIKET-SHIVAM
