Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,facebook/astryx,https://github.com/facebook/astryx,An open source design system that's fully customizable and agent ready,TypeScript,2775,148,708 stars today,cixzhang; rubyycheung; josephfarina; kentonquatman; ernestt
2,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free AI gateway: one endpoint, 231+ providers (50+ free), connect Claude Code, Codex, Cursor, Cline & Copilot to FREE Claude/GPT/Gemini. RTK+Caveman stacked compression saves 15-95% tokens, smart auto-fallback, MCP/A2A, multimodal APIs, Desktop/PWA.",TypeScript,9653,1479,"1,010 stars today",diegosouzapw; oyi77; claude; dependabot; rdself
3,logto-io/logto,https://github.com/logto-io/logto,"🧑‍🚀 Authentication and authorization infrastructure for SaaS and AI apps, built on OIDC and OAuth 2.1 with multi-tenancy, SSO, and RBAC.",TypeScript,13316,907,113 stars today,gao-sun; simeng-li; charIeszhao; wangsijie; xiaoyijun
4,refactoringhq/tolaria,https://github.com/refactoringhq/tolaria,Desktop app to manage markdown knowledge bases,TypeScript,18058,1226,150 stars today,LucaRonin; github-actions; claude; evolanakis; riipandi
5,CoreBunch/Instatic,https://github.com/CoreBunch/Instatic,Instatic is a modern self-hosted visual CMS - get it running in 1 minute,TypeScript,2051,168,508 stars today,DavidBabinec; claude; Mariomarquezt; nguyenngothuong; github-code-quality
6,yikart/AiToEarn,https://github.com/yikart/AiToEarn,Let's use AI to Earn!,TypeScript,22637,3411,116 stars today,niuwenzheng; gaozhenqiang; Yuuki-Sakura; whh2333; gao1234-prog
7,danielmiessler/LifeOS,https://github.com/danielmiessler/LifeOS,Agentic AI Infrastructure for magnifying HUMAN capabilities.,TypeScript,16229,2232,29 stars today,danielmiessler; claude; christauff; kaimagnus; ksylvan
8,vas3k/TaxHacker,https://github.com/vas3k/TaxHacker,"Self-hosted AI accounting app. LLM analyzer for receipts, invoices, transactions with custom prompts and categories",TypeScript,6376,1047,37 stars today,vas3k; H1D; Freika; danfimov; deepakdroi
9,siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang.",TypeScript,44835,2855,50 stars today,Vanessa219; 88250; TCOTC; Zuoqiu-Yingyi; dependabot
10,openobserve/openobserve,https://github.com/openobserve/openobserve,"Open source observability platform for logs, metrics, traces, frontend monitoring, pipelines and LLM observability. A sophisticated, simple and highly performant alternative to Datadog, Splunk, and Elasticsearch with 140x lower storage costs and single binary deployment.",TypeScript,19678,894,80 stars today,hengfeiyang; bjp232004; oasisk; omkarK06; nikhilsaikethe
11,RedPlanetHQ/core,https://github.com/RedPlanetHQ/core,Your Personal AI OS,TypeScript,1838,170,24 stars today,harshithmullapudi; saimanoj; claude; AggManik; omjeem
12,getmaxun/maxun,https://github.com/getmaxun/maxun,"🔥 The open-source no-code platform for web scraping, crawling, search and AI data extraction • Turn websites into structured APIs in minutes 🔥",TypeScript,16161,1356,88 stars today,amhsirak; RohitR311; AmitChauhan63390; naveenpan09; ninja-programmer
13,microsoft/fluentui,https://github.com/microsoft/fluentui,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",TypeScript,20109,2894,2 stars today,layershifter; dzearing; khmakoto; ling1726; ecraig12345
14,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,44883,2915,92 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; nroscino
15,ZSeven-W/openpencil,https://github.com/ZSeven-W/openpencil,The world's first open-source AI-native vector design tool and the first to feature concurrent Agent Teams. Design-as-Code. Turn prompts into UI directly on the live canvas. A modern alternative to Pencil.,TypeScript,3829,379,73 stars today,finiking; Kayshen-X; claude; leinaldo; raiscui
