Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,"GitNexus: The Zero-Server Code Intelligence Engine - GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a GitHub repo or ZIP file, and get an interactive knowledge graph wit a built in Graph RAG Agent. Perfect for code exploration",TypeScript,31683,3616,"1,102 stars today",abhigyanpatwari; magyargergo; claude; naicud; Copilot
2,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, distributed swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,33729,3822,178 stars today,ruvnet; claude; alexx-ftw; lanemc; tommy-ca
3,gitroomhq/postiz-app,https://github.com/gitroomhq/postiz-app,📨 The ultimate agentic social media scheduling tool 🤖,TypeScript,29653,5357,76 stars today,nevo-david; egelhaus; jamesread; jonathan-irvin; weblate
4,playcanvas/supersplat,https://github.com/playcanvas/supersplat,3D Gaussian Splat Editor,TypeScript,4938,583,89 stars today,slimbuck; willeastcott; renovate; simonbethke; cursoragent
5,iptv-org/iptv,https://github.com/iptv-org/iptv,Collection of publicly available IPTV channels from all over the world,TypeScript,115553,6042,326 stars today,freearhey; iptv-bot; BellezaEmporium; Dum4G; UltraHDR
6,RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code,Roo Code gives you a whole dev team of AI agents in your code editor.,TypeScript,23702,3146,58 stars today,mrubens; saoudrizwan; cte; daniel-lxs; roomote
7,openclaw/openclaw,https://github.com/openclaw/openclaw,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞,TypeScript,365401,74852,"1,060 stars today",steipete; vincentkoc; obviyus; Takhoffman; gumadeiras
8,linshenkx/prompt-optimizer,https://github.com/linshenkx/prompt-optimizer,An AI prompt optimizer for writing better prompts and getting better AI results.,TypeScript,27277,3217,227 stars today,linshenkx; hexart; claude; prazjain; lanyuanxiaoyao
9,immich-app/immich,https://github.com/immich-app/immich,High performance self-hosted photo and video management solution.,TypeScript,98780,5497,84 stars today,alextran1502; jrasm91; renovate; mertalev; danieldietzler
10,badlogic/pi-mono,https://github.com/badlogic/pi-mono,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods",TypeScript,41682,4863,974 stars today,badlogic; github-actions; hjanuschka; mitsuhiko; aliou
11,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"OmniRoute is an AI gateway for multi-provider LLMs: an OpenAI-compatible endpoint with smart routing, load balancing, retries, and fallbacks. Add policies, rate limits, caching, and observability for reliable, cost-aware inference.",TypeScript,3582,583,56 stars today,diegosouzapw; dependabot; rdself; christopher-s; oyi77
