Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,react/react-native,https://github.com/react/react-native,A framework for building native applications using React,C++,126007,25175,9 stars today,reactjs-bot; mdvacca; shergin; cortinico; sammy-SC
2,google/filament,https://github.com/google/filament,"Filament is a real-time physically based rendering engine for Android, iOS, Windows, Linux, macOS, and WebGL2",C++,20146,2190,3 stars today,pixelflinger; prideout; bejado; romainguy; poweifeng
3,zeek/zeek,https://github.com/zeek/zeek,Zeek is a powerful network analysis framework that is much different from the typical IDS you may know.,C++,7717,1367,3 stars today,timwoj; jsiwek; rsmmr; awelzel; 0xxon
4,OpenTTD/OpenTTD,https://github.com/OpenTTD/OpenTTD,OpenTTD is an open source simulation game based upon Transport Tycoon Deluxe,C++,7950,1203,1 star today,rubidium42; PeterN; frosch123; TrueBrain; glx22
5,ceph/ceph,https://github.com/ceph/ceph,"Ceph is a distributed object, block, and file storage platform",C++,16704,6418,5 stars today,liewegas; tchaikov; cbodley; batrick; yehudasa
6,GensokyoClub/th06,https://github.com/GensokyoClub/th06,Decompilation of 東方紅魔郷　～ the Embodiment of Scarlet Devil (1.02h),C++,478,49,10 stars today,roblabla; Renzo904; toadster172; KSSBrawl; pre-commit-ci
7,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2238,1388,3 stars today,wangxiyuan; Potabk; MengqingCao; Yikun; zhangxinyuehfad
8,f3d-app/f3d,https://github.com/f3d-app/f3d,Fast and minimalist 3D viewer.,C++,4480,422,8 stars today,mwestphal; Meakk; snoyer; noclone; Ni-g-3l
9,kevinpbuckley/VibeUE,https://github.com/kevinpbuckley/VibeUE,Unreal Engine Vibe Coding tool,C++,276,69,11 stars today,kevinpbuckley; Copilot; claude; exetorius; tdashelby-cmyk
10,google/perfetto,https://github.com/google/perfetto,"Production-grade client-side tracing, profiling, and analysis for complex software systems.",C++,6075,801,3 stars today,LalitMaganti; primiano; chromy; fmayer; stevegolton
11,audacity/audacity,https://github.com/audacity/audacity,Audio Editor,C++,17153,2567,14 stars today,Paul-Licameli; JamesCrook; lllucius; crsib; grliszas14
12,Natfii/UnrealClaude,https://github.com/Natfii/UnrealClaude,Claude Code CLI integration for Unreal Engine 5.7 - Get AI coding assistance with built-in UE5.7 documentation context directly in the editor.,C++,737,116,12 stars today,Natfii; claude; lateralsummer; bearyjd; jondewoo
13,dogecoin/dogecoin,https://github.com/dogecoin/dogecoin,very currency,C++,15194,3082,9 stars today,laanwj; patricklodder; TheBlueMatt; sipa; chromatic
14,PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,23954,6001,6 stars today,reyoung; co63oc; luotao1; jacquesqiao; PaddleCI
15,k4yt3x/video2x,https://github.com/k4yt3x/video2x,"A machine learning-based video super resolution and frame interpolation framework. Est. Hack the Valley II, 2018.",C++,20234,1762,23 stars today,k4yt3x; BrianPetkovsek; sat3ll; Integral-Tech; snixon
16,luanti-org/luanti,https://github.com/luanti-org/luanti,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation,C++,12975,2338,8 stars today,celeron55; sfan5; nerzhul; SmallJoker; paramat
17,tenstorrent/tt-metal,https://github.com/tenstorrent/tt-metal,"🤘 TT-NN operator library, and TT-Metalium low level kernel programming model.",C++,1511,490,3 stars today,github-merge-queue; tt-rkim; tt-aho; blozano-tt; abhullar-tt
18,bpftrace/bpftrace,https://github.com/bpftrace/bpftrace,High-level tracing language for Linux,C++,10160,1461,3 stars today,danobi; viktormalik; fbs; ajor; brendangregg
19,allenk/GeminiWatermarkTool,https://github.com/allenk/GeminiWatermarkTool,VEO / Gemini 3.5 Nano Banana Pro watermark maintenance tool,C++,2651,231,10 stars today,allenk; dannycreations
20,musescore/MuseScore,https://github.com/musescore/MuseScore,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!",C++,14721,3192,3 stars today,RomanPudashkin; cbjeukendrup; lasconic; wschweer; igorkorsukov
21,ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,ClickHouse® is a real-time analytics database management system,C++,47986,8509,16 stars today,alexey-milovidov; alesapin; KochetovNicolai; azat; claude
22,iree-org/iree,https://github.com/iree-org/iree,A retargetable MLIR-based machine learning compiler and runtime toolkit.,C++,3805,927,2 stars today,iree-github-actions-bot; benvanik; ScottTodd; hanhanW; GMNGeoffrey
23,stack-of-tasks/pinocchio,https://github.com/stack-of-tasks/pinocchio,A fast and flexible implementation of Rigid Body Dynamics algorithms and their analytical derivatives,C++,3452,543,2 stars today,jcarpent; jorisv; proyan; gabrielebndn; jmirabel
24,emscripten-core/emscripten,https://github.com/emscripten-core/emscripten,Emscripten: An LLVM-to-WebAssembly Compiler,C++,27418,3525,3 stars today,kripken; sbc100; juj; waywardmonkeys; aheejin
