Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,rivet-dev/agentos,https://github.com/rivet-dev/agentos,"A faster, lighter, cheaper alternative to sandboxes. Run any coding agent inside an isolated Linux VM, with agent orchestration built in.",Rust,3899,192,136 stars today,NathanFlurry; Blckbrry-Pi; abcxff; jog1t; MasterPtato
2,tursodatabase/turso,https://github.com/tursodatabase/turso,"A SQL database in Rust: SQLite-compatible, now also speaking Postgres (experimental). The LLVM of databases.",Rust,23172,1182,75 stars today,penberg; jussisaurio; PThorpe92; pedrocarlo; sivukhin
3,Hmbown/CodeWhale,https://github.com/Hmbown/CodeWhale,"Open-source, community-driven agent harness",Rust,39917,3445,31 stars today,Hmbown; claude; cyq1017; nightt5879; idling11
4,openinterpreter/openinterpreter,https://github.com/openinterpreter/openinterpreter,A coding agent for open models like Kimi K3,Rust,66684,5731,383 stars today,jif-oai; bolinfest; aibrahim-oai; pakrym-oai; etraut-openai
5,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,29964,1315,26 stars today,overtrue; houseme; weisd; loverustfs; guojidan
6,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search SDK for AI agents, Neovim, Rust, C, Python, Bun and NodeJS",Rust,9740,383,15 stars today,dmtrKovalenko; gustav-fff; github-actions; sQVe; thuan1412
7,66HEX/frame,https://github.com/66HEX/frame,FFmpeg GUI,Rust,1656,51,40 stars today,66HEX; Kevinjohn; JSKitty; addisonking; dufu1991
8,astral-sh/ruff,https://github.com/astral-sh/ruff,"An extremely fast Python linter and code formatter, written in Rust.",Rust,48692,2257,19 stars today,charliermarsh; MichaReiser; AlexWaygood; renovate; sharkdp
9,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,An incremental parsing system for programming tools,Rust,26306,2768,12 stars today,maxbrunsfeld; amaanq; ahlinc; WillLillis; dependabot
10,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",Rust,11659,788,34 stars today,logan-markewich; AstraBert; dependabot; AdemBoukhris457; github-actions
11,ogulcancelik/herdr,https://github.com/ogulcancelik/herdr,agent multiplexer that lives in your terminal.,Rust,18035,1155,393 stars today,ogulcancelik; kangal-bot; github-actions; akbash-bot; dmmulroy
12,warpdotdev/warp,https://github.com/warpdotdev/warp,"Warp is an agentic development environment, born out of the terminal.",Rust,63372,5279,59 stars today,oz-agent; harryalbert; warp-dev-github-integration; kevinyang372; acarl005
13,stalwartlabs/stalwart,https://github.com/stalwartlabs/stalwart,"All-in-one Mail & Collaboration server. Secure, scalable and fluent in every protocol (IMAP, JMAP, SMTP, CalDAV, CardDAV, WebDAV).",Rust,13720,842,20 stars today,mdecimus; dependabot; vickunwu; rmsc; stratacast
14,DataDog/pup,https://github.com/DataDog/pup,Give your AI agent a Pup — a CLI companion with 200+ commands across 33+ Datadog products.,Rust,958,95,1 star today,platinummonkey; claude; srosenthal-dd; jack-edmonds-dd; dd-octo-sts
15,cocoindex-io/cocoindex,https://github.com/cocoindex-io/cocoindex,Incremental engine for long horizon agents 🌟 Star if you like it!,Rust,10887,836,52 stars today,georgeh0; badmonster0; claude; lemorage; Haleshot
16,andrewrabert/jellium-desktop,https://github.com/andrewrabert/jellium-desktop,An unofficial desktop client for Jellyfin,Rust,1192,103,55 stars today,andrewrabert; renovate; rodis120; claude; gnattu
17,base/base,https://github.com/base/base,All components used to run Base,Rust,806,546,2 stars today,refcell; danyalprout; ratankaliani; fakedev9999; jackchuma
