Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,o3de/o3de,https://github.com/o3de/o3de,"Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators to build AAA games, cinema-quality 3D worlds, and high-fidelity simulations without any fees or commercial obligations.",C++,9205,2487,21 stars today,gadams3; cgalvan; amznestebanpapp; AMZN-daimini; AMZN-Gene
2,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,49822,7403,17 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
3,wazuh/wazuh,https://github.com/wazuh/wazuh,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.,C++,15738,2326,15 stars today,vikman90; Dwordcito; TomasTurina; chemamartinez; juliancnn
4,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23528,2891,9 stars today,vitaut; phprus; alexezeder; DanielaE; jk-jeon
5,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,20675,3950,10 stars today,fs-eire; skottmckay; edgchen1; tianleiwu; yuslepukhin
6,MAZHARMIK/Interview_DS_Algo,https://github.com/MAZHARMIK/Interview_DS_Algo,Super Repository for Coding Interview Preperation,C++,4075,1885,4 stars today,MAZHARMIK; MAZHAR-TOKOPEDIA
7,PX4/PX4-Autopilot,https://github.com/PX4/PX4-Autopilot,PX4 Autopilot Software,C++,11845,15500,7 stars today,LorenzMeier; dagar; bkueng; julianoes; MaEtUgR
8,kvcache-ai/Mooncake,https://github.com/kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",C++,5467,801,10 stars today,stmatengss; alogfans; xiaguan; ShangmingCai; ykwd
9,duckdb/ducklake,https://github.com/duckdb/ducklake,DuckLake is an integrated data lake and catalog format,C++,2778,191,5 stars today,pdet; Mytherin; Alex-Monahan; dentiny; Costa-SM
10,gabime/spdlog,https://github.com/gabime/spdlog,Fast C++ logging library.,C++,28830,5152,6 stars today,gabime; Gabi120; sylveon; DanielChabrowski; mguludag
11,duckdb/duckdb,https://github.com/duckdb/duckdb,DuckDB is an analytical in-process SQL database management system,C++,38507,3278,28 stars today,Mytherin; Tishj; pdet; hannes; taniabogatsch
12,tenstorrent/tt-metal,https://github.com/tenstorrent/tt-metal,"🤘 TT-NN operator library, and TT-Metalium low level kernel programming model.",C++,1474,469,5 stars today,github-merge-queue; tt-rkim; tt-aho; blozano-tt; abhullar-tt
13,k2-fsa/sherpa-onnx,https://github.com/k2-fsa/sherpa-onnx,"Speech-to-text, text-to-speech, speaker diarization, speech enhancement, source separation, and VAD using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, HarmonyOS, Raspberry Pi, RISC-V, RK NPU, Axera NPU, Ascend NPU, x86_64 servers, websocket server/client, support 12 programming languages",C++,12577,1435,24 stars today,csukuangfj; pkufool; Wasser1462; ZhaoChaoqun; pingfengluo
