Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,242617,49897,520 stars today,teknium1; OutThisLife; kshitijk4poor; claude; benbarclay
2,openai/skills,https://github.com/openai/skills,Skills Catalog for Codex,Python,25668,1733,46 stars today,dkundel-openai; gverma-openai; vb-openai; ae-openai; quuu
3,blader/humanizer,https://github.com/blader/humanizer,Agent skill that removes signs of AI-generated writing from text,Python,44400,3687,748 stars today,blader; claude; mvanhorn; warp-agent; wilu222
4,The-Swarm-Corporation/AutoHedge,https://github.com/The-Swarm-Corporation/AutoHedge,"Build your autonomous hedge fund in minutes. AutoHedge harnesses the power of swarm intelligence and AI agents to automate market analysis, risk management, and trade execution.",Python,4803,781,142 stars today,kyegomez; dependabot
5,sooryathejas/METATRON,https://github.com/sooryathejas/METATRON,AI-powered penetration testing assistant using local LLM on linux (Parrot OS),Python,3967,792,68 stars today,sooryathejas; claude; shiel-pty
6,ahujasid/blender-mcp,https://github.com/ahujasid/blender-mcp,Community plugin to control Blender 3D with any LLM of your choice,Python,27303,2549,204 stars today,ahujasid; ElgoogUdiab; siddikisahil47; harrywang; trospix
7,maziyarpanahi/openmed,https://github.com/maziyarpanahi/openmed,"Local-first healthcare AI: clinical NER & HIPAA PII de-identification that runs 100% on-device. 2,200+ medical models, 21 languages, Apple MLX + Python, no cloud, no patient data leaving your network. Apache-2.0",Python,5247,660,13 stars today,maziyarpanahi; PouyanJay; pardeep-singh; alberthammerich; AlexFucuson9
8,earthtojake/text-to-cad,https://github.com/earthtojake/text-to-cad,"A library of agent skills for CAD, CAE and CAM",Python,14516,1533,80 stars today,earthtojake; claude; github-actions; warun7; dependabot
9,home-assistant/core,https://github.com/home-assistant/core,🏡 Open source home automation that puts local control and privacy first.,Python,90295,38518,35 stars today,bdraco; balloob; epenet; frenck; emontnemery
10,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,131814,15543,139 stars today,comfyanonymous; bigcat88; pythongosssss; comfyui-wiki; rattus128
11,Sumanth077/Hands-On-AI-Engineering,https://github.com/Sumanth077/Hands-On-AI-Engineering,"A curated collection of practical AI projects implementing OCR systems, RAG, AI agents, and other AI use cases.",Python,3207,828,29 stars today,cyberholics; Tiioluwani; Sumanth077; avikumart; Kumar-Shantanu9
12,donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,Python,368392,58266,217 stars today,donnemartin; cclauss; satob; fluency03; luisbg
13,Soju06/codex-lb,https://github.com/Soju06/codex-lb,"Codex/ChatGPT multiple account load balancer & proxy with usage tracking, dashboard, and OpenCode-compatible endpoints",Python,2985,448,15 stars today,Soju06; Komzpa; claude; dependabot; mastertyko
14,yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,A feature-rich command-line audio/video downloader,Python,189469,16440,222 stars today,dstftw; phihag; pukkandan; remitamine; jaimeMF
15,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,476562,52616,590 stars today,matheusfelipeog; davemachado; ArindamOSS; pawelborkar; jbrooksuk
16,openai/whisper,https://github.com/openai/whisper,Robust Speech Recognition via Large-Scale Weak Supervision,Python,108639,13169,88 stars today,jongwook; cclauss; ryanheise; petterreinholdtsen; HennerM
17,browser-use/browser-use,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,Python,112762,12426,231 stars today,MagMueller; pirate; mertunsall; sauravpanda; gregpr07
18,eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.,Python,32728,5481,83 stars today,eriklindernoren; miku; daviddwlee84; cclauss; tvturnhout
19,swisskyrepo/PayloadsAllTheThings,https://github.com/swisskyrepo/PayloadsAllTheThings,A list of useful payloads and bypass for Web Application Security and Pentest/CTF,Python,80686,17348,26 stars today,swisskyrepo; p0dalirius; noraj; cyber-niz
20,experientiallabs/experiential,https://github.com/experientiallabs/experiential,"Experiential is the open source, zero markup gateway for BYOK, self-hosted and 1000+ marketplace models. It learns from your traffic to cut costs, recommend better models, and train a specialized model you own.",Python,1983,103,628 stars today,kfallah; SilenNaihin; claude; devin-ai-integration; cursoragent
21,bikini/exploitarium,https://github.com/bikini/exploitarium,"A single archive of public exploit PoCs and vulnerability research writeups. At the time I post these, none have been reported. Feel free to report them yourself and take credit for the CVE if handed out lulz. Please do not abuse these. I do this so to allure people into the field, and I've always found this is the most efficient way.",Python,4820,1264,180 stars today,bikini; we-tech-company
