Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,sveltejs/svelte,https://github.com/sveltejs/svelte,web development for the rest of us,JavaScript,86221,4878,22 stars today,Rich-Harris; dummdidumm; Conduitry; github-actions; trueadm
2,projectdiscovery/nuclei-templates,https://github.com/projectdiscovery/nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,JavaScript,12136,3416,10 stars today,actions-user; DhiyaneshGeek; princechaddha; ritikchaddha; ehsandeep
3,levnikolaevich/claude-code-skills,https://github.com/levnikolaevich/claude-code-skills,"Plugin suite + bundled MCP servers for Claude Code. Full delivery lifecycle: Agile pipeline with multi-model AI review, project bootstrap, documentation generation, codebase audits, performance optimization, community workflows. Includes hex-line (hash-verified editing), hex-graph (code knowledge graph), and hex-ssh (remote SSH) MCP servers.",JavaScript,346,52,5 stars today,levnikolaevich; claude; allenthinkingabu-hub
4,stephengpope/thepopebot,https://github.com/stephengpope/thepopebot,"The Pope Bot is an autonomous AI agent that you can configure and build to do just about anything you want, all day, everyday, 24/7.",JavaScript,1547,610,76 stars today,stephengpope; claude; github-actions
5,SynkraAI/aiox-core,https://github.com/SynkraAI/aiox-core,Synkra AIOS: AI-Orchestrated System for Full Stack Development - Core Framework v4.0,JavaScript,2628,861,15 stars today,claude; Pedrovaleriolopez; oalanicolas; github-actions; semantic-release-bot
6,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,138730,30826,45 stars today,ijjk; timneutkens; sokra; vercel-release-bot; huozhi
7,jarrodwatts/claude-hud,https://github.com/jarrodwatts/claude-hud,"A Claude Code plugin that shows what's happening - context usage, active tools, running agents, and todo progress",JavaScript,17529,749,279 stars today,jarrodwatts; github-actions; claude; dependabot; melon-hub
8,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,19487,3025,273 stars today,coreyhaines31; claude; Jiliac; bensabic; CoopahG
9,open-telemetry/opentelemetry.io,https://github.com/open-telemetry/opentelemetry.io,The OpenTelemetry website and documentation,JavaScript,867,1736,0 stars today,chalin; opentelemetrybot; svrnm; cartermp; otelbot
10,Asabeneh/30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,"30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days, please just follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw",JavaScript,46220,10438,9 stars today,Asabeneh; EmmanuelArenas; npnjuguna; yigittosun; Dikendev
11,mui/material-ui,https://github.com/mui/material-ui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,JavaScript,98050,32690,16 stars today,oliviertassinari; renovate; dmtrKovalenko; dependabot-preview; eps1lon
12,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,16888,756,443 stars today,pbakaus; claude; shog86; rohan-tessl; glacierphonk
