Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,juspay/hyperswitch,https://github.com/juspay/hyperswitch,"Open source, composable payments platform | PCI compliant | SaaS and Self-host options | Enables connectivity to multiple payment, payout, fraud, vault and tokenization providers | Uplifts authorization with intelligent routing and revenue recovery | Reduce payment processing costs with cost observability | Reduces payment ops with reconciliation",Rust,43124,4893,44 stars today,hyperswitch-bot; github-actions; SanchithHegde; Narayanbhat166; pixincreate
2,googleworkspace/cli,https://github.com/googleworkspace/cli,"Google Workspace CLI — one command-line tool for Drive, Gmail, Calendar, Sheets, Docs, Chat, Admin, and more. Dynamically built from Google Discovery Service. Includes AI agent skills.",Rust,28713,1604,459 stars today,googleworkspace-bot; jpoehnelt-bot; jpoehnelt; github-actions; malob
3,kata-containers/kata-containers,https://github.com/kata-containers/kata-containers,"Kata Containers is an open source project and community working to build a standard implementation of lightweight Virtual Machines (VMs) that feel and perform like containers, but provide the workload isolation and security advantages of VMs. https://katacontainers.io/",Rust,8170,1372,12 stars today,fidencio; GabyCT; stevenhorsman; bergwolf; Apokleos
4,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,107312,6089,73 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
5,ruffle-rs/ruffle,https://github.com/ruffle-rs/ruffle,A Flash Player emulator written in Rust,Rust,18239,1042,11 stars today,kmeisthax; Dinnerbone; kjarosh; Herschel; dependabot
6,risingwavelabs/risingwave,https://github.com/risingwavelabs/risingwave,"Event streaming platform for agentic AI. Continuously ingest, transform, and serve event streams in real time, at scale.",Rust,9110,782,9 stars today,mergify; BugenZhao; xxchan; dependabot; wenym1
7,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,116970,17717,95 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
8,astral-sh/ruff,https://github.com/astral-sh/ruff,"An extremely fast Python linter and code formatter, written in Rust.",Rust,48231,2190,56 stars today,charliermarsh; MichaReiser; AlexWaygood; renovate; sharkdp
9,git-ai-project/git-ai,https://github.com/git-ai-project/git-ai,A Git extension for tracking the AI-generated code in your repos,Rust,2151,213,19 stars today,svarlamov; claude; acunniffe; jwiegley; devin-ai-integration
10,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Gemini CLI & Hermes Agent. Only official website: ccswitch.io",Rust,108583,7181,728 stars today,farion1231; yovinchen; claude; TinsFox; makoMakoGo
11,ClementTsang/bottom,https://github.com/ClementTsang/bottom,Yet another cross-platform graphical process/system monitor.,Rust,13641,355,8 stars today,ClementTsang; github-actions; allcontributors; ImgBotApp; jamartin9
12,windmill-labs/windmill,https://github.com/windmill-labs/windmill,"Open-source developer platform to power your entire infra and turn scripts into webhooks, workflows and UIs. Fastest workflow engine (13x vs Airflow). Open-source alternative to Retool and Temporal.",Rust,16939,1011,15 stars today,rubenfiszel; claude; hugocasa; fatonramadani; centdix
13,wezterm/wezterm,https://github.com/wezterm/wezterm,A GPU-accelerated cross-platform terminal emulator and multiplexer written by @wez and implemented in Rust,Rust,26921,1523,43 stars today,wez; bew; tzx; chipsenkbeil; jsgf
14,dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,Rust,13069,2430,5 stars today,drewbanin; beckjake; jtcohen6; claude; emmyoop
15,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,The user-friendly command line shell.,Rust,33752,2313,14 stars today,ridiculousfish; faho; krobelus; liljencrantz; mqudsi
16,ogulcancelik/herdr,https://github.com/ogulcancelik/herdr,agent multiplexer that lives in your terminal.,Rust,7357,454,203 stars today,ogulcancelik; github-actions; kangal-bot; Golden-Pigeon; othavi0
17,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,93746,13871,298 stars today,jif-oai; bolinfest; aibrahim-oai; pakrym-oai; etraut-openai
18,rust-lang/rust,https://github.com/rust-lang/rust,Empowering everyone to build reliable and efficient software.,Rust,114177,15019,202 stars today,bors; matthiaskrgr; RalfJung; GuillaumeGomez; matklad
19,vercel/turborepo,https://github.com/vercel/turborepo,"Build system optimized for JavaScript and TypeScript, written in Rust",Rust,30606,2371,13 stars today,anthonyshew; sokra; chris-olszewski; tknickman; jaredpalmer
20,xingkongliang/skills-manager,https://github.com/xingkongliang/skills-manager,"A lightweight desktop app to manage, sync, and organize AI agent skills across 15+ coding tools — Cursor, Claude Code, Codex, Copilot, and more.",Rust,2506,219,40 stars today,xingkongliang; claude; enshulv; whereissam; beyond-infra
21,lencx/ChatGPT,https://github.com/lencx/ChatGPT,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",Rust,54393,6148,7 stars today,lencx; tk103331; yixinBC; asheroto; djdarcy
