Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Ataraxy-Labs/sem,https://github.com/Ataraxy-Labs/sem,"Semantic version control CLI. Entity-level diff, blame, graph, and impact analysis for code. 21 languages via tree-sitter.",Rust,1476,44,61 stars today,rs545837; Palanikannan1437; deftdawg; MattCozendey; aevv
2,aaif-goose/goose,https://github.com/aaif-goose/goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,39049,3816,997 stars today,EbonyLouis; blackgirlbytes; angiejones; dianed-square; michaelneale
3,memvid/memvid,https://github.com/memvid/memvid,"Memory layer for AI Agents. Replace complex RAG pipelines with a serverless, single-file memory layer. Give your agents instant retrieval and long-term memory.",Rust,14675,1270,200 stars today,sharafdin; Olow304; mo-omar-0197; TyJK; akash-R-A-J
4,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,28021,1694,314 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
5,zhom/donutbrowser,https://github.com/zhom/donutbrowser,Simple Yet Powerful Anti-Detect Browser 🍩,Rust,1301,93,41 stars today,zhom; dependabot; github-actions; HassiyYT; yb403
6,clockworklabs/SpacetimeDB,https://github.com/clockworklabs/SpacetimeDB,Development at the speed of light,Rust,24402,978,22 stars today,bfops; Centril; gefjon; joshua-spacetime; cloutiertyler
7,mayocream/koharu,https://github.com/mayocream/koharu,"ML-powered manga translator, written in Rust.",Rust,1960,100,57 stars today,mayocream; fffonion; dependabot; Map1en; karrot0
8,pola-rs/polars,https://github.com/pola-rs/polars,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,38039,2752,19 stars today,ritchie46; alexander-beedie; coastalwhite; orlp; nameexhaustion
9,bee-san/RustScan,https://github.com/bee-san/RustScan,🤖 The Modern Port Scanner 🤖,Rust,19569,1302,4 stars today,bee-san; dependabot; PsypherPunk; allcontributors; bernardoamc
10,iii-hq/iii,https://github.com/iii-hq/iii,"iii (pronounced “three eye”) unifies your existing backend stack with a single engine and three primitives: Function, Trigger, and Worker.",Rust,15275,1022,11 stars today,ytallo; sergiofilhowz; rohitg00; actions-user; andersonleal
11,katanemo/plano,https://github.com/katanemo/plano,"Plano is an AI-native proxy and data plane for agentic apps — with built-in orchestration, safety, observability, and smart LLM routing so you stay focused on your agents core logic.",Rust,6223,382,11 stars today,adilhafeez; salmanap; Spherrrical; junr03; cotran2
12,helix-editor/helix,https://github.com/helix-editor/helix,A post-modern modal text editor.,Rust,43818,3401,25 stars today,archseer; the-mikedavis; dependabot; pascalkuthe; sudormrfbin
13,RustPython/RustPython,https://github.com/RustPython/RustPython,A Python Interpreter written in Rust,Rust,21984,1422,14 stars today,youknowone; coolreader18; windelbouwman; fanninpm; palaviv
