Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,23765,4048,915 stars today,warren618; shadowinlife; claude; Elfsa-Miranda; Teerapat-Vatpitak
2,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,DeepTutor: Lifelong Personalized Tutoring. https://deeptutor.info/.,Python,26342,3572,172 stars today,pancacake; Pinkllow; github-actions; claude; tusharkhatriofficial
3,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agent & RAG apps you can actually run — clone, customize, ship.",Python,121981,17999,"1,236 stars today",Shubhamsaboo; Madhuvod; claude; onestardao; libw0430
4,github/spec-kit,https://github.com/github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,Python,121607,10822,487 stars today,localden; mnriem; Copilot; claude; Copilot
5,HKUDS/nanobot,https://github.com/HKUDS/nanobot,"Lightweight, open-source AI agent for your tools, chats, and workflows.",Python,45675,8052,108 stars today,Re-bin; chengyongru; claude; cursoragent; Athemis
6,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,166383,11923,434 stars today,afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
7,datawhalechina/hello-agents,https://github.com/datawhalechina/hello-agents,📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程,Python,66463,8254,271 stars today,jjyaoao; HeteroCat; JJasonSun; fengju0213; Tasselszcx
8,snap-stanford/Biomni,https://github.com/snap-stanford/Biomni,Biomni: a general-purpose biomedical AI agent,Python,3471,627,33 stars today,serena2z; kexinhuang12345; pre-commit-ci; PabloPauling; SnowLightPath
9,zhinianboke/xianyu-auto-reply,https://github.com/zhinianboke/xianyu-auto-reply,闲鱼自动回复管理系统是一个基于 Python + FastAPI 开发的自动化客服系统，专为闲鱼平台设计。系统通过 WebSocket 连接闲鱼服务器，实时接收和处理消息，提供智能化的自动回复服务。同时集成闲鱼自动发货，自动评价，自动擦亮等功能，实现闲鱼虚拟商品自动化流程。,Python,5775,1548,39 stars today,zhinianboke; legeling; chenxingyu0001; houyuxi012; luojiyin1987
10,PrimeIntellect-ai/prime-rl,https://github.com/PrimeIntellect-ai/prime-rl,Agentic RL Training at Scale,Python,1665,354,11 stars today,samsja; mikasenghaas; claude; Jackmin801; hallerite
11,Graphify-Labs/graphify,https://github.com/Graphify-Labs/graphify,"AI coding assistant skill (Claude Code, Codex, OpenCode, Cursor, Gemini CLI, and more). Turn any folder of code, SQL schemas, R scripts, shell scripts, docs, papers, images, or videos into a queryable knowledge graph. App code + database schema + infrastructure in one graph.",Python,87835,8608,"1,623 stars today",safishamsi; claude; TPAteeq; Synvoya; oleksii-tumanov
12,vllm-project/vllm,https://github.com/vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,Python,86356,19468,104 stars today,DarkLight1337; WoosukKwon; mgoin; hmellor; Isotr0py
13,triton-inference-server/server,https://github.com/triton-inference-server/server,The Triton Inference Server provides an optimized cloud and edge inferencing solution.,Python,10840,1809,5 stars today,deadeyegoodwin; GuanLuo; tanmayv25; CoderHam; mc-nv
14,apache/ossie,https://github.com/apache/ossie,"Apache Ossie, industry wide specification effort to standardize how we exchange semantic metadata across analytics, AI and BI platforms, providing a vendor neutral, single source of truth for semantic data",Python,708,122,34 stars today,khush-bhatia; kurtStirewalt; claude; karanasher; sfc-gh-kbhatia
