Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,decolua/9router,https://github.com/decolua/9router,"Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,9943,1527,585 stars today,anuragg-saxenaa; claude; cursoragent; catalinstanciu; Blade096
2,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,28383,4591,242 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
3,HeyPuter/puter,https://github.com/HeyPuter/puter,"🌐 The Internet Computer! Free, Open-Source, and Self-Hostable.",JavaScript,41237,3743,67 stars today,KernelDeimos; jelveh; Salazareo; ProgrammerIn-wonderland; AtkinsSJ
4,jo-inc/camofox-browser,https://github.com/jo-inc/camofox-browser,"Stealth headless browser for AI agents — bypass Cloudflare, bot detection, and anti-scraping. Drop-in Puppeteer/Playwright replacement.",JavaScript,4887,488,67 stars today,skyfallsin; mvanhorn; gustavosmendes; company8; leoneparise
5,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,181491,27976,926 stars today,affaan-m; claude; pangerlkr; greptile-apps; Copilot
6,datawhalechina/easy-vibe,https://github.com/datawhalechina/easy-vibe,💻 vibe coding 2026 | Your first modern Coding course for beginners to master step by step.,JavaScript,10600,994,131 stars today,sanbuphy; GeoDaoyu; claude; SherryTECNU; 1985312383
7,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,68098,4575,51 stars today,juliangarnier; kn0wn; Maximilianos; lukeed; fljot
8,jarrodwatts/claude-hud,https://github.com/jarrodwatts/claude-hud,"A Claude Code plugin that shows what's happening - context usage, active tools, running agents, and todo progress",JavaScript,22677,1007,138 stars today,jarrodwatts; github-actions; claude; dependabot; shaun0927
9,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Remote MCP Server that securely connects Jira and Confluence with your LLM, IDE, or agent platform of choice.",JavaScript,681,84,8 stars today,lsosa1; pnguyen-atlassian; iosamaatlassian; ekahinga; evperlman1
10,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,86676,7833,63 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
11,microsoft/agent-academy,https://github.com/microsoft/agent-academy,Curated lessons on getting started building agents with Copilot Studio,JavaScript,2368,168,13 stars today,Laskewitz; elaizabenitez; aprildunnam; github-actions; Copilot
12,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",JavaScript,28786,9264,4 stars today,shockey; dependabot; fehguy; char0n; bodnia
13,evidence-dev/evidence,https://github.com/evidence-dev/evidence,"Business intelligence as code: build fast, interactive data visualizations in SQL and markdown",JavaScript,6342,350,9 stars today,ItsMeBrianD; hughess; archiewood; zachstence; csjh
