Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zellij-org/zellij,https://github.com/zellij-org/zellij,A terminal workspace with batteries included,Rust,30785,1071,111 stars today,imsnif; a-kenji; TheLostLambda; kunalmohan; jaeheonji
2,Wilfred/difftastic,https://github.com/Wilfred/difftastic,a structural diff that understands syntax 🟥🟩,Rust,24880,459,32 stars today,Wilfred; maxbrunsfeld; joshvera; amaanq; tclem
3,sigoden/aichat,https://github.com/sigoden/aichat,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more.",Rust,9696,666,22 stars today,sigoden; cramosc; rolfwilms; mtul0729; kelvie
4,base/base,https://github.com/base/base,All components used for running Base,Rust,286,271,7 stars today,refcell; danyalprout; tynes; mattsse; emhane
5,QuipNetwork/hashsigs-rs,https://github.com/QuipNetwork/hashsigs-rs,Hash-based post quantum signatures in Rust,Rust,7778,30,292 stars today,rcarback; dependabot
6,gotempsh/temps,https://github.com/gotempsh/temps,Self host your own Vercel,Rust,365,15,9 stars today,dviejokfs; bjoerge; saschabuehrle
7,Pumpkin-MC/Pumpkin,https://github.com/Pumpkin-MC/Pumpkin,Empowering everyone to host fast and efficient Minecraft servers.,Rust,7348,477,21 stars today,Snowiiii; kralverde; Bryntet; lukas0008; Purdze
8,signalapp/libsignal,https://github.com/signalapp/libsignal,Home to the Signal Protocol as well as other cryptographic primitives which make Signal possible.,Rust,5616,701,7 stars today,jrose-signal; jack-signal; akonradi-signal; moiseev-signal; andrew-signal
9,elizaOS/eliza,https://github.com/elizaOS/eliza,Autonomous agents for everyone,Rust,17988,5472,10 stars today,wtfsayo; lalalune; tcm390; odilitime; shakkernerd
10,qarmin/czkawka,https://github.com/qarmin/czkawka,"Multi functional app to find duplicates, empty folders, similar images etc.",Rust,30290,1014,28 stars today,qarmin; alexislefebvre; blob79; jlesage; pczarn
11,Fredolx/open-tv,https://github.com/Fredolx/open-tv,"Ultra-fast, simple and powerful cross-platform IPTV app",Rust,3387,183,80 stars today,Fredolx; schizo99; guihkx; jeffsmith82
12,iced-rs/iced,https://github.com/iced-rs/iced,"A cross-platform GUI library for Rust, inspired by Elm",Rust,30007,1536,9 stars today,hecrj; tarkah; bungoboingo; derezzedex; nicksenger
13,0x192/universal-android-debloater,https://github.com/0x192/universal-android-debloater,"Cross-platform GUI written in Rust using ADB to debloat non-rooted android devices. Improve your privacy, the security and battery life of your device.",Rust,19058,999,7 stars today,0x192; AnonymousWP; TheEmbracedOne; nozwock; charitra1022
14,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. Modular networking stack in Rust.",Rust,8124,379,8 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
