Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,jamiepine/voicebox,https://github.com/jamiepine/voicebox,The open-source voice synthesis studio,TypeScript,19897,2280,797 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
2,lukilabs/craft-agents-oss,https://github.com/lukilabs/craft-agents-oss,Pas de description,TypeScript,4307,637,110 stars today,github-actions; balintorosz; rjulius23; eachann1024; fagemx
3,pingdotgg/t3code,https://github.com/pingdotgg/t3code,Pas de description,TypeScript,9463,1780,227 stars today,juliusmarminge; t3dotgg; codex; cursoragent; binbandit
4,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,35878,2195,196 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; szuend
5,twentyhq/twenty,https://github.com/twentyhq/twenty,"Building a modern alternative to Salesforce, powered by the community.",TypeScript,44560,6059,333 stars today,charlesBochet; github-actions; FelixMalfait; lucasbordeau; Weiko
6,calcom/cal.diy,https://github.com/calcom/cal.diy,Scheduling infrastructure for absolutely everyone.,TypeScript,41412,12843,93 stars today,zomars; PeerRich; emrysal; hariombalhara; crowdin-bot
7,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",TypeScript,61518,5103,"2,161 stars today",thedotmack; claude; Copilot; ousamabenyounes; rodboev
8,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,145104,16428,615 stars today,thdxr; adamdotdevin; rekram1-node; actions-user; iamdavidhill
9,sparkjsdev/spark,https://github.com/sparkjsdev/spark,✨ An advanced 3D Gaussian Splatting renderer for THREE.js,TypeScript,2555,246,72 stars today,dmarcos; asundqui; mrxz; alex-mcneilly; feiss
10,strapi/strapi,https://github.com/strapi/strapi,"🚀 Strapi is the leading open-source headless CMS. It’s 100% JavaScript/TypeScript, fully customizable, and developer-first.",TypeScript,71923,9659,17 stars today,soupette; alexandrebodin; lauriejim; Convly; innerdvations
11,openai/openai-agents-js,https://github.com/openai/openai-agents-js,"A lightweight, powerful framework for multi-agent workflows and voice agents",TypeScript,2705,684,29 stars today,seratch; github-actions; dkundel-openai; dependabot; vrtnis
12,vercel-labs/open-agents,https://github.com/vercel-labs/open-agents,An open source template for building cloud agents.,TypeScript,3596,385,470 stars today,nicoalbanese; willsather; open-agents-bot; yavorpunchev; pranaygp
13,getmaxun/maxun,https://github.com/getmaxun/maxun,"🔥 The open-source no-code platform for web scraping, crawling, search and AI data extraction • Turn websites into structured APIs in minutes 🔥",TypeScript,15487,1269,85 stars today,amhsirak; RohitR311; AmitChauhan63390; naveenpan09; ninja-programmer
14,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,18367,3082,92 stars today,czlonkowski; claude; kimbo128; thesved; naXa777
15,sirmalloc/ccstatusline,https://github.com/sirmalloc/ccstatusline,"🚀 Beautiful highly customizable statusline for Claude Code CLI with powerline support, themes, and more.",TypeScript,7785,331,129 stars today,sirmalloc; claude; dependabot; jackall3n; Jaahuo
16,web-infra-dev/midscene,https://github.com/web-infra-dev/midscene,"AI-powered, vision-driven UI automation for every platform.",TypeScript,12695,945,24 stars today,quanru; yuyutaotao; zhoushaw; github-actions; claude
17,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,13256,1612,137 stars today,wass08; Aymericr; open-pascal; claude; sudhir9297
18,pnpm/pnpm,https://github.com/pnpm/pnpm,"Fast, disk space efficient package manager",TypeScript,34650,1397,17 stars today,zkochan; rstacruz; renovate-bot; KSXGitHub; btea
19,firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,🔥 Clone and recreate any website as a modern React app in seconds,TypeScript,25563,4906,150 stars today,developersdigest; bekbull; MFCo; ericciarla; ZLostTK
20,cloudflare/agents,https://github.com/cloudflare/agents,Build and deploy AI Agents on Cloudflare,TypeScript,4784,512,11 stars today,threepointone; github-actions; whoiskatrin; mattzcarey; deathbyknowledge
