Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,"TencentDB Agent Memory is a team-level memory hub for AI Agents — turning conversations, docs, and code into four reusable memory assets (Chat Memory, Skill, LLM-Wiki, Code-Graph) that are governed, shared, and equipped across agents and frameworks.",TypeScript,13799,1287,"1,111 stars today",Maxwell-Code07; Yuntong8888
2,cypress-io/cypress,https://github.com/cypress-io/cypress,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,50809,3628,11 stars today,brian-mann; chrisbreiding; jennifer-shehane; renovate-bot; flotwig
3,usekaneo/kaneo,https://github.com/usekaneo/kaneo,"🎯 All you need. Nothing you don't. Open source project management that works for you, not against you.",TypeScript,7315,579,559 stars today,andrejsshell; dependabot; tinsever; github-actions; randoneering
4,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,100842,27401,13 stars today,gkalpak; petebacondarwin; devversion; angular-robot; crisbeto
5,tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,A utility-first CSS framework for rapid UI development.,TypeScript,96505,5534,52 stars today,adamwathan; RobinMalfait; depfu; thecrypticace; reinink
6,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,23892,1958,40 stars today,tmchow; claude; kieranklaassen; github-actions; mvanhorn
7,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,49176,6042,575 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
8,prisma/prisma,https://github.com/prisma/prisma,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite, MongoDB and CockroachDB",TypeScript,47527,2518,15 stars today,timsuchanek; prisma-bot; Jolg42; renovate; nikolasburk
9,grafana/grafana,https://github.com/grafana/grafana,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more.",TypeScript,76060,14491,38 stars today,torkelo; bergquist; renovate; ryantxu; marefr
10,actions/checkout,https://github.com/actions/checkout,Action for checking out a repo,TypeScript,8606,2739,8 stars today,ericsciple; dependabot; cory-miller; jww3; thboop
11,wonderwhy-er/DesktopCommanderMCP,https://github.com/wonderwhy-er/DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",TypeScript,9161,1101,42 stars today,wonderwhy-er; serg33v; edgarsskore; claude; dmitry-ottic-ai
12,vuejs/vue,https://github.com/vuejs/vue,"This is the repo for Vue 2. For Vue 3, go to https://github.com/vuejs/core",TypeScript,210191,33774,8 stars today,yyx990803; vue-bot; posva; Hanks10100; defcc
13,nrwl/nx,https://github.com/nrwl/nx,"The Monorepo Platform that amplifies both developers and AI agents. Nx optimizes your builds, scales your CI, and fixes failed PRs automatically. Ship in half the time.",TypeScript,29196,2978,8 stars today,FrozenPandaz; vsavkin; jaysoo; leosvelperez; Coly010
14,babel/babel,https://github.com/babel/babel,🐠 Babel is a compiler for writing next generation JavaScript.,TypeScript,43975,5975,3 stars today,sebmck; nicolo-ribaudo; hzoo; JLHwung; benjamn
15,reduxjs/redux,https://github.com/reduxjs/redux,A JS library for predictable global state management,TypeScript,61511,15208,2 stars today,gaearon; markerikson; timdorr; EskiMojo14; ellbee
16,facebook/astryx,https://github.com/facebook/astryx,An open source design system that's fully customizable and agent ready,TypeScript,11604,986,158 stars today,cixzhang; github-actions; rubyycheung; josephfarina; kentonquatman
17,CodebuffAI/codebuff,https://github.com/CodebuffAI/codebuff,Generate code from the terminal!,TypeScript,8320,981,49 stars today,jahooma; github-actions; brandonkachen; charleslien; venkr
18,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,22596,3602,68 stars today,czlonkowski; claude; kimbo128; dependabot; Copilot
