Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,harry0703/MoneyPrinterTurbo,https://github.com/harry0703/MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,Python,74949,10669,"1,937 stars today",harry0703; yyhhyyyyyy; vuisme; KevinZhang19870314; claude
2,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,135459,9249,"2,798 stars today",afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
3,D4Vinci/Scrapling,https://github.com/D4Vinci/Scrapling,🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!,Python,56870,5517,606 stars today,D4Vinci; AbdullahY36; yetval; claude; mhillebrand
4,nesquena/hermes-webui,https://github.com/nesquena/hermes-webui,Hermes WebUI: The best way to use Hermes Agent from the web or from your phone!,Python,10156,1382,357 stars today,nesquena-hermes; nesquena; claude; Michaelyklam; ai-ag2026
5,OpenBMB/VoxCPM,https://github.com/OpenBMB/VoxCPM,"VoxCPM2: Tokenizer-Free TTS for Multilingual Speech Generation, Creative Voice Design, and True-to-Life Cloning",Python,23682,2728,635 stars today,Labmem-Zhouyx; a710128; liuxin99; VoxInstruct; SuperMarioYL
6,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",Python,129033,21010,489 stars today,actions-user; bcherny; claude; ant-kurt; ashwin-ant
7,emmabostian/developer-portfolios,https://github.com/emmabostian/developer-portfolios,A list of developer portfolios for your inspiration,Python,23460,4614,73 stars today,eclectic-coding; jakeherp; Copilot; evanplaice; DevHanza
8,shiyu-coder/Kronos,https://github.com/shiyu-coder/Kronos,Kronos: A Foundation Model for the Language of Financial Markets,Python,27802,4807,183 stars today,shiyu-coder; Luciferbobo; CharlesJ-ABu; AnMakc; randyy179
9,galilai-group/stable-worldmodel,https://github.com/galilai-group/stable-worldmodel,A platform for reproducible world model research and evaluation,Python,1579,176,157 stars today,lucas-maes; quentinll; DanHrmti; marksibrahim; Basile-Terv
10,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,115182,13463,122 stars today,comfyanonymous; bigcat88; pythongosssss; comfyui-wiki; rattus128
11,jamwithai/production-agentic-rag-course,https://github.com/jamwithai/production-agentic-rag-course,Pas de description,Python,6163,1463,33 stars today,jamwithai; shantanu156; MubashirAziz1
12,dreammis/social-auto-upload,https://github.com/dreammis/social-auto-upload,自动化上传视频到社交媒体：抖音、小红书、视频号、tiktok、youtube、bilibili,Python,12007,2113,286 stars today,dreammis; LeeDebug; Deroino; leordsong; gzxy0102
13,ai-boost/awesome-harness-engineering,https://github.com/ai-boost/awesome-harness-engineering,"Awesome list for AI agent harness engineering: tools, patterns, evals, memory, MCP, permissions, observability, and orchestration.",Python,1466,149,37 stars today,ai-boost; noahbenjamin1994; claude
