Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,amnezia-vpn/amnezia-client,https://github.com/amnezia-vpn/amnezia-client,Amnezia VPN Client (Desktop+Mobile),C++,14145,1050,476 stars today,pokamest; Nethius; albexk; outspace; vkamn
2,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38879,10835,6 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
3,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,75332,11972,180 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
4,microsoft/foundry-local,https://github.com/microsoft/foundry-local,Pas de description,C++,2474,347,11 stars today,prathikr; MaanavD; Copilot; baijumeswani; dependabot
5,openscad/openscad,https://github.com/openscad/openscad,OpenSCAD - The Programmers Solid 3D CAD Modeller,C++,9830,1657,9 stars today,kintel; t-paul; donbright; thehans; MichaelPFrey
6,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,21377,3392,6 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
7,microsoft/WSL,https://github.com/microsoft/WSL,Windows Subsystem for Linux,C++,33235,1789,16 stars today,OneBlue; benhillis; Copilot; 49081; craigloewen-msft
8,chriskohlhoff/asio,https://github.com/chriskohlhoff/asio,Asio C++ Library,C++,6124,1463,1 star today,chriskohlhoff; klemens-morgenstern; xavier2k6; vinipsmaker; jcelerier
9,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50228,7444,4 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
10,LibreCAD/LibreCAD,https://github.com/LibreCAD/LibreCAD,"LibreCAD is a cross-platform 2D CAD program. It can read DXF/DWG, and write DXF/DWG/PDF/SVG files. It supports point/line/circle/ellipse/parabola/hyperbola/spline primitives. The GUI is highly customizable, and has dozens of translations.",C++,6162,1339,7 stars today,dxli; Rallaz; r-a-v-a-s; lordofbikes; rvt
11,ros-navigation/navigation2,https://github.com/ros-navigation/navigation2,ROS 2 Navigation Framework and System,C++,4520,1887,3 stars today,SteveMacenski; ruffsl; mhpanah; mini-1235; orduno
12,google/glog,https://github.com/google/glog,C++ implementation of the Google logging module,C++,7381,2177,0 stars today,sergiud; shinh; ukai; drigz; NeroBurner
13,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,21214,4083,14 stars today,fs-eire; tianleiwu; skottmckay; edgchen1; yuslepukhin
14,project-chip/connectedhomeip,https://github.com/project-chip/connectedhomeip,"Matter (formerly Project CHIP) creates more connections between more objects, simplifying development for manufacturers and increasing compatibility for consumers, guided by the Connectivity Standards Alliance.",C++,8845,2445,3 stars today,restyled-commits; bzbarsky-apple; andy31415; vivien-apple; yufengwangca
15,vicinaehq/vicinae,https://github.com/vicinaehq/vicinae,"A focused launcher for your desktop - native, fast, extensible",C++,8690,254,64 stars today,aurelleb; cilginc; rithvikvibhu; dagimg-dot; quadratech188
16,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,121916,21097,110 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
17,cifertech/ESP32-DIV,https://github.com/cifertech/ESP32-DIV,ESP32DIV is a multi-purpose wireless offensive and defensive toolkit powered by an ESP32,C++,3550,484,32 stars today,cifertech; baugusto; prestarius; pangerlkr
18,zeux/meshoptimizer,https://github.com/zeux/meshoptimizer,Mesh optimization library that makes meshes smaller and faster to render,C++,8167,733,3 stars today,zeux; mosra; corporateshark; dtrebilco; l0calh05t
19,jrouwe/JoltPhysics,https://github.com/jrouwe/JoltPhysics,A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West and Death Stranding 2.,C++,11138,853,54 stars today,jrouwe; mihe; dependabot; stephengold; SirLynix
20,grpc/grpc,https://github.com/grpc/grpc,"C++ based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",C++,45216,11280,2 stars today,ctiller; jtattermusch; markdroth; vjpai; yashykt
21,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,32446,5820,33 stars today,wwmayer; yorikvanhavre; chennes; berndhahnebach; WandererFan
22,carbon-language/carbon-lang,https://github.com/carbon-language/carbon-lang,"Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)",C++,33832,1626,3 stars today,zygoloid; chandlerc; danakj; jonmeow; josh11b
23,alibaba/MNN,https://github.com/alibaba/MNN,"MNN: A blazing-fast, lightweight inference engine battle-tested by Alibaba, powering high-performance on-device LLMs and Edge AI.",C++,15745,2392,6 stars today,wangzhaode; MNNTeam; jxt1234; Yogayu; Juude
24,google/skia,https://github.com/google/skia,"Skia is a complete 2D graphic library for drawing Text, Geometries, and Images. See documentation for contribution instructions.",C++,10851,1746,3 stars today,mtklein; brianosman; reed-at-google; kjlubick; bsalomon
25,dogecoin/dogecoin,https://github.com/dogecoin/dogecoin,very currency,C++,15235,3165,0 stars today,laanwj; patricklodder; TheBlueMatt; sipa; chromatic
