Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,"Use claude-code for free in the terminal, VSCode extension or via discord like openclaw",Python,13914,1981,"1,701 stars today",Alishahryar1; cursoragent; claude; rishiskhare; dependabot
2,Z4nzu/hackingtool,https://github.com/Z4nzu/hackingtool,ALL IN ONE Hacking Tool For Hackers,Python,65674,7372,"1,720 stars today",Z4nzu; cclauss; Greatest125; mokrunka; W1LDN16H7
3,PostHog/posthog,https://github.com/PostHog/posthog,"🦔 PostHog is an all-in-one developer platform for building successful products. We offer product analytics, web analytics, session replay, error tracking, feature flags, experimentation, surveys, data warehouse, a CDP, and an AI product assistant to help debug your code, ship features faster, and keep all your usage and customer data in one stack.",Python,33885,2637,337 stars today,github-actions; pauldambra; Twixes; mariusandra; benjackwhite
4,home-assistant/core,https://github.com/home-assistant/core,🏡 Open source home automation that puts local control and privacy first.,Python,86578,37363,73 stars today,bdraco; balloob; epenet; frenck; emontnemery
5,ComposioHQ/awesome-codex-skills,https://github.com/ComposioHQ/awesome-codex-skills,A curated list of practical Codex skills for automating workflows across the Codex CLI and API.,Python,2071,161,517 stars today,Prat011; smorky850612; hyhmrright; connerlambden; ProfessorManhattan
6,alexzhang13/rlm,https://github.com/alexzhang13/rlm,"General plug-and-play inference library for Recursive Language Models (RLMs), supporting various sandboxes.",Python,3954,708,100 stars today,alexzhang13; claude; lakshyaag; rawwerks; alt-glitch
7,donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,Python,344675,55698,366 stars today,donnemartin; cclauss; satob; fluency03; luisbg
8,Universal-Commerce-Protocol/ucp,https://github.com/Universal-Commerce-Protocol/ucp,Specification and documentation for the Universal Commerce Protocol (UCP),Python,2880,355,161 stars today,github-actions; wry-ry; ptiper; aksbro-gpu; igrigorik
9,davila7/claude-code-templates,https://github.com/davila7/claude-code-templates,CLI tool for configuring and monitoring Claude Code,Python,25574,2555,284 stars today,davila7; claude; github-actions; dependabot; actions-user
10,AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,Python,162629,30286,31 stars today,AUTOMATIC1111; w-e-w; dfaker; akx; catboxanon
11,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,110216,12856,133 stars today,comfyanonymous; bigcat88; pythongosssss; comfyui-wiki; rattus128
12,zilliztech/memsearch,https://github.com/zilliztech/memsearch,"A Markdown-first memory system, a standalone library for any AI agent. Inspired by OpenClaw.",Python,1457,129,48 stars today,zc277584121; claude; svidskiy; haosenwang1018; j-sperling
13,openai/skills,https://github.com/openai/skills,Skills Catalog for Codex,Python,17602,1113,73 stars today,dkundel-openai; gverma-openai; vb-openai; edward-bayes; ae-openai
14,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,LLM驱动的 A/H/美股智能分析器：多数据源行情 + 实时新闻 + LLM决策仪表盘 + 多渠道推送，零成本定时运行，纯白嫖. LLM-powered stock analysis system for A/H/US markets.,Python,31669,32222,177 stars today,ZhuLinsen; massif-01; freesme; adminlove520
15,google/langextract,https://github.com/google/langextract,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.,Python,35906,2449,70 stars today,aksg87; kleeena; mariano; tonebeta; dependabot
