Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,coleam00/Archon,https://github.com/coleam00/Archon,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,14476,2466,185 stars today,Wirasm; coleam00; claude; leex279; github-actions
2,YishenTu/claudian,https://github.com/YishenTu/claudian,An Obsidian plugin that embeds Claude Code as an AI collaborator in your vault,TypeScript,6881,402,200 stars today,YishenTu; claude; summerKK; github-actions; AlexSuprun
3,rowboatlabs/rowboat,https://github.com/rowboatlabs/rowboat,"Open-source AI coworker, with memory",TypeScript,11232,1059,"1,187 stars today",ramnique; arkml; akhisud3195; tusharmagar; github-actions
4,tobi/qmd,https://github.com/tobi/qmd,"mini cli search engine for your docs, knowledge bases, meeting notes, whatever. Tracking current sota approaches while being all local",TypeScript,20378,1246,313 stars today,tobi; claude; danmackinlay; shreyaskarnik; burke
5,daytonaio/daytona,https://github.com/daytonaio/daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,TypeScript,72189,5545,301 stars today,Tpuljak; idagelic; fabjanvucina; MDzaja; lbrecic
6,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",TypeScript,4417,512,"1,680 stars today",claude; forrestchang; NevilleQingNY; ldnvnbl; Bohan-J
7,VoltAgent/voltagent,https://github.com/VoltAgent/voltagent,AI Agent Engineering Platform built on an Open Source TypeScript AI Agent Framework,TypeScript,7729,761,111 stars today,omeraplak; necatiozmen; voltagent-bot; github-actions; zrosenbauer
8,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",TypeScript,4077,265,75 stars today,logan-markewich; AstraBert; github-actions; AdemBoukhris457; hexapode
9,abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,"GitNexus: The Zero-Server Code Intelligence Engine - GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a GitHub repo or ZIP file, and get an interactive knowledge graph wit a built in Graph RAG Agent. Perfect for code exploration",TypeScript,25900,2902,664 stars today,abhigyanpatwari; claude; magyargergo; naicud; zander-raycraft
10,fluxerapp/fluxer,https://github.com/fluxerapp/fluxer,"A free and open source instant messaging and VoIP platform built for friends, groups, and communities. Self-hosting and more activity in this repository is coming very soon! See the README.",TypeScript,8143,448,71 stars today,hampus-fluxer; Jiralite; M0n7y5; fenbyte; dynamicbark
11,QwenLM/qwen-code,https://github.com/QwenLM/qwen-code,An open-source AI agent that lives in your terminal.,TypeScript,22249,2061,91 stars today,tanzhenxin; qwencoder; yiliang114; Mingholy; LaZzyMan
12,RhysSullivan/executor,https://github.com/RhysSullivan/executor,The missing integration layer for AI agents. Let them call any OpenAPI / MCP / GraphQL / custom js functions in secure environment.,TypeScript,961,48,28 stars today,RhysSullivan; aryasaatvik; github-actions; claude; bam4564
13,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,140623,15647,775 stars today,thdxr; adamdotdevin; rekram1-node; actions-user; iamdavidhill
14,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,100083,27148,15 stars today,gkalpak; petebacondarwin; devversion; crisbeto; angular-robot
15,superset-sh/superset,https://github.com/superset-sh/superset,"Code Editor for the AI Agents Era - Run an army of Claude Code, Codex, etc. on your machine",TypeScript,9204,709,120 stars today,Kitenite; saddlepaddle; AviPeltz; claude; github-actions
16,clash-verge-rev/clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,"A modern GUI client based on Tauri, designed to run in Windows, macOS and Linux for tailored proxy experience",TypeScript,109227,7940,409 stars today,zzzgydi; Tunglies; MystiPanda; wonfen; huzibaca
