Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,57340,9144,156 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
2,BuilderIO/agent-native,https://github.com/BuilderIO/agent-native,A framework for building agent-native applications.,TypeScript,1084,119,147 stars today,steve8708; github-actions; builder-io-integration; builderio-bot; zuchka
3,withastro/flue,https://github.com/withastro/flue,The sandbox agent framework.,TypeScript,5866,325,309 stars today,FredKSchott; claude; stainlu; cpojer; ketankhairnar
4,Kong/insomnia,https://github.com/Kong/insomnia,"The open-source, cross-platform API client for GraphQL, REST, WebSockets, SSE and gRPC. With Cloud, Local and Git storage.",TypeScript,39016,2305,292 stars today,gschier; jackkav; develohpanda; gatzjames; filfreire
5,continuedev/continue,https://github.com/continuedev/continue,open-source coding agent,TypeScript,34141,4741,56 stars today,sestinj; RomneyDa; Patrick-Erichsen; tomasz-stefaniak; uinstinct
6,Kilo-Org/kilocode,https://github.com/Kilo-Org/kilocode,"Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source coding agent.",TypeScript,22954,2729,"1,035 stars today",thdxr; adamdotdevin; markijbema; rekram1-node; marius-kilocode
7,makeplane/plane,https://github.com/makeplane/plane,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage.",TypeScript,52065,4622,386 stars today,anmolsinghbhatia; aaryan610; pablohashescobar; sriramveeraghanta; NarayanBavisetti
8,Adam-CAD/CADAM,https://github.com/Adam-CAD/CADAM,CADAM is the open source text-to-CAD web application,TypeScript,4534,564,81 stars today,zachdive; claude; dylan-at-adam; tsadpbb; ForzaAaRon
9,RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,The Secure CommsOS™ for mission-critical operations,TypeScript,45678,13665,8 stars today,engelgabriel; sampaiodiego; ggazzo; rodrigok; MartinSchoeler
10,anomalyco/opentui,https://github.com/anomalyco/opentui,OpenTUI is a library for building terminal user interfaces (TUIs),TypeScript,12056,610,77 stars today,kommander; simonklee; msmps; Adictya; remorses
11,bytedance/UI-TARS-desktop,https://github.com/bytedance/UI-TARS-desktop,The Open-Source Multimodal AI Agent Stack: Connecting Cutting-Edge AI Models and Agent Infra,TypeScript,36959,3718,113 stars today,ulivz; ycjcl868; ZhaoHeh; cjraft; skychx
12,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,100392,27197,39 stars today,gkalpak; petebacondarwin; devversion; crisbeto; angular-robot
13,vercel/workflow,https://github.com/vercel/workflow,"Workflow SDK: Build durable, reliable, and observable apps and AI Agents in TypeScript",TypeScript,2123,282,8 stars today,TooTallNate; VaguelySerious; pranaygp; github-actions; karthikscale3
14,stablyai/orca,https://github.com/stablyai/orca,Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop and mobile.,TypeScript,5539,396,151 stars today,nwparker; AmethystLiang; orca-ide; Jinwoo-H; brennanb2025
