Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,gsd-build/get-shit-done,https://github.com/gsd-build/get-shit-done,"A light-weight and powerful meta-prompting, context engineering and spec-driven development system for Claude Code by TÂCHES.",JavaScript,62471,5305,234 stars today,trek-e; claude; glittercowboy; Tibsfox; jeremymcs
2,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,13964,2457,356 stars today,Anil-matcha; claude; jaiprasad04; vadootvpeer; taherfattahi
3,ykdojo/claude-code-tips,https://github.com/ykdojo/claude-code-tips,"45 tips for getting the most out of Claude Code, from basics to advanced - includes a custom status line script, cutting the system prompt in half, using Gemini CLI as Claude Code's minion, and Claude Code running itself in a container. Also includes the dx plugin.",JavaScript,8297,621,28 stars today,ykdojo; claude
4,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Remote MCP Server that securely connects Jira and Confluence with your LLM, IDE, or agent platform of choice.",JavaScript,696,86,8 stars today,lsosa1; pnguyen-atlassian; iosamaatlassian; ekahinga; evperlman1
5,phuc-nt/my-translator,https://github.com/phuc-nt/my-translator,"Real-time speech translation — macOS & Windows, free TTS, no server, your API keys only",JavaScript,1089,363,12 stars today,claude; phuc-nt
6,fishjar/kiss-translator,https://github.com/fishjar/kiss-translator,"A simple, open source bilingual translation extension & Greasemonkey script (一个简约、开源的 双语对照翻译扩展 & 油猴脚本)",JavaScript,10271,456,48 stars today,fishjar; htyxyt; Baneik; leee-z; XYenon
7,projectdiscovery/nuclei-templates,https://github.com/projectdiscovery/nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,JavaScript,12376,3487,10 stars today,actions-user; DhiyaneshGeek; princechaddha; ritikchaddha; ehsandeep
8,oracle/skills,https://github.com/oracle/skills,"Oracle DB Skills is a curated library of 100+ practical, documentation-backed guides for working with Oracle Database, organized by domain",JavaScript,569,141,22 stars today,krisrice; thomaswue; claude; domgiles; alina-yur
9,viarotel-org/escrcpy,https://github.com/viarotel-org/escrcpy,📱 Display and control your Android device graphically with scrcpy.,JavaScript,9880,705,30 stars today,viarotel; reindex-ot; dainamiter; salmanmkc; ahmed-0011
10,0xsdeo/AntiDebug_Breaker,https://github.com/0xsdeo/AntiDebug_Breaker,JavaScript Reverse Tools -- JS逆向工具,JavaScript,1793,271,5 stars today,0xsdeo; lyousan; mingheyan
11,WhiskeySockets/Baileys,https://github.com/WhiskeySockets/Baileys,Socket-based TS/JavaScript API for WhatsApp Web,JavaScript,9354,2989,14 stars today,adiwajshing; purpshell; edgardmessias; jlucaso1; github-actions
12,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,68288,4591,71 stars today,juliangarnier; kn0wn; Maximilianos; lukeed; fljot
13,OpenSignLabs/OpenSign,https://github.com/OpenSignLabs/OpenSign,🔥 The free & Open Source DocuSign alternative,JavaScript,6372,708,13 stars today,prafull-opensignlabs; raktima-opensignlabs; github-actions; nxglabs; andrew-opensignlabs
14,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,86828,7854,89 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
