Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,alsk1992/CloddsBot,https://github.com/alsk1992/CloddsBot,"Open Source AI trading agent that operates autonomously across 1000+ markets - Polymarket, Kalshi, Binance, Hyperliquid, Solana DEXs, 5 EVM chains. Scans for edge, executes instantly, manages risk while you sleep. Agent commerce protocol for machine-to-machine payments. Self-hosted. Built on Claude.",TypeScript,1728,261,277 stars today,alsk1992; claude; dependabot; dajiaohuang; nox-oss
2,Tencent/teamai-cli,https://github.com/Tencent/teamai-cli,Make Every Team AI Native,TypeScript,3879,251,841 stars today,jeff-r2026; claude; m0Nst3r873; cursoragent; Eyre921
3,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free MIT AI gateway: one endpoint, 352 providers (150+ free), 1200+ models Kimi, Claude, GPT, Gemini, GLM, DeepSeek, MiniMax. Works with Claude Code, Codex, Cursor, OpenCode, Cline & Copilot. Quota-aware auto-fallback, RTK+Caveman compression saves 15-95% tokens, MCP/A2A, Desktop/PWA. Built by 550+ contributors",TypeScript,64325,9003,626 stars today,diegosouzapw; backryun; oyi77; dependabot; claude
4,THU-MAIC/OpenMAIC,https://github.com/THU-MAIC/OpenMAIC,"Open Multi-Agent Interactive Classroom — Get an immersive, multi-agent learning experience in just one click",TypeScript,35434,5649,837 stars today,wyuc; claude; cosarah; YizukiAme; ly-wang19
5,nashsu/llm_wiki,https://github.com/nashsu/llm_wiki,"LLM Wiki is a cross-platform desktop application that turns your documents into an organized, interlinked knowledge base — automatically. Instead of traditional RAG (retrieve-and-answer from scratch every time), the LLM incrementally builds and maintains a persistent wiki from your sources。",TypeScript,18190,2103,142 stars today,nashsu; claude; skfan135; AndrewDongminYoo; chuenchen309
6,vercel-labs/skills,https://github.com/vercel-labs/skills,The open agent skills tool - npx skills,TypeScript,31209,2665,122 stars today,quuu; github-actions; huozhi; jonathanhefner; claude
7,vastsa/PI-Desktop,https://github.com/vastsa/PI-Desktop,Local-first AI coding agent desktop: Electron + Rust host core + pi Agent Harness + user-installable plugins,TypeScript,2369,196,624 stars today,vastsa; claude; Tioit-Wang; yg2224; BioYue
8,microsoft/Ontology-Playground,https://github.com/microsoft/Ontology-Playground,"Free, open-source web app for learning about ontologies and Microsoft Fabric IQ. Explore a catalogue of pre-built ontologies, design your own visually, export as RDF/XML, and share interactive diagrams. Zero backend, fully static.",TypeScript,2646,336,30 stars today,videlalvaro; vaibhavius; dependabot; bbreugel; RaviChanduEdru
9,traycerai/traycer,https://github.com/traycerai/traycer,Traycer: Nerve Center for Agentic Coding,TypeScript,1461,193,25 stars today,hdkshingala; tanveergill; claude; anur4ag; pranshugupta54
10,letta-ai/letta-code,https://github.com/letta-ai/letta-code,"Stateful agents that are like people, with memory, identity, and the ability to learn and adapt",TypeScript,3267,396,16 stars today,letta-code; cpacker; carenthomas; github-actions; letta-integration
11,ahmadrosid/nakama,https://github.com/ahmadrosid/nakama,It's like Hermes Agent & OpenClaw but designed to work nicely with teams.,TypeScript,360,64,8 stars today,ahmadrosid; cursoragent; fajarhide; akmalsyrf; mamenesia
12,MoonTechLab/LunaTV,https://github.com/MoonTechLab/LunaTV,本项目采用 CC BY-NC-SA 协议，禁止任何商业化行为，任何衍生项目必须保留本项目地址并以相同协议开源,TypeScript,10398,9078,17 stars today,senshinya; JohnsonRan; github-actions; claude; As9xm
13,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,7391,646,127 stars today,cursoragent; poteto; roshansada; ericzakariasson; maloneya
14,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and enforces routing across 17 platforms via MCP + hooks.",TypeScript,22035,1585,297 stars today,mksglu; claude; github-actions; ipedro; ousamabenyounes
15,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,48803,4465,373 stars today,miguel-heygen; vanceingalls; jrusso1020; claude; ukimsanov
16,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,52947,6608,139 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
17,yilewang/llm-for-zotero,https://github.com/yilewang/llm-for-zotero,An open-source research agent system for your Zotero library.,TypeScript,2953,170,24 stars today,yilewang; windingwind; jianghao-zhang; northword; dependabot
18,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,"Memory and context engine + app that is extremely fast, scalable, and can be run fully locally. The Memory API for the AI era.",TypeScript,29614,2591,56 stars today,Dhravya; MaheshtheDev; yxshv; CodeTorso; ved015
