Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,mostlygeek/llama-swap,https://github.com/mostlygeek/llama-swap,"Reliable model swapping for any local OpenAI/Anthropic compatible server - llama.cpp, vllm, etc",Go,3456,260,33 stars today,mostlygeek; claude; ryan-steed-usa; shirayu; Thammachart
2,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,37250,5198,52 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
3,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,32849,3860,54 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
4,XIU2/CloudflareSpeedTest,https://github.com/XIU2/CloudflareSpeedTest,🌩「自选优选 IP」测试 Cloudflare CDN 延迟和速度，获取最快 IP ！当然也支持其他 CDN / 多个解析 IP 的网站 ~,Go,25947,4973,29 stars today,XIU2; seek4self; Spedoske; ipcjs; Sving1024
5,glanceapp/glance,https://github.com/glanceapp/glance,A self-hosted dashboard that puts all your feeds in one place,Go,33582,1301,33 stars today,svilenmarkov; ralphocdol; c0smicdev; wfg; DVDAndroid
6,aldinokemal/go-whatsapp-web-multidevice,https://github.com/aldinokemal/go-whatsapp-web-multidevice,"GOWA - WhatsApp REST API with support for UI, Multi Account, Webhooks, and MCP, and Chatwoot. Built with Golang for efficient memory use.",Go,3797,897,6 stars today,aldinokemal; cursoragent; coderabbitai; AlmogBaku; claude
7,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,34613,290,21 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
8,tphakala/birdnet-go,https://github.com/tphakala/birdnet-go,Realtime BirdNET soundscape analyzer,Go,1048,91,11 stars today,tphakala; claude; dependabot; github-actions; isZumpo
9,0xJacky/nginx-ui,https://github.com/0xJacky/nginx-ui,Yet another WebUI for Nginx,Go,11064,814,11 stars today,0xJacky; renovate; Hintay; dependabot; weblate
10,cerbos/cerbos,https://github.com/cerbos/cerbos,"Cerbos is the open core, language-agnostic, scalable authorization solution that makes user permissions and authorization simple to implement and manage by writing context-aware access control policies for your application resources.",Go,4355,176,8 stars today,charithe; dependabot; renovate; oguzhand95; haines
11,twpayne/chezmoi,https://github.com/twpayne/chezmoi,"Manage your dotfiles across multiple diverse machines, securely.",Go,19247,629,25 stars today,twpayne; dependabot; halostatue; KapJI; bradenhilton
12,avelino/awesome-go,https://github.com/avelino/awesome-go,"A curated list of awesome Go frameworks, libraries and software",Go,170444,13163,106 stars today,avelino; mholt; kirillDanshin; dmitshur; kazhuravlev
13,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,760,68,42 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
14,v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,A platform for building proxies to bypass network restrictions.,Go,33713,5023,13 stars today,DarienRaymond; xiaokangwang; dependabot; kslr; Loyalsoldier
15,cloudflare/cloudflared,https://github.com/cloudflare/cloudflared,Cloudflare Tunnel client,Go,13895,1262,12 stars today,chungthuang; DevinCarr; adamchalmers; sudarshan-reddy; ipostelnik
16,junegunn/fzf,https://github.com/junegunn/fzf,🌸 A command-line fuzzy finder,Go,79632,2785,60 stars today,junegunn; dependabot; bitraid; janlazo; LangLangBart
17,HexmosTech/git-lrc,https://github.com/HexmosTech/git-lrc,"Free, Unlimited AI Code Reviews That Run on Commit",Go,710,100,27 stars today,shrsv; lovestaco; solusops; LinceMathew; semgrep-bot
