Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google-ai-edge/LiteRT-LM,https://github.com/google-ai-edge/LiteRT-LM,Pas de description,C++,3012,283,501 stars today,ai-edge-bot; protobird-git; whhone; matthewchan-g; hheydary
2,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,194582,75256,37 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
3,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,102590,16575,228 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
4,CleverRaven/Cataclysm-DDA,https://github.com/CleverRaven/Cataclysm-DDA,Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.,C++,12210,4469,4 stars today,ZhilkinSerg; kevingranade; Rivet-the-Zombie; Maleclypse; BevapDin
5,klzgrad/naiveproxy,https://github.com/klzgrad/naiveproxy,Make a fortune quietly,C++,8041,971,49 stars today,klzgrad; 1715173329; dyhkwong; bashi; fbion
6,daijro/camoufox,https://github.com/daijro/camoufox,🦊 Anti-detect browser,C++,6886,597,71 stars today,daijro; heydryft; claude; icepaq; D4Vinci
7,OHF-Voice/piper1-gpl,https://github.com/OHF-Voice/piper1-gpl,Fast and local neural text-to-speech engine,C++,3559,355,18 stars today,synesthesiam; mweinelt; koh-osug; prossm; JamesRandom
8,microsoft/WSL,https://github.com/microsoft/WSL,Windows Subsystem for Linux,C++,31736,1677,22 stars today,OneBlue; benhillis; craigloewen-msft; 49081; jackchammons
9,mavlink/qgroundcontrol,https://github.com/mavlink/qgroundcontrol,"Cross-platform ground control station for drones (Android, iOS, Mac OS, Linux, Windows)",C++,4489,4734,3 stars today,DonLakeFlyer; LorenzMeier; dogmaphobic; PX4BuildBot; HTRamsey
10,google-ai-edge/LiteRT,https://github.com/google-ai-edge/LiteRT,"LiteRT, successor to TensorFlow Lite. is Google's On-device framework for high-performance ML & GenAI deployment on edge platforms, via efficient conversion, runtime, and optimization",C++,2135,268,19 stars today,ai-edge-bot; LukeBoyer; terryheo; qukhan; YunanAZ
11,organicmaps/organicmaps,https://github.com/organicmaps/organicmaps,"🍃 Organic Maps is a free Android & iOS offline maps app for more than 6M travelers, tourists, hikers, and cyclists. It uses crowd-sourced OpenStreetMap data and is developed with love by the community. No ads, no tracking, no data collection, no crapware. Please donate to support the development!",C++,13630,1366,5 stars today,biodranik; vng; bykoianko; igrechuhin; alexzatsepin
12,google/jsir,https://github.com/google/jsir,Next-generation JavaScript analysis tooling,C++,457,21,126 stars today,phisiart; hossainjm; enbyte; antonkesy; AdityasWorks
13,grpc/grpc,https://github.com/grpc/grpc,"C++ based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",C++,44607,11121,8 stars today,ctiller; jtattermusch; markdroth; vjpai; yashykt
14,OSGeo/gdal,https://github.com/OSGeo/gdal,GDAL is an open source MIT licensed translator library for raster and vector geospatial data formats.,C++,5853,2875,1 star today,rouault; warmerdam; schwehr; strezen; dbaston
15,BehaviorTree/BehaviorTree.CPP,https://github.com/BehaviorTree/BehaviorTree.CPP,Behavior Trees Library in C++. Batteries included.,C++,3946,822,8 stars today,facontidavide; miccol; claude; ewerlopes; tony-p
16,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,49347,7349,12 stars today,nlohmann; theodelrieu; dependabot; falbrechtskirchinger; Teemperor
17,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,109167,24913,72 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
18,luanti-org/luanti,https://github.com/luanti-org/luanti,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation,C++,12697,2286,49 stars today,celeron55; sfan5; nerzhul; paramat; SmallJoker
19,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,19802,3816,19 stars today,fs-eire; skottmckay; edgchen1; tianleiwu; yuslepukhin
20,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71054,16093,7 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
21,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38450,10732,7 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
22,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20302,3216,3 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
23,deskflow/deskflow,https://github.com/deskflow/deskflow,Share a single keyboard and mouse between multiple computers.,C++,25039,4514,34 stars today,sithlord48; nbolton; Jnewbon; SerhiiGadzhilov; speaker
