Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,opa334/Dopamine,https://github.com/opa334/Dopamine,Dopamine is a semi-untethered jailbreak for iOS 15 and 16,C,4804,6025,22 stars today,opa334; tomt000; kok3shidoll; dhinakg; ancalina
2,lvgl/lvgl,https://github.com/lvgl/lvgl,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type.",C,23113,4093,12 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; W-Mai
3,openssl/openssl,https://github.com/openssl/openssl,TLS/SSL and crypto library,C,29856,11161,10 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
4,nrfconnect/sdk-nrf,https://github.com/nrfconnect/sdk-nrf,nRF Connect SDK main repository,C,1291,1494,1 star today,MarekPieta; NordicBuilder; krish2718; nordic-piks; greg-fer
5,google/XNNPACK,https://github.com/google/XNNPACK,"High-efficiency floating-point neural network inference operators for mobile, server, and Web",C,2282,472,1 star today,Maratyszcza; fbarchard; ngzhian; dsharletg; alankelly
6,nrfconnect/sdk-zephyr,https://github.com/nrfconnect/sdk-zephyr,NCS downstream of https://github.com/zephyrproject-rtos/zephyr,C,389,769,0 stars today,nashif; jukkar; galak; gmarull; cvinayak
7,Mbed-TLS/mbedtls,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases.",C,6555,2858,0 stars today,gilles-peskine-arm; mpg; ronald-cron-arm; daverodgman; valeriosetti
8,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,26875,2445,4 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
9,DaveGamble/cJSON,https://github.com/DaveGamble/cJSON,Ultralightweight JSON parser in ANSI C,C,12556,3459,3 stars today,FSMaxB; Alanscut; DaveGamble; kbranigan; gatzka
10,flipperdevices/flipperzero-firmware,https://github.com/flipperdevices/flipperzero-firmware,Flipper Zero firmware source code,C,15737,3295,6 stars today,skotopes; hedger; DrZlo13; gornekich; glitchcore
11,bytecodealliance/wasm-micro-runtime,https://github.com/bytecodealliance/wasm-micro-runtime,WebAssembly Micro Runtime (WAMR),C,5858,774,4 stars today,wenyongh; yamt; lum1n0us; no1wudi; xujuntwt95329
12,cesanta/mongoose,https://github.com/cesanta/mongoose,"Embedded web server, with TCP/IP network stack, MQTT and Websocket",C,12623,2893,5 stars today,cpq; scaprile; alashkin; Evthewolf; dimonomid
13,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,137670,12824,73 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
14,ArtifexSoftware/mupdf,https://github.com/ArtifexSoftware/mupdf,mupdf mirror,C,2681,445,2 stars today,robinwatts; sebras; ccxvii; julian-smith-artifex-com; artifex-tor
15,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,7745,1886,2 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
16,open-quantum-safe/liboqs,https://github.com/open-quantum-safe/liboqs,C library for prototyping and experimenting with quantum-resistant cryptography,C,2835,703,1 star today,dstebila; christianpaquin; baentsch; SWilson4; xvzcf
17,LedgerHQ/ledger-secure-sdk,https://github.com/LedgerHQ/ledger-secure-sdk,Device app kit,C,36,28,0 stars today,nroggeman-ledger; cedelavergne-ledger; xchapron-ledger; abonnaudet-ledger; jarevalo-ledger
18,nanopb/nanopb,https://github.com/nanopb/nanopb,Protocol Buffers with small code size,C,5279,999,2 stars today,PetteriAimonen; kylemanna; oliverlee; joshstrohminger; theunkn0wn1
19,coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,Lean's LEDE source,C,31393,19454,5 stars today,coolsnowwolf; aiamadeus; dangowrt; Beginner-Go; nbd168
