Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. Private, Simple and extremely powerful.",Rust,13874,1186,"1,690 stars today",senamakel; claude; graycyrus; github-actions; M3gA-Mind
2,oven-sh/bun,https://github.com/oven-sh/bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Rust,91765,4578,910 stars today,Jarred-Sumner; dylan-conway; robobun; autofix-ci; nektro
3,facebook/pyrefly,https://github.com/facebook/pyrefly,A fast type checker and language server for Python,Rust,6125,362,50 stars today,stroxler; rchen152; ndmitchell; yangdanny97; migeed-z
4,tokio-rs/toasty,https://github.com/tokio-rs/toasty,An async ORM for Rust,Rust,2435,95,12 stars today,carllerche; pikaju; joeydewaal; claymcleod; MavenRain
5,claration/Impactor,https://github.com/claration/Impactor,Feature rich iOS/tvOS sideloading application written in Rust.,Rust,2239,110,53 stars today,claration; se2crid; paigely; mq1; 4626k
6,iii-hq/iii,https://github.com/iii-hq/iii,"Effortlessly compose, extend, and observe every service in real-time for the first time ever.",Rust,15754,1050,19 stars today,ytallo; sergiofilhowz; rohitg00; andersonleal; actions-user
7,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,59295,7737,963 stars today,ruvnet; claude; github-actions; fr4iser90; MaTriXy
8,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your Internet traffic 🕵️‍♂️,Rust,37597,1515,75 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
9,golemcloud/golem,https://github.com/golemcloud/golem,"Golem Cloud is the agent-native platform for building AI agents and distributed applications that never lose state, never duplicate work, and never require you to build infrastructure.",Rust,1551,195,134 stars today,vigoo; afsalthaj; noise64; mschuwalow; justcoon
10,sunface/rust-by-practice,https://github.com/sunface/rust-by-practice,"Learning Rust By Practice, narrowing the gap between beginner and skilled-dev through challenging examples, exercises and projects.",Rust,14330,1176,103 stars today,congim; sunface; Tanish-Eagle; katopz; Scott169
11,epi052/feroxbuster,https://github.com/epi052/feroxbuster,"A fast, simple, recursive content discovery tool written in Rust.",Rust,7776,619,8 stars today,epi052; allcontributors; godylockz; dsaxton; evanrichter
12,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,60496,2809,81 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
13,lakehq/sail,https://github.com/lakehq/sail,"Drop-in Apache Spark replacement written in Rust, unifying batch processing, stream processing, and compute-intensive AI workloads.",Rust,2596,147,17 stars today,linhr; shehabgamin; dependabot; lonless9; Copilot
14,jely2002/youtube-dl-gui,https://github.com/jely2002/youtube-dl-gui,Open Video Downloader - A cross-platform GUI for youtube-dl made in Rust with Tauri and Vue + Typescript.,Rust,8230,611,9 stars today,jely2002; dependabot; bovirus; independent-arg; fco-pires
