Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,santifer/career-ops,https://github.com/santifer/career-ops,"Open-source AI job search: scan job portals, evaluate listings with a structured A-F rubric into a 1.0-5.0 score, tailor your CV, track applications — runs locally in your AI coding CLI (Claude Code, Codex, OpenCode, Antigravity…)",JavaScript,65800,12742,198 stars today,santifer; claude; Schlaflied; Scott-Emberson; abankar1
2,darkzOGx/youtube-automation-agent,https://github.com/darkzOGx/youtube-automation-agent,"🎬 Fully automated YouTube channel management with AI agents. Creates, optimizes & publishes videos 24/7. Works with FREE Gemini API or OpenAI. No coding required!",JavaScript,2323,611,93 stars today,claude; darkzOGx
3,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,241195,36575,273 stars today,affaan-m; claude; haelyra; pangerlkr; dependabot
4,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,91275,7982,129 stars today,thedotmack; claude; Copilot; rodboev; ousamabenyounes
5,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,90365,8268,51 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
6,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,44937,7059,150 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
7,Darkatse/TauriTavern,https://github.com/Darkatse/TauriTavern,"The classic Sillytavern, now has been rewritten in Tauri/Rust.",JavaScript,1347,102,19 stars today,Darkatse; yhny1001; cursoragent; exynos967; claude
8,remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,Source for remoteintech.company — a community-maintained directory of remote-friendly tech companies,JavaScript,40683,3950,10 stars today,dougaitken; jessicard; dependabot; claude; nylen
9,Piebald-AI/claude-code-system-prompts,https://github.com/Piebald-AI/claude-code-system-prompts,"All parts of Claude Code's system prompt, 27 builtin tool descriptions, sub agent prompts (Plan/Explore/Task), utility prompts (CLAUDE.md, compact, statusline, magic docs, WebFetch, Bash cmd, security review, agent creation). Updated for each Claude Code version.",JavaScript,12382,2036,24 stars today,mike1858; bl-ue; signadou; ddaanet; basekevin
10,layer5io/layer5,https://github.com/layer5io/layer5,"Layer5, expect more from your infrastructure",JavaScript,1100,1610,1 star today,leecalcote; Nikhil-Ladha; Tanuj22; Rajesh-Nagarajan-11; saurabhraghuvanshii
11,WhatDreamsCost/WhatDreamsCost-ComfyUI,https://github.com/WhatDreamsCost/WhatDreamsCost-ComfyUI,LTX Director and a variety of other custom ComfyUI nodes and workflows,JavaScript,1977,241,4 stars today,WhatDreamsCost; Lemonlemons
