Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,raysan5/raylib,https://github.com/raysan5/raylib,A simple and easy-to-use library to enjoy videogames programming,C,31948,3003,27 stars today,raysan5; a3f; JeffM2501; github-actions; victorfisac
2,TsudaKageyu/minhook,https://github.com/TsudaKageyu/minhook,The Minimalistic x86/x64 API Hooking Library for Windows,C,5666,1048,5 stars today,TsudaKageyu; m417z; ZLOFENIX; jarredholman; FransBouma
3,openwrt/openwrt,https://github.com/openwrt/openwrt,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,C,26199,12231,25 stars today,juhosg; ffainelli; nbd168; hauke; jow-
4,ventoy/Ventoy,https://github.com/ventoy/Ventoy,A new bootable USB solution.,C,75640,4733,66 stars today,ventoy; wiz64; VenusGirl; crasadure; AnomSanjaya
5,mackron/miniaudio,https://github.com/mackron/miniaudio,"Audio playback and capture library written in C, in a single source file.",C,6604,540,8 stars today,mackron; tycho; znakeeye; Clownacy; iarwain
6,brunodev85/winlator,https://github.com/brunodev85/winlator,Android application for running Windows applications with Wine and Box86/Box64,C,17045,1331,12 stars today,brunodev85; kazimaruf991; Kashinathpat; hackcasual; lvonasek
7,libsdl-org/SDL,https://github.com/libsdl-org/SDL,Simple DirectMedia Layer,C,15301,2687,6 stars today,slouken; icculus; sezero; madebr; SDLWikiBot
8,OpenVPN/openvpn,https://github.com/OpenVPN/openvpn,OpenVPN is an open source VPN daemon,C,13481,3283,10 stars today,schwabe; flichtenheld; cron2; syzzer; ordex
9,Next-Flip/Momentum-Firmware,https://github.com/Next-Flip/Momentum-Firmware,"🐬 Feature-rich, stable and customizable Flipper Firmware",C,8304,486,2 stars today,WillyJL; xMasterX; skotopes; hedger; Astrrra
10,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,33271,8035,27 stars today,nothings; rygorous; BSVino; ocornut; rwhitworth
11,sumatrapdfreader/sumatrapdf,https://github.com/sumatrapdfreader/sumatrapdf,SumatraPDF reader,C,16412,1923,15 stars today,kjk; zeniko; claude; userchefo; avorobey
12,xiph/opus,https://github.com/xiph/opus,Modern audio compression for the internet.,C,3105,767,12 stars today,jmvalin; gmaxwell; rillian; xnorpx; mark4o
13,acidanthera/OpenCorePkg,https://github.com/acidanthera/OpenCorePkg,OpenCore bootloader,C,14867,2247,4 stars today,vit9696; mhaeuser; Andrey1970AppleLife; mikebeaton; PMheart
14,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,34035,1741,21 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
15,openssl/openssl,https://github.com/openssl/openssl,TLS/SSL and crypto library,C,29893,11174,7 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
16,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,44157,2562,62 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
17,iNavFlight/inav,https://github.com/iNavFlight/inav,INAV: Navigation-enabled flight control software,C,4046,1796,4 stars today,digitalentity; DzikuVx; hydra; mmosca; breadoven
18,karpathy/llama2.c,https://github.com/karpathy/llama2.c,Inference Llama 2 in one file of pure C,C,19366,2491,12 stars today,karpathy; mpcusack-color; atamurad; richinseattle; tairov
19,coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,Lean's LEDE source,C,31399,19428,3 stars today,coolsnowwolf; aiamadeus; dangowrt; Beginner-Go; nbd168
