Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,iii-hq/iii,https://github.com/iii-hq/iii,"Effortlessly compose, extend, and observe every service in real-time for the first time ever.",Rust,16931,1107,376 stars today,ytallo; sergiofilhowz; rohitg00; andersonleal; actions-user
2,mmalmi/nostr-vpn,https://github.com/mmalmi/nostr-vpn,Pas de description,Rust,804,74,51 stars today,mmalmi; claude; lauri000
3,jj-vcs/jj,https://github.com/jj-vcs/jj,A Git-compatible VCS that is both simple and powerful,Rust,29135,1065,35 stars today,yuja; martinvonz; dependabot; ilyagr; thoughtpolice
4,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Gemini CLI & Hermes Agent. Only official website: ccswitch.io",Rust,82941,5390,"1,009 stars today",farion1231; yovinchen; claude; TinsFox; dependabot
5,cjpais/Handy,https://github.com/cjpais/Handy,"A free, open source, and extensible speech-to-text application that works completely offline.",Rust,22508,1868,86 stars today,cjpais; vladstudio; claude; VirenMohindra; xilec
6,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,An incremental parsing system for programming tools,Rust,25578,2664,25 stars today,maxbrunsfeld; amaanq; ahlinc; WillLillis; ObserverOfTime
7,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,28058,1219,39 stars today,houseme; overtrue; weisd; loverustfs; guojidan
8,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,86396,12641,402 stars today,bolinfest; jif-oai; aibrahim-oai; pakrym-oai; etraut-openai
9,silvia-odwyer/photon,https://github.com/silvia-odwyer/photon,⚡ Rust/WebAssembly image processing library,Rust,3803,183,83 stars today,silvia-odwyer; daggy1234; volbot; gp-97; Horki
10,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,Rust,57777,2552,22 stars today,Kerollmops; dureuill; irevoire; ManyTheFish; MarinPostma
11,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,23087,2890,47 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
12,BurntSushi/ripgrep,https://github.com/BurntSushi/ripgrep,ripgrep recursively searches directories for a regex pattern while respecting your gitignore,Rust,64294,2581,57 stars today,BurntSushi; okdana; balajisivaraman; igor-raits; jgarte
