Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,1jehuang/jcode,https://github.com/1jehuang/jcode,The most RAM efficient harness,Rust,13511,1483,640 stars today,1jehuang; claude; FabianAmherd; hongnoul; AlazBatu
2,atuinsh/atuin,https://github.com/atuinsh/atuin,✨ Making your shell magical,Rust,30907,910,57 stars today,ellie; dependabot; BinaryMuse; conradludgate; github-actions
3,astral-sh/uv,https://github.com/astral-sh/uv,"An extremely fast Python package and project manager, written in Rust.",Rust,88092,3413,75 stars today,charliermarsh; zanieb; konstin; renovate; BurntSushi
4,modelcontextprotocol/rust-sdk,https://github.com/modelcontextprotocol/rust-sdk,The official Rust SDK for the Model Context Protocol,Rust,3706,576,21 stars today,DaleSeo; jokemanfire; github-actions; alexhancock; 4t145
5,nolabs-ai/nono,https://github.com/nolabs-ai/nono,"Sandbox any AI agent in seconds - zero setup, zero latency.",Rust,3305,225,69 stars today,lukehinds; SequeI; dependabot; claude; kipz
6,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,30402,1343,63 stars today,overtrue; houseme; weisd; heihutu; loverustfs
7,superradcompany/microsandbox,https://github.com/superradcompany/microsandbox,🧱 easy fast local-first microVM runtime and library,Rust,7061,364,13 stars today,appcypher; toksdotdev; dependabot; mintlify; github-actions
8,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,87727,9779,63 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
9,agavra/tuicr,https://github.com/agavra/tuicr,a code review TUI with vim keybindings,Rust,1623,147,338 stars today,agavra; claude; github-actions; martintrojer; ptoussai
10,BoundaryML/baml,https://github.com/BoundaryML/baml,The programming language for agents,Rust,8732,460,51 stars today,hellovai; aaronvg; sxlijin; antoniosarosi; imalsogreg
11,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,119200,18192,96 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
12,tensorzero/tensorzero,https://github.com/tensorzero/tensorzero,"TensorZero is an open-source LLMOps platform that unifies an LLM gateway, observability, evaluation, optimization, and experimentation.",Rust,11728,958,7 stars today,Aaron1011; GabrielBianconi; virajmehta; shuyangli; Copilot
13,agentgateway/agentgateway,https://github.com/agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,Rust,4118,687,29 stars today,howardjohn; EItanya; npolshakova; timflannagan; chandler-solo
14,raphamorim/rio,https://github.com/raphamorim/rio,A hardware-accelerated GPU terminal emulator focusing to run in desktops and browsers.,Rust,7098,311,9 stars today,raphamorim; github-actions; orhun; TornaxO7; hougesen
15,tracel-ai/burn,https://github.com/tracel-ai/burn,"Burn is a next generation tensor library and Deep Learning Framework that doesn't compromise on flexibility, efficiency and portability.",Rust,15673,998,18 stars today,nathanielsimard; laggui; antimora; dependabot; louisfd
16,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,39511,2578,86 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
17,freenet/freenet-core,https://github.com/freenet/freenet-core,Declare your digital independence,Rust,2983,168,23 stars today,sanity; iduartgomez; claude; dependabot; netsirius
18,tokio-rs/axum,https://github.com/tokio-rs/axum,HTTP routing and request-handling library for Rust that focuses on ergonomics and modularity,Rust,26720,1457,24 stars today,davidpdrsn; jplatte; tottoto; mladedav; yanns
19,qxcnm/Codex-Manager,https://github.com/qxcnm/Codex-Manager,一个Codex cli 账号管理与切换工具。为 Codex cli提供本地网关转发。,Rust,2831,377,1 star today,qxcnm; KilimiaoSix; Jack251970; YQYANG2233; baltic-tea
