Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NVIDIA/TensorRT,https://github.com/NVIDIA/TensorRT,NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.,C++,12829,2330,4 stars today,rajeevsrao; kevinch-nv; shuyuelan; ttyio; pranavm-nvidia
2,electron/electron,https://github.com/electron/electron,"Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,120644,17081,17 stars today,zcbenz; kevinsawicki; codebytere; MarshallOfSound; nornagon
3,Atmosphere-NX/Atmosphere,https://github.com/Atmosphere-NX/Atmosphere,Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.,C++,18441,1426,65 stars today,SciresM; TuxSH; hexkyz; lioncash; ktemkin
4,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23369,2851,9 stars today,vitaut; phprus; alexezeder; DanielaE; jk-jeon
5,iree-org/iree,https://github.com/iree-org/iree,A retargetable MLIR-based machine learning compiler and runtime toolkit.,C++,3671,869,2 stars today,iree-github-actions-bot; benvanik; ScottTodd; hanhanW; GMNGeoffrey
6,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,49235,7340,17 stars today,nlohmann; theodelrieu; dependabot; falbrechtskirchinger; Teemperor
7,qgis/QGIS,https://github.com/qgis/QGIS,"QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)",C++,13499,3391,4 stars today,nyalldawson; m-kuhn; elpaso; jef-n; 3nids
8,ossrs/srs,https://github.com/ossrs/srs,"SRS is a simple, high-efficiency, real-time media server supporting RTMP, WebRTC, HLS, HTTP-FLV, HTTP-TS, SRT, MPEG-DASH, and GB28181, with codec support for H.264, H.265, AV1, VP9, AAC, Opus, and G.711.",C++,28675,5662,10 stars today,winlinvip; ossrs-ai; xiaozhihong; duiniuluantanqin; chundonglinlin
9,google/perfetto,https://github.com/google/perfetto,"Production-grade client-side tracing, profiling, and analysis for complex software systems.",C++,5703,729,8 stars today,LalitMaganti; primiano; chromy; fmayer; stevegolton
10,OpenRCT2/OpenRCT2,https://github.com/OpenRCT2/OpenRCT2,An open source re-implementation of RollerCoaster Tycoon 2 🎢,C++,15382,1752,7 stars today,IntelOrca; Gymnasiast; duncanspumpkin; janisozaur; ZehMatt
11,lammps/lammps,https://github.com/lammps/lammps,Public development project of the LAMMPS MD software package,C++,2827,1953,0 stars today,akohlmey; stanmoore1; rbberger; jrgissing; jtclemm
12,ZLMediaKit/ZLMediaKit,https://github.com/ZLMediaKit/ZLMediaKit,WebRTC/RTSP/RTMP/HTTP/HLS/HTTP-FLV/WebSocket-FLV/HTTP-TS/HTTP-fMP4/WebSocket-TS/WebSocket-fMP4/GB28181/SRT/STUN/TURN server and client framework based on C++11,C++,16794,3978,7 stars today,xia-chu; xiongguangjie; wasphin; Dw9; alexliyu7352
13,ggml-org/whisper.cpp,https://github.com/ggml-org/whisper.cpp,Port of OpenAI's Whisper model in C/C++,C++,47986,5344,39 stars today,ggerganov; jeffbolznv; JohannesGaessler; slaren; danbev
14,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,99466,15848,178 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
15,prusa3d/PrusaSlicer,https://github.com/prusa3d/PrusaSlicer,"G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)",C++,8912,2203,3 stars today,enricoturri1966; bubnikv; alranel; YuSanka; lukasmatena
16,nasa/fprime,https://github.com/nasa/fprime,F´ - A flight software and embedded systems framework,C++,10819,1502,7 stars today,LeStarch; bocchino; timcanham; jsoref; thomas-bc
17,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,29344,5299,93 stars today,wwmayer; yorikvanhavre; berndhahnebach; chennes; WandererFan
18,grpc/grpc,https://github.com/grpc/grpc,"C++ based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",C++,44551,11096,6 stars today,ctiller; jtattermusch; markdroth; vjpai; yashykt
19,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38402,10726,11 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
20,baldurk/renderdoc,https://github.com/baldurk/renderdoc,RenderDoc is a stand-alone graphics debugging tool.,C++,10534,1596,5 stars today,baldurk; Zorro666; skarolewics; michaelrgb; pantosj
21,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,"Cross-platform, customizable ML solutions for live and streaming media.",C++,34344,5862,29 stars today,schmidt-sebastian; priankakariat; kinarr; kuaashish; camillol
22,skypjack/entt,https://github.com/skypjack/entt,Gaming meets modern C++ - a fast and reliable entity component system (ECS) and much more,C++,12446,1073,3 stars today,skypjack; zaucy; Innokentiy-Alaytsev; DNKpp; morbo84
