Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,dolphin-emu/dolphin,https://github.com/dolphin-emu/dolphin,"Dolphin is a GameCube / Wii emulator, allowing you to play games for these two platforms on PC with improvements.",C++,15182,3129,11 stars today,lioncash; JosJuice; leoetlino; degasus; Sonicadvance1
2,electron/electron,https://github.com/electron/electron,"Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,121783,17276,28 stars today,zcbenz; kevinsawicki; codebytere; MarshallOfSound; nornagon
3,stack-of-tasks/pinocchio,https://github.com/stack-of-tasks/pinocchio,A fast and flexible implementation of Rigid Body Dynamics algorithms and their analytical derivatives,C++,3507,550,4 stars today,jcarpent; jorisv; proyan; gabrielebndn; jmirabel
4,NVIDIA-AI-Blueprints/video-search-and-summarization,https://github.com/NVIDIA-AI-Blueprints/video-search-and-summarization,The NVIDIA VSS Blueprint is a suite of reference architectures for building GPU-accelerated vision agents and AI-powered video analytics applications.,C++,1671,340,20 stars today,zac-wang-nv; claude; svc-nvskills-signing; kaushikc-nvidia; hugoverjus
5,doitsujin/dxvk,https://github.com/doitsujin/dxvk,"Vulkan-based implementation of D3D8, 9, 10 and 11 for Linux / Wine",C++,17403,1147,28 stars today,doitsujin; misyltoad; K0bin; WinterSnowfall; Blisto91
6,ceph/ceph,https://github.com/ceph/ceph,"Ceph is a distributed object, block, and file storage platform",C++,16752,6430,5 stars today,liewegas; tchaikov; cbodley; batrick; yehudasa
7,justcallmekoko/ESP32Marauder,https://github.com/justcallmekoko/ESP32Marauder,A suite of WiFi/Bluetooth offensive and defensive tools for the ESP32,C++,11343,1309,35 stars today,justcallmekoko; H4W9; bmorcelli; trisp3ar; evilpete
8,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50021,7410,14 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
9,i-am-shodan/USBArmyKnife,https://github.com/i-am-shodan/USBArmyKnife,USB Army Knife – the ultimate close access tool for penetration testers and red teamers.,C++,2733,265,15 stars today,i-am-shodan; john35588; DidierA; lordtangent; kylefmohr
10,dmlc/xgboost,https://github.com/dmlc/xgboost,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",C++,28495,8878,3 stars today,trivialfis; tqchen; hcho3; pommedeterresautee; hetong007
11,react/react-native,https://github.com/react/react-native,A framework for building native applications using React,C++,126104,25181,24 stars today,reactjs-bot; mdvacca; shergin; cortinico; sammy-SC
12,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,"Cross-platform, customizable ML solutions for live and streaming media.",C++,35846,6037,16 stars today,schmidt-sebastian; priankakariat; kinarr; kuaashish; camillol
13,openvinotoolkit/openvino,https://github.com/openvinotoolkit/openvino,OpenVINO™ is an open source toolkit for optimizing and deploying AI inference,C++,10443,3263,6 stars today,ilya-lavrenov; rkazants; ilyachur; mvafin; dependabot
14,apple/foundationdb,https://github.com/apple/foundationdb,"FoundationDB - the open source, distributed, transactional key-value store",C++,16460,1526,5 stars today,etschannen; jzhou77; tclinkenbeard-oai; ajbeamon; sfc-gh-tclinkenbeard
15,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,195934,75190,63 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
16,organicmaps/organicmaps,https://github.com/organicmaps/organicmaps,"🍃 Organic Maps is a free Android & iOS offline maps app for more than 6M travelers, tourists, hikers, and cyclists. It uses crowd-sourced OpenStreetMap data and is developed with love by the community. No ads, no tracking, no data collection, no crapware. Please donate to support the development!",C++,14417,1479,10 stars today,biodranik; vng; bykoianko; igrechuhin; alexzatsepin
17,ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,ClickHouse® is a real-time analytics database management system,C++,48312,8568,30 stars today,alexey-milovidov; alesapin; claude; KochetovNicolai; azat
18,luanti-org/luanti,https://github.com/luanti-org/luanti,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation,C++,13024,2354,18 stars today,celeron55; sfan5; nerzhul; SmallJoker; paramat
19,xbmc/xbmc,https://github.com/xbmc/xbmc,"Kodi is an award-winning free and open source home theater/media center software and entertainment hub for digital media. With its beautiful interface and powerful skinning engine, it's available for Android, BSD, Linux, macOS, iOS, tvOS and Windows.",C++,20894,6554,0 stars today,ksooo; FernetMenta; Montellese; MartijnKaijser; garbear
20,OpenNMT/CTranslate2,https://github.com/OpenNMT/CTranslate2,Fast inference engine for Transformer models,C++,4545,497,3 stars today,guillaumekln; minhthuc2502; jordimas; sssshhhhhh; vince62s
21,mongodb/mongo,https://github.com/mongodb/mongo,The MongoDB Database,C++,28401,5782,6 stars today,erh; dwight; benety; astaple; RedBeard0531
22,Slicer/Slicer,https://github.com/Slicer/Slicer,"Multi-platform, free open source software for visualization and image computing.",C++,2512,751,2 stars today,jcfr; pieper; lassoan; finetjul; fedorov
