Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,addyosmani/agent-skills,https://github.com/addyosmani/agent-skills,Production-grade engineering skills for AI coding agents.,JavaScript,76018,8174,"2,554 stars today",addyosmani; nucliweb; federicobartoli; claude; dj2313
2,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,55239,9029,"1,125 stars today",asgeirtj; claude; awrreny; anonymous619259; lcebot
3,decolua/9router,https://github.com/decolua/9router,"Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,21425,3504,287 stars today,cursoragent; anuragg-saxenaa; claude; catalinstanciu; Blade096
4,zarazhangrui/follow-builders,https://github.com/zarazhangrui/follow-builders,"AI builders digest — monitors top AI builders on X and YouTube podcasts, remixes their content into digestible summaries. Follow builders, not influencers.",JavaScript,5714,726,40 stars today,github-actions; claude; zarazhangrui
5,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,Stop renting your intelligence. Own it with AnythingLLM. Everything you need for a powerful local-first agent experience,JavaScript,63021,6889,89 stars today,timothycarambat; shatfield4; angelplusultra; KPCOFGS; 17ColinMiPerry
6,projectdiscovery/nuclei-templates,https://github.com/projectdiscovery/nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,JavaScript,12610,3560,14 stars today,actions-user; DhiyaneshGeek; princechaddha; ritikchaddha; ehsandeep
7,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,45111,2610,382 stars today,pbakaus; claude; abdulwahabone; github-actions; dependabot
8,byoungd/up,https://github.com/byoungd/up,An advanced guide which might benefit you a lot 🎉 . 人生进阶指南 离谱的人生 离谱的英语学习指南/英语学习教程/英语学习/学英语,JavaScript,55598,5691,69 stars today,byoungd; fakesnow; holtenko; WMXPY; overtrue
9,webtorrent/webtorrent,https://github.com/webtorrent/webtorrent,⚡️ Streaming torrent client for the web,JavaScript,31296,2841,57 stars today,feross; renovate; semantic-release-bot; DiegoRBaquero; ThaUnknown
10,hexgrad/kokoro,https://github.com/hexgrad/kokoro,https://hf.co/hexgrad/Kokoro-82M,JavaScript,7919,849,29 stars today,hexgrad; xenova; remsky; ArEnSc; alesaccoia
