Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,41816,7186,28 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
2,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4123,1522,8 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
3,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,4770,701,18 stars today,briaguya0; Malkierian; Archez; serprex; garrettjoecox
4,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27086,2481,4 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
5,AcademySoftwareFoundation/openexr,https://github.com/AcademySoftwareFoundation/openexr,"The OpenEXR project provides the specification and reference implementation of the EXR file format, the professional-grade image storage format of the motion picture industry.",C,1798,683,0 stars today,cary-ilm; kdt3rd; peterhillman; fkainz; pstanczyk
6,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,34707,1779,19 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
7,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,45415,2617,41 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
8,OISF/suricata,https://github.com/OISF/suricata,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community.",C,6280,1705,13 stars today,victorjulien; jasonish; catenacyber; regit; jlucovsky
9,nrfconnect/sdk-nrf,https://github.com/nrfconnect/sdk-nrf,nRF Connect SDK main repository,C,1325,1513,3 stars today,MarekPieta; NordicBuilder; krish2718; nordic-piks; greg-fer
10,taosdata/TDengine,https://github.com/taosdata/TDengine,"High-performance, scalable time-series database designed for Industrial IoT (IIoT) scenarios",C,24851,5003,1 star today,guanshengliang; hjxilinx; hzcheng; dapan1121; yihaoDeng
11,lz4/lz4,https://github.com/lz4/lz4,Extremely Fast Compression algorithm,C,11814,1548,2 stars today,Cyan4973; inikep; t-mat; felixhandte; dependabot
12,php/php-src,https://github.com/php/php-src,The PHP Interpreter,C,40061,8044,8 stars today,dstogov; nikic; weltling; cmb69; laruence
13,HarbourMasters/Starship,https://github.com/HarbourMasters/Starship,SF64 PC Port,C,1874,117,5 stars today,sonicdcer; KiritoDv; Kiloku; petrie911; inspectredc
14,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30146,11256,12 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
15,Zelda64Recomp/Zelda64Recomp,https://github.com/Zelda64Recomp/Zelda64Recomp,Static recompilation of Majora's Mask (and soon Ocarina of Time) for PC (Windows/Linux/Mac),C,7012,324,9 stars today,Mr-Wiseguy; thecozies; dcvz; Reonu; DarioSamo
16,portapack-mayhem/mayhem-firmware,https://github.com/portapack-mayhem/mayhem-firmware,The firmware for the HackRF+PortaPack H1/H2/H4/H4M,C,5110,867,1 star today,jboone; eried; gullradriel; NotherNgineer; furrtek
17,nginx/nginx,https://github.com/nginx/nginx,The official NGINX Open Source repository.,C,30274,7894,21 stars today,mdounin; arut; vl-homutov; VBart; pluknet
