Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tursodatabase/turso,https://github.com/tursodatabase/turso,"Turso is an in-process SQL database, compatible with SQLite.",Rust,20394,1043,801 stars today,penberg; jussisaurio; PThorpe92; pedrocarlo; sivukhin
2,tw93/Pake,https://github.com/tw93/Pake,🤱🏻 Turn any webpage into a desktop app with one command.,Rust,55017,10904,"2,546 stars today",tw93; Tlntin; github-actions; jeasonnow; actions-user
3,1jehuang/jcode,https://github.com/1jehuang/jcode,Coding Agent Harness,Rust,7416,828,87 stars today,1jehuang; claude
4,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,116572,17632,81 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
5,astral-sh/uv,https://github.com/astral-sh/uv,"An extremely fast Python package and project manager, written in Rust.",Rust,86607,3227,32 stars today,charliermarsh; zanieb; konstin; renovate; BurntSushi
6,sxyazi/yazi,https://github.com/sxyazi/yazi,"💥 Blazing fast terminal file manager written in Rust, based on async I/O.",Rust,39596,904,36 stars today,sxyazi; jnsgruk; ndtoan96; mikavilpas; XYenon
7,astral-sh/ruff,https://github.com/astral-sh/ruff,"An extremely fast Python linter and code formatter, written in Rust.",Rust,48120,2173,21 stars today,charliermarsh; MichaReiser; AlexWaygood; renovate; sharkdp
8,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",Rust,10461,687,141 stars today,logan-markewich; AstraBert; dependabot; AdemBoukhris457; github-actions
9,biomejs/biome,https://github.com/biomejs/biome,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP.",Rust,25145,1035,10 stars today,ematipico; Conaclos; sebmck; renovate; dyc3
10,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,36586,2322,94 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
11,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. Modular networking stack in Rust.",Rust,10370,472,157 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
12,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,74860,9986,156 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
13,EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs,"Fast, flexible LLM inference",Rust,7330,628,10 stars today,EricLBuehler; lucasavila00; LLukas22; guoqingbao; polarathene
14,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,62628,2927,62 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
15,GraphiteEditor/Graphite,https://github.com/GraphiteEditor/Graphite,"Community-built comprehensive 2D content creation appplication for graphic design, digital art, and interactive real-time motion graphics powered by a node-based procedural graphics engine",Rust,26339,1203,18 stars today,Keavon; TrueDoctor; 0HyperCube; timon-schelling; mfish33
16,Y2Z/monolith,https://github.com/Y2Z/monolith,⬛️ CLI tool and library for saving complete web pages as a single HTML file,Rust,15262,460,7 stars today,snshn; alch-emi; rhysd; rakhnin; robatipoor
17,pola-rs/polars,https://github.com/pola-rs/polars,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,38834,2897,6 stars today,ritchie46; alexander-beedie; orlp; coastalwhite; nameexhaustion
18,restatedev/restate,https://github.com/restatedev/restate,Restate is the platform for building resilient applications that tolerate all infrastructure faults w/o the need for a PhD.,Rust,4047,173,7 stars today,tillrohrmann; AhmedSoliman; slinkydeveloper; jackkleeman; muhamadazmy
19,spiceai/spiceai,https://github.com/spiceai/spiceai,"A portable accelerated SQL query, search, and LLM-inference engine, written in Rust, for data-grounded AI apps and agents.",Rust,2975,202,4 stars today,lukekim; phillipleblanc; sgrebnov; Jeadie; peasee
20,TabbyML/tabby,https://github.com/TabbyML/tabby,Self-hosted AI coding assistant,Rust,33627,1755,2 stars today,wsxiaoys; autofix-ci; icycodes; liangfung; zwpaper
21,ogulcancelik/herdr,https://github.com/ogulcancelik/herdr,agent multiplexer that lives in your terminal.,Rust,6536,399,118 stars today,ogulcancelik; github-actions; kangal-bot; Golden-Pigeon; othavi0
