Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",TypeScript,55974,4499,"2,997 stars today",thedotmack; claude; Copilot; rodboev; github-actions
2,jamiepine/voicebox,https://github.com/jamiepine/voicebox,The open-source voice synthesis studio,TypeScript,17435,2040,"1,162 stars today",jamiepine; tomasmach; claude; selop; pandego
3,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,11727,1482,820 stars today,wass08; Aymericr; claude; open-pascal; anton-pascal
4,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,35022,2128,218 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; szuend
5,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",TypeScript,12567,1542,"1,503 stars today",claude; forrestchang; NevilleQingNY; Bohan-J; ldnvnbl
6,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"OpenMetadata is a unified metadata platform for data discovery, data observability, and data governance powered by a central metadata repository, in-depth column level lineage, and seamless team collaboration.",TypeScript,10744,1862,198 stars today,pmbrull; harshach; ShaileshParmar11; chirag-madlani; Sachin-chaurasiya
7,pablodelucca/pixel-agents,https://github.com/pablodelucca/pixel-agents,Pixel office.,TypeScript,6597,974,57 stars today,pablodelucca; claude; florintimbuc; dependabot; NNTin
8,coleam00/Archon,https://github.com/coleam00/Archon,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,17976,2826,396 stars today,Wirasm; coleam00; claude; leex279; github-actions
9,seerr-team/seerr,https://github.com/seerr-team/seerr,"Open-source media request and discovery manager for Jellyfin, Plex, and Emby.",TypeScript,10819,767,28 stars today,sct; fallenbagel; TheCatLady; allcontributors; gauthier-th
10,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"OmniRoute is an AI gateway for multi-provider LLMs: an OpenAI-compatible endpoint with smart routing, load balancing, retries, and fallbacks. Add policies, rate limits, caching, and observability for reliable, cost-aware inference.",TypeScript,2892,447,111 stars today,diegosouzapw; dependabot; christopher-s; rdself; zen0bit
11,snarktank/ralph,https://github.com/snarktank/ralph,Ralph is an autonomous AI agent loop that runs repeatedly until all PRD items are complete.,TypeScript,16833,1665,374 stars today,denen99; snarktank; claude; manav148; S1M0N38
12,vercel-labs/skills,https://github.com/vercel-labs/skills,The open agent skills tool - npx skills,TypeScript,14143,1168,153 stars today,quuu; github-actions; huozhi; elliotllliu; pi0
13,danielmiessler/Personal_AI_Infrastructure,https://github.com/danielmiessler/Personal_AI_Infrastructure,Agentic AI Infrastructure for magnifying HUMAN capabilities.,TypeScript,11421,1594,53 stars today,danielmiessler; claude; christauff; kaimagnus; ksylvan
14,playcanvas/supersplat,https://github.com/playcanvas/supersplat,3D Gaussian Splat Editor,TypeScript,4375,507,215 stars today,slimbuck; willeastcott; renovate; simonbethke; cursoragent
15,chartdb/chartdb,https://github.com/chartdb/chartdb,Database diagrams editor that allows you to visualize and design your DB with a single query.,TypeScript,21844,1350,32 stars today,guyb1; johnnyfish; origranot; GuyMoses; ilyaLibin
