Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,santifer/career-ops,https://github.com/santifer/career-ops,"Open-source AI job search: scan job portals, evaluate listings with a structured A-F rubric into a 1.0-5.0 score, tailor your CV, track applications — runs locally in your AI coding CLI (Claude Code, Codex, OpenCode, Antigravity…)",JavaScript,66694,12819,816 stars today,santifer; claude; Schlaflied; Scott-Emberson; abankar1
2,byoungd/up,https://github.com/byoungd/up,An advanced guide which might benefit you a lot 🎉 . 人生进阶指南 离谱的人生 离谱的英语学习指南/英语学习教程/英语学习/学英语,JavaScript,60217,6118,537 stars today,byoungd; fakesnow; holtenko; WMXPY; overtrue
3,Leonxlnx/taste-skill,https://github.com/Leonxlnx/taste-skill,"Taste-Skill - gives your AI good taste. stops the AI from generating boring, generic slop",JavaScript,78628,5368,424 stars today,Leonxlnx; cursoragent; claude; luojiyin1987; jkk442
4,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,241474,36617,272 stars today,affaan-m; claude; haelyra; pangerlkr; dependabot
5,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,90413,8275,53 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
6,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,45080,7083,163 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
7,Axorax/awesome-free-apps,https://github.com/Axorax/awesome-free-apps,Curated list of the best free apps for PC and mobile,JavaScript,7472,442,20 stars today,Axorax; trimclain; 1337Core; github-actions; 6512345
8,vercel-labs/agent-skills,https://github.com/vercel-labs/agent-skills,Vercel's official collection of agent skills,JavaScript,30275,2707,58 stars today,aurorascharff; shuding; quuu; nandorojo; JohnPhamous
9,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,91373,7995,114 stars today,thedotmack; claude; Copilot; rodboev; ousamabenyounes
10,chuspeeism/dashi-ppt-skill,https://github.com/chuspeeism/dashi-ppt-skill,"An AI-agent skill that generates browser-editable presentations from multiple visual themes, exportable to HTML, PDF, and PPTX.",JavaScript,5816,549,251 stars today,jadon7; claude; chuspeeism
11,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,Makes your AI agent think like the laziest senior dev in the room. The best code is the code you never wrote.,JavaScript,106712,5895,734 stars today,DietrichGebert; claude; Lakshya77089; ousamabenyounes; dhedhialy
12,pcottle/learnGitBranching,https://github.com/pcottle/learnGitBranching,An interactive git visualization and tutorial. Aspiring students of git can use this app to educate and challenge themselves towards mastery of git!,JavaScript,33911,6018,10 stars today,pcottle; hong4rc; dependabot; olsza; AntonioABLima
13,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,61089,3732,410 stars today,pbakaus; claude; github-actions; abdulwahabone; cursoragent
14,simple-icons/simple-icons,https://github.com/simple-icons/simple-icons,SVG icons for popular brands,JavaScript,25660,3151,7 stars today,PeterShaggyNoble; ericcornelissen; birjj; mondeja; danleech
15,jarrodwatts/claude-hud,https://github.com/jarrodwatts/claude-hud,"A Claude Code plugin that shows what's happening - context usage, active tools, running agents, and todo progress",JavaScript,27524,1278,27 stars today,jarrodwatts; github-actions; claude; dependabot; UnpxreTW
16,google/zx,https://github.com/google/zx,A tool for writing better scripts,JavaScript,45675,1284,3 stars today,antongolub; antonmedv; easymikey; dependabot; thescientist13
17,OpenSenseNova/SenseNova-Skills,https://github.com/OpenSenseNova/SenseNova-Skills,Modular SenseNova skills for building AI-powered office assistants and productivity workflows,JavaScript,4902,367,10 stars today,maoXyzt; luojiapeng14; claude; MichaelYang-lyx; wangbo0727
18,WorldFlowAI/everything-claude-code,https://github.com/WorldFlowAI/everything-claude-code,"Claude Code toolkit - agents, commands, skills, rules, and hooks for productive AI-assisted development",JavaScript,1460,255,32 stars today,affaan-m; gzb1128; claude; zbennett10; zerx-lab
