Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,cordiverse/cordis,https://github.com/cordiverse/cordis,Meta-Framework of Spatiotemporal Composability,TypeScript,4077,200,599 stars today,shigma; Hieuzest; undefined-moe; CyanChanges; imccyu
2,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,2953,233,149 stars today,poteto; cursoragent; ericzakariasson; n2parko; SamSokolin
3,lightningpixel/modly,https://github.com/lightningpixel/modly,Desktop app to generate 3D models from images or prompt using local AI — runs entirely on your GPU,TypeScript,6121,610,294 stars today,lightningpixel; Lorchie; iammojogo-sudo; DrHepa; jokrasno
4,THU-MAIC/OpenMAIC,https://github.com/THU-MAIC/OpenMAIC,"Open Multi-Agent Interactive Classroom — Get an immersive, multi-agent learning experience in just one click",TypeScript,20736,4117,33 stars today,wyuc; claude; cosarah; YizukiAme; ly-wang19
5,grafana/grafana,https://github.com/grafana/grafana,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more.",TypeScript,76283,14561,13 stars today,torkelo; bergquist; renovate; ryantxu; marefr
6,strapi/strapi,https://github.com/strapi/strapi,"🚀 Strapi is the leading open-source headless CMS. It’s 100% JavaScript/TypeScript, fully customizable, and developer-first.",TypeScript,72933,9829,33 stars today,soupette; alexandrebodin; lauriejim; innerdvations; Convly
7,dubinc/dub,https://github.com/dubinc/dub,"The modern link attribution platform. Loved by world-class marketing teams like Framer, Perplexity, Superhuman, Twilio, Buffer and more.",TypeScript,24416,3227,33 stars today,steven-tey; devkiran; TWilson023; pepeladeira; marcusljf
8,nexmoe/VidBee,https://github.com/nexmoe/VidBee,Download videos from almost any website worldwide,TypeScript,10219,782,35 stars today,nexmoe; claude; github-actions; chengcheng84; jabrailkhalil
9,vuejs/core,https://github.com/vuejs/core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",TypeScript,54185,9186,9 stars today,yyx990803; dependabot-preview; renovate; edison1105; HcySunYang
10,elastic/kibana,https://github.com/elastic/kibana,Your window into all of your data,TypeScript,21245,8616,6 stars today,kibanamachine; elasticmachine; mistic; w33ble; jbudz
11,vercel-labs/deepsec,https://github.com/vercel-labs/deepsec,Deepsec is a security harness for finding vulnerabilities in your codebase powered by coding agents,TypeScript,7659,460,119 stars today,cramforce; claude; steipete; molebox; vercel
12,CodebuffAI/freebuff,https://github.com/CodebuffAI/freebuff,The free coding agent,TypeScript,9571,1084,182 stars today,jahooma; github-actions; brandonkachen; charleslien; venkr
13,microsoft/TypeScript,https://github.com/microsoft/TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,TypeScript,110170,13720,16 stars today,ahejlsberg; sheetalkamat; DanielRosenwasser; sandersn; mhegazy
14,liustack/modlens,https://github.com/liustack/modlens,"The first vision plugin for DeepSeek Harness, and the vision bridge for every text-only coding agent. Paste an image, get structured JSON evidence (OCR, layout, semantics). | 全网第一个 DeepSeek Harness 视觉插件，为 DeepSeek、GLM 等纯文本模型外挂视觉能力，粘贴图片即得结构化 JSON 证据（OCR、版面、语义）。",TypeScript,1918,50,590 stars today,liustack; claude
15,calcom/cal.diy,https://github.com/calcom/cal.diy,Scheduling infrastructure for absolutely everyone.,TypeScript,47640,14794,38 stars today,zomars; PeerRich; emrysal; hariombalhara; crowdin-bot
16,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,90920,11278,518 stars today,badlogic; mitsuhiko; github-actions; christianklotz; davidbrai
17,p2r3/convert,https://github.com/p2r3/convert,Truly universal online file converter,TypeScript,3867,361,16 stars today,p2r3; omega-fallon; exurd; BoBkiNN; mdev34-lab
18,pacifio/atlas,https://github.com/pacifio/atlas,"Source control for agents. Use multiple coding agents, track they change, and query them in one place",TypeScript,1038,177,123 stars today,pacifio; ahammadnafiz; uzayer; Ukaykhingmarma28; dependabot
