Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,THU-MAIC/OpenMAIC,https://github.com/THU-MAIC/OpenMAIC,"Open Multi-Agent Interactive Classroom — Get an immersive, multi-agent learning experience in just one click",TypeScript,22433,4336,907 stars today,wyuc; claude; cosarah; YizukiAme; ly-wang19
2,every-app/open-seo,https://github.com/every-app/open-seo,Open source alternative to Semrush and Ahrefs,TypeScript,14701,1764,517 stars today,bensenescu; claude; jeremypenguin-max; bookingseo; mvanhorn
3,actions/checkout,https://github.com/actions/checkout,Action for checking out a repo,TypeScript,8810,2756,5 stars today,ericsciple; dependabot; cory-miller; jww3; thboop
4,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,50167,3518,216 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; yulunz
5,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,6192,488,260 stars today,cursoragent; poteto; roshansada; ericzakariasson; n2parko
6,abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,"GitNexus: The Zero-Server Code Intelligence Engine - GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a git repository (Github, Gitlab, Azure, Local) or ZIP file, and get an interactive knowledge graph with a built in Graph RAG Agent. Perfect for code exploration",TypeScript,46407,5115,270 stars today,magyargergo; claude; abhigyanpatwari; dependabot; azizur100389
7,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and enforces routing across 17 platforms via MCP + hooks.",TypeScript,20244,1472,26 stars today,mksglu; claude; github-actions; ipedro; ousamabenyounes
8,yangshun/tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,Curated coding interview preparation materials for busy software engineers,TypeScript,142295,16789,34 stars today,yangshun; keanecjy; BryannYeap; jeffsieu; s7u4rt99
9,anthropics/claude-code-action,https://github.com/anthropics/claude-code-action,Pas de description,TypeScript,8755,2103,7 stars today,actions-user; ashwin-ant; claude; ltawfik; claude
10,levy-street/world-of-claudecraft,https://github.com/levy-street/world-of-claudecraft,Pas de description,TypeScript,2215,705,8 stars today,FernandoX7; claude; jgyy; Rubsey; CharlieSaxton
11,backnotprop/plannotator,https://github.com/backnotprop/plannotator,"Annotate and review coding agent plans and code diffs visually, share with your team, send feedback to agents with one click.",TypeScript,8229,609,47 stars today,backnotprop; claude; flex-yj-kim; devin-ai-integration; dgrissen2
12,cloudflare/kumo,https://github.com/cloudflare/kumo,Cloudflare's component library for building modern web applications.,TypeScript,3761,171,9 stars today,mattrothenberg; rozenmd; github-actions; geoquant; nandanmen
13,wonderwhy-er/DesktopCommanderMCP,https://github.com/wonderwhy-er/DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",TypeScript,9437,1149,8 stars today,wonderwhy-er; serg33v; edgarsskore; claude; dmitry-ottic-ai
14,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,24677,2030,26 stars today,tmchow; claude; kieranklaassen; github-actions; mvanhorn
15,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"7.4 billion tokens per month. 34 free LLM providers. 635 free model endpoints. All behind one /v1 endpoint, plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,22266,3112,622 stars today,tashfeenahmed; claude; suantea; OhOkThisIsFine; tashdroid
16,vercel-labs/vgpu,https://github.com/vercel-labs/vgpu,"Modular cross-runtime WebGPU library for shaders, 3D scenes, GPU tensors, neural networks, and math viz",TypeScript,957,38,203 stars today,matiasngf; claude; skullface; vercel; dev-tmg
