Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView: WiFi DensePose turns commodity WiFi signals into real-time human pose estimation, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,49410,6556,565 stars today,ruvnet; claude; fr4iser90; MaTriXy; bilibili12433014
2,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your Internet traffic 🕵️‍♂️,Rust,35475,1339,368 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
3,a2x/cs2-dumper,https://github.com/a2x/cs2-dumper,Counter-Strike: 2 Offset Dumper,Rust,1959,298,11 stars today,a2x; Albert24GG; Coslly; mildnsj
4,tailcallhq/forgecode,https://github.com/tailcallhq/forgecode,"AI enabled pair programmer for Claude, GPT, O Series, Grok, Deepseek, Gemini and 300+ models",Rust,6850,1379,58 stars today,tusharmath; autofix-ci; amitksingh1490; laststylebender14; ssddOnTop
5,nushell/nushell,https://github.com/nushell/nushell,A new type of shell,Rust,39139,2113,36 stars today,sophiajt; fdncred; sholderbach; dependabot; andrasio
6,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,77067,10976,248 stars today,bolinfest; jif-oai; aibrahim-oai; pakrym-oai; etraut-openai
7,stalwartlabs/stalwart,https://github.com/stalwartlabs/stalwart,"All-in-one Mail & Collaboration server. Secure, scalable and fluent in every protocol (IMAP, JMAP, SMTP, CalDAV, CardDAV, WebDAV).",Rust,12452,718,38 stars today,mdecimus; dependabot; vickunwu; rmsc; stratacast
8,oxc-project/oxc,https://github.com/oxc-project/oxc,⚓ A collection of high-performance JavaScript tools.,Rust,20830,992,30 stars today,Boshen; overlookmotel; camc314; Dunqing; renovate
9,base/base,https://github.com/base/base,All components used to run Base,Rust,343,304,6 stars today,refcell; danyalprout; tynes; mattsse; emhane
10,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,32641,1909,826 stars today,pszymkowiak; aeppling; claude; FlorianBruniaux; github-actions
11,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. Modular networking stack in Rust.",Rust,8334,398,28 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
12,junhoyeo/tokscale,https://github.com/junhoyeo/tokscale,"🛰️ A CLI tool for tracking token usage from OpenCode, Claude Code, 🦞OpenClaw (Clawdbot/Moltbot), Pi, Codex, Gemini, Cursor, AmpCode, Factory Droid, Kimi, and more! • 🏅Global Leaderboard + 2D/3D Contributions Graph",Rust,2106,149,36 stars today,junhoyeo; github-actions; IvGolovach; claude; Yeachan-Heo
13,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant tool for Claude Code, Codex, OpenCode, openclaw & Gemini CLI.",Rust,49265,3150,665 stars today,farion1231; yovinchen; claude; TinsFox; tianrking
14,pydantic/monty,https://github.com/pydantic/monty,"A minimal, secure Python interpreter written in Rust for use by AI",Rust,6951,298,20 stars today,samuelcolvin; davidhewitt; claude; petyosi; sathish-t
15,qdrant/qdrant,https://github.com/qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,30574,2195,47 stars today,dependabot; generall; timvisee; agourlay; coszio
16,ai-dynamo/dynamo,https://github.com/ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,Rust,6622,1046,15 stars today,PeaBrane; grahamking; rmccorm4; nv-anants; tedzhouhk
17,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,"Fullstack app framework for web, desktop, and mobile.",Rust,35800,1633,28 stars today,jkelleyrtp; ealmloff; mrxiaozhuox; DogeDark; rMazeiks
