Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,lvgl/lvgl,https://github.com/lvgl/lvgl,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type.",C,24049,4252,13 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; AndreCostaaa
2,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,42350,7270,10 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
3,php/php-src,https://github.com/php/php-src,The PHP Interpreter,C,40223,8114,7 stars today,dstogov; nikic; weltling; cmb69; laruence
4,iovisor/bcc,https://github.com/iovisor/bcc,"BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more",C,22522,4072,8 stars today,yonghong-song; 4ast; drzaeus77; brendangregg; palmtenor
5,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,145409,13419,73 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
6,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,47524,2762,42 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
7,google/security-research,https://github.com/google/security-research,This project hosts security advisories and their accompanying proof-of-concepts related to research conducted at Google which impact non-Google owned code.,C,4560,568,4 stars today,koczkatamas; sirdarckcat; sroettger; artmetla; rcorrea35
8,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,35131,1809,6 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
9,redis/redis,https://github.com/redis/redis,"For developers, who are building real-time data-driven applications, Redis is the preferred, fastest, and most feature-rich cache, data structure server, and document and vector query engine.",C,75358,24713,20 stars today,antirez; oranagra; pietern; enjoy-binbin; sundb
10,libuv/libuv,https://github.com/libuv/libuv,Cross-platform asynchronous I/O,C,26984,3896,6 stars today,bnoordhuis; piscisaureus; saghul; ry; cjihrig
11,microsoft/mimalloc,https://github.com/microsoft/mimalloc,mimalloc is a compact general purpose allocator with excellent performance.,C,13168,1132,2 stars today,daanx; devnexen; jserv; res2k; asl
12,apache/age,https://github.com/apache/age,Graph database optimized for fast analysis and real-time data processing. It is provided as an extension to PostgreSQL.,C,4657,509,5 stars today,jrgemignani; protodef; MuhammadTahaNaveed; JoshInnis; dehowef
13,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4332,1569,7 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
14,immortalwrt/immortalwrt,https://github.com/immortalwrt/immortalwrt,An opensource OpenWrt variant for mainland China users.,C,11177,3706,9 stars today,juhosg; 1715173329; ffainelli; nbd168; hauke
15,nmap/nmap,https://github.com/nmap/nmap,Nmap - the Network Mapper. Github mirror of official SVN repository.,C,13172,2851,9 stars today,bonsaiviking; G10h4ck; rewanthtammana; vinamrabhatia; tremblerz
16,ThrowTheSwitch/Unity,https://github.com/ThrowTheSwitch/Unity,Simple unit testing for C,C,5295,1121,2 stars today,mvandervoord; jsalling; farrrb; jlindgren90; dreamer-coding
17,littlefs-project/littlefs,https://github.com/littlefs-project/littlefs,A little fail-safe filesystem designed for microcontrollers,C,6794,1002,4 stars today,geky; BrianPugh; yamt; sipkev; aldot
18,open-quantum-safe/liboqs,https://github.com/open-quantum-safe/liboqs,C library for prototyping and experimenting with quantum-resistant cryptography,C,2991,753,1 star today,dstebila; christianpaquin; baentsch; SWilson4; xvzcf
