Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,microsoft/agent-framework-go,https://github.com/microsoft/agent-framework-go,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Go.",Go,329,28,22 stars today,qmuntal; gdams; michelle-clayton-work; griffinbird; PratikDhanave
2,mudler/LocalAI,https://github.com/mudler/LocalAI,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,47688,4263,51 stars today,mudler; localai-bot; dependabot; renovate; richiejp
3,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,60014,3562,164 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
4,safing/portmaster,https://github.com/safing/portmaster,🏔 Love Freedom - ❌ Block Mass Surveillance,Go,13313,548,54 stars today,dhaavi; stenya; ppacher; vlabo; davegson
5,esengine/DeepSeek-Reasonix,https://github.com/esengine/DeepSeek-Reasonix,DeepSeek-native AI coding agent for your terminal. Engineered around prefix-cache stability — leave it running.,Go,27332,1743,78 stars today,SivanCola; esengine; ttmouse; lifu963; cursoragent
6,supabase/auth,https://github.com/supabase/auth,A JWT based API for managing users and issuing JWT tokens,Go,2500,706,3 stars today,kangmingtay; hf; J0; brycekahle; awalias
7,hashicorp/nomad,https://github.com/hashicorp/nomad,"Nomad is an easy-to-use, flexible, and performant workload orchestrator that can deploy a mix of microservice, batch, containerized, and non-containerized applications. Nomad is easy to operate and scale and has native Consul and Vault integrations.",Go,16715,2115,12 stars today,dadgar; schmichael; tgross; DingoEatingFuzz; notnoop
8,lima-vm/lima,https://github.com/lima-vm/lima,"Linux virtual machines, with a focus on running containers",Go,21534,930,11 stars today,AkihiroSuda; jandubois; dependabot; afbjorklund; norio-nomura
9,TecharoHQ/anubis,https://github.com/TecharoHQ/anubis,Weighs the soul of incoming HTTP requests to stop AI crawlers,Go,20798,659,28 stars today,Xe; JasonLovesDoggo; dependabot; SlyEcho; lotharsm
10,oapi-codegen/oapi-codegen,https://github.com/oapi-codegen/oapi-codegen,Generate Go client and server boilerplate from OpenAPI 3 specifications,Go,8463,1047,4 stars today,jamietanna; mromaszewicz; renovate; claude; dependabot
11,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,6774,685,20 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
12,asheshgoplani/agent-deck,https://github.com/asheshgoplani/agent-deck,"Terminal session manager for AI coding agents. One TUI for Claude, Gemini, OpenCode, Codex, and more.",Go,546,89,10 stars today,asheshgoplani; claude; seanyoungberg; DoozyX; johnuopini
13,AgentWrapper/agent-orchestrator,https://github.com/AgentWrapper/agent-orchestrator,"Agent IDE that enables you to manage fleets of coding agents. It comes with an agentic orchestrator that plans tasks, spawns agents, and autonomously handles CI fixes, merge conflicts, and code reviews.",Go,8388,1211,26 stars today,claude; harshitsinghbhandari; AgentWrapper; suraj-markup; ashish921998
14,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.2, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,176471,17034,79 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
15,go-gitea/gitea,https://github.com/go-gitea/gitea,"Git with a cup of tea! Painless self-hosted all-in-one software development service, including Git hosting, code review, team collaboration, package registry and CI/CD",Go,56914,6926,13 stars today,lunny; unknwon; wxiaoguang; GiteaBot; silverwind
16,cilium/cilium,https://github.com/cilium/cilium,"eBPF-based Networking, Security, and Observability",Go,24749,3911,11 stars today,aanm; tgraf; joestringer; tklauser; jrajahalme
17,tphakala/birdnet-go,https://github.com/tphakala/birdnet-go,"Self-hosted realtime soundscape analyser for birds, bats and other wildlife. Multi-model local AI inference, runs 24/7 on a Raspberry Pi.",Go,1481,142,10 stars today,tphakala; claude; dependabot; github-actions; isZumpo
