Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ibelick/ui-skills,https://github.com/ibelick/ui-skills,Skills for Design Engineers,TypeScript,5067,215,123 stars today,ibelick; fernandezbaptiste; claude; saadeghi; arifszn
2,elder-plinius/G0DM0D3,https://github.com/elder-plinius/G0DM0D3,LIBERATED AI CHAT,TypeScript,9529,2255,69 stars today,claude; elder-plinius
3,KnockOutEZ/wigolo,https://github.com/KnockOutEZ/wigolo,"The go-to web for your AI coding agent — local-first search, fetch, crawl & research over MCP. No API keys, no cloud, $0/query. Public beta.",TypeScript,1276,85,203 stars today,KnockOutEZ; YoshiTabletopGamer; gitcommit90
4,tldraw/tldraw,https://github.com/tldraw/tldraw,"Build infinite canvas apps in React with the tldraw SDK. World's best, top-most agent recommended #1 five star SDK.",TypeScript,48978,3388,85 stars today,steveruizok; mimecuvalo; MitjaBezensek; ds300; SomeHats
5,upstash/context7,https://github.com/upstash/context7,Context7 Platform -- Up-to-date code documentation for LLMs and AI code editors,TypeScript,59374,2832,69 stars today,enesgules; fahreddinozcan; enesakar; github-actions; claude
6,darkroomengineering/lenis,https://github.com/darkroomengineering/lenis,Smooth scroll as it should be,TypeScript,14579,592,74 stars today,clementroche; feledori; dependabot; arzafran; DaniAcu
7,HenryNdubuaku/maths-cs-ai-compendium,https://github.com/HenryNdubuaku/maths-cs-ai-compendium,Become a cracked AI/ML Research Engineer,TypeScript,6882,825,381 stars today,HenryNdubuaku; KDachev4; shmWorks; nitturkaryash; BaykovDaniil
8,SigNoz/signoz,https://github.com/SigNoz/signoz,"SigNoz is an open-source, OpenTelemetry-native observability platform for your team and their AI agents. Get logs, metrics, and traces in one tool with features like APM, distributed tracing, log management, infra monitoring, etc. Combined with SigNoz MCP and a native AI teammate (in SigNoz Cloud) it helps you build more resilient apps.",TypeScript,30787,2353,432 stars today,srikanthccv; palashgdev; ankitnayan; vikrantgupta25; prashant-shahi
9,lobehub/lobehub,https://github.com/lobehub/lobehub,"🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team.",TypeScript,80490,15638,63 stars today,arvinxx; semantic-release-bot; lobehubbot; claude; tjx666
10,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,187258,23513,332 stars today,thdxr; adamdotdevin; rekram1-node; opencode-agent; actions-user
11,Expensify/App,https://github.com/Expensify/App,"Welcome to New Expensify: a complete re-imagination of financial collaboration, centered around chat. Help us build the next generation of Expensify by sharing feedback and contributing to the code.",TypeScript,4956,3946,8 stars today,OSBotify; roryabraham; luacmartins; nkdengineer; mountiny
12,sourcebot-dev/sourcebot,https://github.com/sourcebot-dev/sourcebot,Sourcebot is a self-hosted tool that helps humans and agents understand your codebase.,TypeScript,3613,324,16 stars today,brendan-kellam; msukkari; claude; github-actions; cursoragent
13,anthropics/cwc-workshops,https://github.com/anthropics/cwc-workshops,Pas de description,TypeScript,1705,496,162 stars today,michael-cohen-io; jeffcurry-ant; mroknich; felixfbecker; claude
14,firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,🔥 Clone and recreate any website as a modern React app in seconds,TypeScript,27967,5317,135 stars today,developersdigest; bekbull; MFCo; ericciarla; ZLostTK
15,foru17/neko-master,https://github.com/foru17/neko-master,A modern and elegant dashboard for network traffic visualization and analysis.,TypeScript,2775,179,23 stars today,foru17; claude; zj1123581321; cesaryuan
16,musistudio/claude-code-router,https://github.com/musistudio/claude-code-router,"One local control plane for every AI agent: route across models, fuse new capabilities, orchestrate tools, and stay fully in control.",TypeScript,35895,2969,31 stars today,musistudio; TonyGeez; jesieleo; claude; emthy0
17,mattpocock/dictionary-of-ai-coding,https://github.com/mattpocock/dictionary-of-ai-coding,"AI coding jargon, explained in plain English.",TypeScript,2928,351,50 stars today,mattpocock; claude; vojtaholik
