Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Tencent/teamai-cli,https://github.com/Tencent/teamai-cli,Make Every Team AI Native,TypeScript,3137,197,556 stars today,jeff-r2026; claude; m0Nst3r873; cursoragent; Eyre921
2,pascalorg/editor,https://github.com/pascalorg/editor,"Open-source 3D architectural editor with a local CLI, MCP tools, and practical workflows for humans and AI agents.",TypeScript,23009,2901,107 stars today,wass08; Aymericr; claude; sudhir9297; open-pascal
3,vastsa/PI-Desktop,https://github.com/vastsa/PI-Desktop,Local-first AI coding agent desktop: Electron + Rust host core + pi Agent Harness + user-installable plugins,TypeScript,1764,159,417 stars today,vastsa; claude; Tioit-Wang; yg2224; BioYue
4,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,52833,6594,142 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
5,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,48457,4439,834 stars today,miguel-heygen; vanceingalls; jrusso1020; claude; ukimsanov
6,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,🙌 OpenHands: AI-Driven Development,TypeScript,87132,11424,186 stars today,openhands-agent; dependabot; xingyaoww; hieptl; tofarr
7,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The original agent meta-harness. Deploy intelligent multi-player swarms, coordinate autonomous workflows, and build conversational AI systems. Features adaptive memory, self-learning intelligence, RAG integration, and native Claude Code / Codex / Hermes and many more Integrated",TypeScript,71832,8503,161 stars today,ruvnet; claude; proffesor-for-testing; dajiaohuang; alexx-ftw
8,PrimeIntellect-ai/prime-agent,https://github.com/PrimeIntellect-ai/prime-agent,A self-improving RLM agent for coding workflows and long-running autonomous tasks.,TypeScript,20428,2240,102 stars today,kevinjosethomas; snimu; sethkarten; alexzhang13; samsja
9,solidjs/solid,https://github.com/solidjs/solid,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",TypeScript,36007,1109,11 stars today,ryansolid; thetarnav; cursoragent; otonashixav; Jutanium
10,vercel-labs/skills,https://github.com/vercel-labs/skills,The open agent skills tool - npx skills,TypeScript,30831,2641,125 stars today,quuu; github-actions; huozhi; jonathanhefner; claude
11,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,"Memory and context engine + app that is extremely fast, scalable, and can be run fully locally. The Memory API for the AI era.",TypeScript,29575,2585,276 stars today,Dhravya; MaheshtheDev; yxshv; CodeTorso; ved015
12,getopenscreen/openscreen,https://github.com/getopenscreen/openscreen,"Record your screen, ship a demo. Free and open-source, GPU-accelerated, no watermarks, no subscriptions. Windows, macOS, Linux. Actively maintained.",TypeScript,2659,165,69 stars today,EtienneLescot; siddharthvaddem; claude; Beetix; github-actions
13,actions/checkout,https://github.com/actions/checkout,Action for checking out a repo,TypeScript,8859,2769,3 stars today,ericsciple; dependabot; cory-miller; jww3; thboop
14,apache/maka,https://github.com/apache/maka,Apache Maka (Incubating) is a high-performance agent workspace that keeps a complete record of everything it did.,TypeScript,5144,478,90 stars today,jackwener; Astro-Han; likun666661; M4n5ter; me2seeks
15,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and enforces routing across 17 platforms via MCP + hooks.",TypeScript,21786,1568,379 stars today,mksglu; claude; github-actions; ipedro; ousamabenyounes
16,MoonTechLab/LunaTV,https://github.com/MoonTechLab/LunaTV,本项目采用 CC BY-NC-SA 协议，禁止任何商业化行为，任何衍生项目必须保留本项目地址并以相同协议开源,TypeScript,10385,9073,280 stars today,senshinya; JohnsonRan; github-actions; claude; 1411430556
17,maotoumao/MusicFree,https://github.com/maotoumao/MusicFree,插件化、定制化、无广告的免费音乐播放器,TypeScript,26753,1921,37 stars today,maotoumao; 282931; eastcukt; Matsuko97; zhuguibiao
