Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,89782,8200,51 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
2,4ian/GDevelop,https://github.com/4ian/GDevelop,"🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone.",JavaScript,25333,1485,34 stars today,4ian; D8H; ClementPasteau; AlexandreSi; victorlevasseur
3,NodeBB/NodeBB,https://github.com/NodeBB/NodeBB,Node.js based forum software built for the modern web,JavaScript,15176,2987,0 stars today,barisusakli; julianlam; psychobunny; nodebb-misty; renovate
4,jellyfin/jellyfin-web,https://github.com/jellyfin/jellyfin-web,The Free Software Media System - Official Web Client,JavaScript,3751,2138,5 stars today,thornbill; LukePulverenti; dkanada; WWWesten; renovate
5,Acode-Foundation/Acode,https://github.com/Acode-Foundation/Acode,Acode - powerful text/code editor for android,JavaScript,6340,1376,25 stars today,bajrangCoder; deadlyjack; RohitKushvaha01; UnschooledGamer; dependabot
6,pdone/lx-music-source,https://github.com/pdone/lx-music-source,洛雪音乐源,JavaScript,7592,630,48 stars today,pdone; Meo597
7,SillyTavern/SillyTavern,https://github.com/SillyTavern/SillyTavern,LLM Frontend for Power Users.,JavaScript,31610,5951,70 stars today,Cohee1207; Wolfsblvt; RossAscends; LenAnderson; valadaptive
8,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,118699,36324,87 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
9,NomaDamas/k-skill,https://github.com/NomaDamas/k-skill,한국인을 위한 스킬 모음집 - 에이전트를 한국인으로,JavaScript,6987,819,133 stars today,vkehfdl1; claude; github-actions; taeyoung1005; Mineru98
10,is-a-dev/register,https://github.com/is-a-dev/register,Grab your own sweet-looking '.is-a.dev' subdomain.,JavaScript,10893,26056,5 stars today,DEV-DIBSTER; STICKnoLOGIC; iostpa; orangci; wdhdev
11,validatorjs/validator.js,https://github.com/validatorjs/validator.js,String validation,JavaScript,23738,2481,0 stars today,chriso; rubiin; profnandaa; mren; forabi
12,Axorax/awesome-free-apps,https://github.com/Axorax/awesome-free-apps,Curated list of the best free apps for PC and mobile,JavaScript,7169,410,31 stars today,Axorax; trimclain; 1337Core; github-actions; 6512345
