Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38515,10750,4 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
2,microsoft/WSL,https://github.com/microsoft/WSL,Windows Subsystem for Linux,C++,31996,1693,20 stars today,OneBlue; benhillis; craigloewen-msft; 49081; Copilot
3,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,20309,3861,286 stars today,fs-eire; skottmckay; edgchen1; tianleiwu; yuslepukhin
4,NVIDIA/cuda-quantum,https://github.com/NVIDIA/cuda-quantum,C++ and Python support for the CUDA Quantum programming model for heterogeneous quantum-classical workflows,C++,1016,368,2 stars today,schweitzpgi; bettinaheim; bmhowe23; 1tnguyen; khalatepradnya
5,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,49475,7374,12 stars today,nlohmann; theodelrieu; dependabot; falbrechtskirchinger; Teemperor
6,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,36371,1876,37 stars today,ReenigneArcher; dependabot; cgutman; LizardByte-bot; loki-47-6F-64
7,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71151,16116,12 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
8,WerWolv/ImHex,https://github.com/WerWolv/ImHex,"🔍 A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM.",C++,53310,2370,39 stars today,WerWolv; iTrooz; paxcut; marysaka; WerWolvTranslationBot
9,google/perfetto,https://github.com/google/perfetto,"Production-grade client-side tracing, profiling, and analysis for complex software systems.",C++,5842,747,6 stars today,LalitMaganti; primiano; chromy; fmayer; stevegolton
10,ethz-asl/kalibr,https://github.com/ethz-asl/kalibr,The Kalibr visual-inertial calibration toolbox,C++,5395,1553,3 stars today,goldbattle; wxmerkt; VladyslavUsenko; othlu; NikolausDemmel
11,zeux/meshoptimizer,https://github.com/zeux/meshoptimizer,Mesh optimization library that makes meshes smaller and faster to render,C++,7601,630,10 stars today,zeux; mosra; corporateshark; dtrebilco; l0calh05t
12,ZLMediaKit/ZLMediaKit,https://github.com/ZLMediaKit/ZLMediaKit,WebRTC/RTSP/RTMP/HTTP/HLS/HTTP-FLV/WebSocket-FLV/HTTP-TS/HTTP-fMP4/WebSocket-TS/WebSocket-fMP4/GB28181/SRT/STUN/TURN server and client framework based on C++11,C++,16956,4004,7 stars today,xia-chu; xiongguangjie; wasphin; Dw9; alexliyu7352
13,Tencent/rapidjson,https://github.com/Tencent/rapidjson,A fast JSON parser/generator for C++ with both SAX/DOM style API,C++,15039,3642,3 stars today,miloyip; pah; thebusytypist; ylavic; StilesCrisis
14,colmap/colmap,https://github.com/colmap/colmap,COLMAP - Structure-from-Motion and Multi-View Stereo,C++,11529,1981,8 stars today,ahojnnes; B1ueber2y; sarlinpe; anmatako; whuaegeanse
15,chromium/chromium,https://github.com/chromium/chromium,The official GitHub mirror of the Chromium source,C++,23504,8803,14 stars today,leizleiz; colinblundell; tkent-google; sdefresne; nico
16,autowarefoundation/autoware_vision_pilot,https://github.com/autowarefoundation/autoware_vision_pilot,Free self-driving car stack - fully open-source ADAS and autonomous driving system,C++,510,110,5 stars today,m-zain-khawaja; TranHuuNhatHuy; pranavreddy23; JITERN; evshary
17,unitreerobotics/unitree_mujoco,https://github.com/unitreerobotics/unitree_mujoco,Pas de description,C++,944,307,2 stars today,Agnel-Wang; DonovanZhu; Bin-Ro; cyoahs; TrivasZhang
18,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20339,3219,3 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
19,tesseract-ocr/tesseract,https://github.com/tesseract-ocr/tesseract,Tesseract Open Source OCR Engine (main repository),C++,73716,10610,34 stars today,stweil; egorpugin; zdenop; Shreeshrii; amitdo
20,cyberbotics/webots,https://github.com/cyberbotics/webots,Webots Robot Simulator,C++,4303,2017,4 stars today,DavidMansolino; omichel; stefaniapedrazzi; fabienrohrer; lukicdarkoo
21,kvcache-ai/Mooncake,https://github.com/kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",C++,5185,702,8 stars today,stmatengss; xiaguan; alogfans; ShangmingCai; ykwd
22,ros-navigation/navigation2,https://github.com/ros-navigation/navigation2,ROS 2 Navigation Framework and System,C++,4188,1806,6 stars today,SteveMacenski; ruffsl; mhpanah; mini-1235; orduno
23,google/draco,https://github.com/google/draco,Draco is a library for compressing and decompressing 3D geometric meshes and point clouds. It is intended to improve the storage and transmission of 3D graphics.,C++,7243,1054,4 stars today,tomfinegan; FrankGalligan; louquillio; ondys; jbrettle
