Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,sveltejs/svelte,https://github.com/sveltejs/svelte,web development for the rest of us,JavaScript,87589,4961,29 stars today,Rich-Harris; dummdidumm; Conduitry; github-actions; trueadm
2,zarazhangrui/frontend-slides,https://github.com/zarazhangrui/frontend-slides,Create beautiful slides on the web using a coding agent's frontend skills,JavaScript,23983,1954,241 stars today,zarazhangrui; claude; lilyzhng; Vaibhavee89; kbanc85
3,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Unrestricted Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,21809,3710,142 stars today,Anil-matcha; claude; jaiprasad04; NgoQuocViet2001; taxvui
4,santifer/career-ops,https://github.com/santifer/career-ops,"AI-powered job search system built on Claude Code. 14 skill modes, Go dashboard, PDF generation, batch processing.",JavaScript,56681,11199,283 stars today,santifer; claude; FReptar0; luochen211; SparshGarg999
5,prettier/prettier,https://github.com/prettier/prettier,Prettier is an opinionated code formatter.,JavaScript,52105,4759,10 stars today,fisker; dependabot; renovate; vjeux; sosukesuzuki
6,fastify/fastify,https://github.com/fastify/fastify,"Fast and low overhead web framework, for Node.js",JavaScript,36705,2755,21 stars today,delvedor; mcollina; Eomm; Fdawgs; jsumners
7,drawdb-io/drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",JavaScript,37786,3062,172 stars today,1ilit; dependabot; picimako; haecheonlee; KARM99
8,simple-icons/simple-icons,https://github.com/simple-icons/simple-icons,SVG icons for popular brands,JavaScript,25322,3123,12 stars today,PeterShaggyNoble; ericcornelissen; birjj; mondeja; danleech
9,qeeqbox/social-analyzer,https://github.com/qeeqbox/social-analyzer,"API, CLI, and Web App for analyzing and finding a person's profile in 1000 social media \ websites",JavaScript,23298,2240,44 stars today,giga-a; qb-auto; SethFalco; dependabot; supersourlemons
10,worldwonderer/oh-story-claudecode,https://github.com/worldwonderer/oh-story-claudecode,网文/小说写作 skill 包，覆盖长篇与短篇网络小说的扫榜、拆文、写作、去AI味、封面图全流程,JavaScript,3373,551,108 stars today,worldwonderer; claude; elvisw; Goodman333
11,fleetbase/fleetbase,https://github.com/fleetbase/fleetbase,Modular logistics and supply chain operating system (LSOS),JavaScript,2007,679,25 stars today,roncodes; shivthakker; ekini; TemuulenBM; tortuvshin
12,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,118153,35794,39 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
13,zarazhangrui/follow-builders,https://github.com/zarazhangrui/follow-builders,"AI builders digest — monitors top AI builders on X and YouTube podcasts, remixes their content into digestible summaries. Follow builders, not influencers.",JavaScript,5504,699,44 stars today,github-actions; claude; zarazhangrui
14,ai-driven-dev/framework,https://github.com/ai-driven-dev/framework,"Marketplace Framework AI-Driven Dev : Context Engineering, Plugins, Agents, Skills, Hooks, Templates, SDLC",JavaScript,134,12,10 stars today,blafourcade; alexsoyes; claude; aidd-bot; dependabot
15,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,140437,31276,46 stars today,ijjk; timneutkens; sokra; vercel-release-bot; huozhi
