Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,k2-fsa/sherpa-onnx,https://github.com/k2-fsa/sherpa-onnx,"Speech-to-text, text-to-speech, speaker diarization, speech enhancement, source separation, and VAD using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, HarmonyOS, Raspberry Pi, RISC-V, RK NPU, Axera NPU, Ascend NPU, x86_64 servers, websocket server/client, support 12 programming languages",C++,13224,1514,10 stars today,csukuangfj; pkufool; Wasser1462; ZhaoChaoqun; pingfengluo
2,78/xiaozhi-esp32,https://github.com/78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,C++,27657,6215,14 stars today,78; Y1hsiaochunnn; laride; txp666; Kevincoooool
3,valhalla/valhalla,https://github.com/valhalla/valhalla,Open Source Routing Engine for OpenStreetMap,C++,5859,918,3 stars today,kevinkreiser; dnesbitt61; gknisely; dgearhart; kdiluca
4,LadybirdBrowser/ladybird,https://github.com/LadybirdBrowser/ladybird,Truly independent web browser,C++,64333,3076,45 stars today,awesomekling; trflynn89; AtkinsSJ; linusg; kalenikaliaksandr
5,OpenNMT/CTranslate2,https://github.com/OpenNMT/CTranslate2,Fast inference engine for Transformer models,C++,4546,497,3 stars today,guillaumekln; minhthuc2502; jordimas; sssshhhhhh; vince62s
6,react/react-native,https://github.com/react/react-native,A framework for building native applications using React,C++,126111,25182,12 stars today,reactjs-bot; mdvacca; shergin; cortinico; sammy-SC
7,dragonflydb/dragonfly,https://github.com/dragonflydb/dragonfly,A modern replacement for Redis and Memcached,C++,30792,1199,7 stars today,romange; dranikpg; kostasrim; BorysTheDev; vyavdoshenko
8,o3de/o3de,https://github.com/o3de/o3de,"Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators to build AAA games, cinema-quality 3D worlds, and high-fidelity simulations without any fees or commercial obligations.",C++,9455,2503,6 stars today,gadams3; cgalvan; amznestebanpapp; AMZN-daimini; AMZN-Gene
9,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2306,1473,5 stars today,wangxiyuan; Potabk; MengqingCao; zhangxinyuehfad; Yikun
10,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,195965,75188,30 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
11,luanti-org/luanti,https://github.com/luanti-org/luanti,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation,C++,13028,2356,4 stars today,celeron55; sfan5; nerzhul; SmallJoker; paramat
12,cyberbotics/webots,https://github.com/cyberbotics/webots,Webots Robot Simulator,C++,4436,2035,3 stars today,DavidMansolino; omichel; stefaniapedrazzi; fabienrohrer; lukicdarkoo
13,Adaptix-Framework/AdaptixC2,https://github.com/Adaptix-Framework/AdaptixC2,AdaptixC2 is a highly modular advanced redteam toolkit,C++,3287,606,4 stars today,RalfHacker; shashinma; bri5ee; lsr00ter; Xre0uS
14,apple/foundationdb,https://github.com/apple/foundationdb,"FoundationDB - the open source, distributed, transactional key-value store",C++,16459,1526,2 stars today,etschannen; jzhou77; tclinkenbeard-oai; ajbeamon; sfc-gh-tclinkenbeard
15,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50029,7411,9 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
16,defold/defold,https://github.com/defold/defold,"Defold is a completely free to use game engine for development of desktop, mobile and web games.",C++,6144,439,3 stars today,JCash; matgis-king; britzl; AGulev; andsveking
17,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,118401,19992,138 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
18,lich0821/WeChatFerry,https://github.com/lich0821/WeChatFerry,微信机器人，可接入DeepSeek、Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。微信 hook WeChat Robot Hook.,C++,6732,1548,4 stars today,lich0821; PathfinderAx; rehiy; stkevintan; danbai225
19,i-am-shodan/USBArmyKnife,https://github.com/i-am-shodan/USBArmyKnife,USB Army Knife – the ultimate close access tool for penetration testers and red teamers.,C++,2740,265,6 stars today,i-am-shodan; john35588; DidierA; lordtangent; kylefmohr
20,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,103732,9378,16 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
21,iree-org/iree,https://github.com/iree-org/iree,A retargetable MLIR-based machine learning compiler and runtime toolkit.,C++,3829,939,3 stars today,iree-github-actions-bot; benvanik; ScottTodd; hanhanW; GMNGeoffrey
