Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,firecrawl/pdf-inspector,https://github.com/firecrawl/pdf-inspector,"Fast Rust library for PDF inspection, classification, and text extraction. Intelligently detects scanned vs text-based PDFs to enable smart routing decisions.",Rust,10153,661,"2,540 stars today",abimaelmartell; claude; cursoragent; rth; bryan
2,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,108071,6306,31 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
3,rust-lang/rust,https://github.com/rust-lang/rust,Empowering everyone to build reliable and efficient software.,Rust,115200,15368,51 stars today,bors; matthiaskrgr; RalfJung; GuillaumeGomez; matklad
4,rolldown/rolldown,https://github.com/rolldown/rolldown,Fast Rust bundler for JavaScript/TypeScript with Rollup-compatible API.,Rust,13861,1004,3 stars today,hyfdev; IWANABETHATGUY; shulaoda; renovate; sapphi-red
5,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. A library that adds QUIC + NAT Traversal to your apps.",Rust,12071,718,34 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
6,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Grok Build & Hermes Agent. Only official website: ccswitch.io",Rust,124394,8442,422 stars today,farion1231; yovinchen; claude; makoMakoGo; TinsFox
7,LargeModGames/spotatui,https://github.com/LargeModGames/spotatui,"A fast, standalone terminal music player in Rust: native Spotify streaming plus local, Subsonic, radio, and YouTube sources.",Rust,1147,228,8 stars today,LargeModGames; Rigellute; allcontributors; dependabot-preview; dependabot
8,FalkorDB/FalkorDB,https://github.com/FalkorDB/FalkorDB,A super fast Graph Database uses GraphBLAS under the hood for its sparse adjacency matrix graph representation. Our goal is to provide the best Knowledge Graph for LLM (GraphRAG).,Rust,5274,416,182 stars today,swilly22; AviAvni; jeffreylovitz; gkorland; dependabot
9,quickwit-oss/tantivy,https://github.com/quickwit-oss/tantivy,Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust,Rust,15647,955,10 stars today,fulmicoton; PSeitz; trinity-1686a; dependabot; lnicola
10,tokio-rs/tokio,https://github.com/tokio-rs/tokio,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ...",Rust,32803,3182,24 stars today,traviscibot; Darksonn; carllerche; alexcrichton; taiki-e
11,moghtech/komodo,https://github.com/moghtech/komodo,🦎 a tool to build and deploy software on many servers 🦎,Rust,11820,372,28 stars today,mbecker20; beckerinj; karamvirsingh98; jackra1n; MP-Tool
12,risingwavelabs/risingwave,https://github.com/risingwavelabs/risingwave,"Event streaming platform for agentic AI. Continuously ingest, transform, and serve event streams in real time, at scale.",Rust,9216,810,8 stars today,mergify; BugenZhao; xxchan; dependabot; wenym1
13,qdrant/qdrant,https://github.com/qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,33781,2553,20 stars today,dependabot; generall; timvisee; agourlay; coszio
14,PyO3/pyo3,https://github.com/PyO3/pyo3,Rust bindings for the Python interpreter,Rust,15993,1002,7 stars today,davidhewitt; kngwyu; konstin; fafhrd91; messense
15,rerun-io/rerun,https://github.com/rerun-io/rerun,"Visualize, query, and stream to train on multimodal robotics data.",Rust,11249,816,10 stars today,emilk; Wumpf; teh-cmc; abey79; jprochazk
16,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,74743,4700,181 stars today,aeppling; claude; pszymkowiak; FlorianBruniaux; github-actions
17,rust-lang/rust-clippy,https://github.com/rust-lang/rust-clippy,A bunch of lints to catch common mistakes and improve your Rust code. Book: https://doc.rust-lang.org/clippy/,Rust,13426,2095,11 stars today,bors; flip1995; oli-obk; samueltardieu; Jarcho
18,zellij-org/zellij,https://github.com/zellij-org/zellij,A terminal workspace with batteries included,Rust,34710,1352,19 stars today,imsnif; a-kenji; TheLostLambda; kunalmohan; jaeheonji
19,pnpm/pnpm,https://github.com/pnpm/pnpm,"Fast, disk space efficient package manager",Rust,35968,1616,15 stars today,zkochan; KSXGitHub; rstacruz; renovate-bot; anonrig
20,katanemo/plano,https://github.com/katanemo/plano,"Plano is an AI-native proxy server and data plane for agentic apps. Smart LLM routing, observability, agent orchestration, and guardrails so you stay focused on your agents core logic.",Rust,6956,480,25 stars today,adilhafeez; salmanap; Spherrrical; junr03; cotran2
