Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,duckdb/duckdb,https://github.com/duckdb/duckdb,DuckDB is an analytical in-process SQL database management system,C++,40443,3586,58 stars today,Mytherin; Tishj; pdet; hannes; taniabogatsch
2,NVIDIA/cuda-samples,https://github.com/NVIDIA/cuda-samples,Samples for CUDA Developers which demonstrates features in CUDA Toolkit,C++,9523,2405,18 stars today,rwarmstr; XSShawnZeng; mdoijade; Ru7w1k; jnbntz
3,alibaba/MNN,https://github.com/alibaba/MNN,"MNN: A blazing-fast, lightweight inference engine battle-tested by Alibaba, powering high-performance on-device LLMs and Edge AI.",C++,15927,2407,15 stars today,wangzhaode; MNNTeam; jxt1234; Yogayu; Juude
4,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2666,2076,5 stars today,wangxiyuan; Potabk; zhangxinyuehfad; MengqingCao; Yikun
5,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,124734,21914,207 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
6,aristocratos/btop,https://github.com/aristocratos/btop,A monitor of resources,C++,34104,1128,27 stars today,aristocratos; deckstose; kz6fittycent; renovate; vandabbin
7,wolfpld/tracy,https://github.com/wolfpld/tracy,Frame profiler,C++,16626,1221,8 stars today,wolfpld; slomp; Lectem; YaLTeR; mcourteaux
8,ROCm/rocm-systems,https://github.com/ROCm/rocm-systems,super repo for rocm systems projects,C++,464,352,0 stars today,lmoriche; marifamd; kiritigowda; dgaliffiAMD; AryanSalmanpour
9,SpacehuhnTech/WiFiDuck,https://github.com/SpacehuhnTech/WiFiDuck,Wireless keystroke injection attack platform,C++,3258,477,21 stars today,jLynx; deantonious; nc-wbb; the-Jamz; LiJu09
10,microsoft/winget-cli,https://github.com/microsoft/winget-cli,"WinGet is the Windows Package Manager. This project includes a CLI (Command Line Interface), PowerShell modules, and a COM (Component Object Model) API (Application Programming Interface).",C++,26325,1784,7 stars today,JohnMcPMS; yao-msft; ryfu-msft; Trenly; florelis
11,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,197068,76069,37 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
12,wazuh/wazuh,https://github.com/wazuh/wazuh,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.,C++,16605,2447,8 stars today,vikman90; TomasTurina; Dwordcito; chemamartinez; juliancnn
13,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,75744,12018,32 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
14,mrxenginner/reVC,https://github.com/mrxenginner/reVC,Reverse engineering the classic GTA Vice City game,C++,276,85,3 stars today,aap; Sergeanur; Nick007J; erorcun; withmorten
15,intel/llm-scaler,https://github.com/intel/llm-scaler,Pas de description,C++,489,70,5 stars today,xiangyuT; gc-fu; liu-shaojun; Wesley-Du; hzjane
16,OHF-Voice/piper1-gpl,https://github.com/OHF-Voice/piper1-gpl,Fast and local neural text-to-speech engine,C++,5188,495,15 stars today,synesthesiam; claude; IhorShevchuk; a-andre; Norakthes
17,ggml-org/ggml,https://github.com/ggml-org/ggml,Tensor library for machine learning,C++,15200,1783,8 stars today,ggerganov; jeffbolznv; JohannesGaessler; slaren; 0cc4m
18,abseil/abseil-cpp,https://github.com/abseil/abseil-cpp,Abseil Common Libraries (C++),C++,18084,3181,2 stars today,derekmauro; ezbr; goldvitaly; dinord
19,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,115887,26401,57 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
20,ml-explore/mlx,https://github.com/ml-explore/mlx,MLX: An array framework for Apple silicon,C++,28060,2153,20 stars today,zcbenz; angeloskath; jagrit06; barronalex; awni
21,facebook/rocksdb,https://github.com/facebook/rocksdb,"A library that provides an embeddable, persistent key-value store for fast storage.",C++,31984,6903,7 stars today,siying; igorcanadi; pdillinger; ajkr; riversand963
22,NixOS/nix,https://github.com/NixOS/nix,"Nix, the purely functional package manager",C++,17531,1984,11 stars today,edolstra; Ericson2314; roberth; xokdvium; thufschmitt
