Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, self-learning swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,41586,4648,"2,598 stars today",ruvnet; claude; alexx-ftw; lanemc; tommy-ca
2,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,19938,3268,496 stars today,czlonkowski; claude; kimbo128; thesved; naXa777
3,virattt/dexter,https://github.com/virattt/dexter,An autonomous agent for deep financial research,TypeScript,23240,2846,409 stars today,virattt; MkDev11; cursoragent; gupta-8; sjhddh
4,withastro/flue,https://github.com/withastro/flue,The sandbox agent framework.,TypeScript,2384,111,290 stars today,FredKSchott; bgiori; stainlu; ketankhairnar; badlogic
5,actualbudget/actual,https://github.com/actualbudget/actual,A local-first personal finance app,TypeScript,26293,2402,76 stars today,MatissJanis; matt-fidd; joel-jeremy; j-f1; github-actions
6,microsoft/vscode,https://github.com/microsoft/vscode,Visual Studio Code,TypeScript,184567,39640,48 stars today,bpasero; jrieken; Tyriar; mjbvz; joaomoreno
7,mnfst/manifest,https://github.com/mnfst/manifest,Smart Model Routing for Agents. Cut Costs up to 70% 🦚,TypeScript,6095,359,122 stars today,brunobuddy; SebConejo; claude; github-actions; guillaumegay13
8,maplibre/maplibre-gl-js,https://github.com/maplibre/maplibre-gl-js,MapLibre GL JS - Interactive vector tile maps in the browser,TypeScript,10511,1080,16 stars today,dependabot; HarelM; jfirebaugh; ansis; mourner
9,danielmiessler/Personal_AI_Infrastructure,https://github.com/danielmiessler/Personal_AI_Infrastructure,Agentic AI Infrastructure for magnifying HUMAN capabilities.,TypeScript,12001,1656,34 stars today,danielmiessler; claude; christauff; kaimagnus; ksylvan
10,openclaw/acpx,https://github.com/openclaw/acpx,Headless CLI client for stateful Agent Client Protocol (ACP) sessions,TypeScript,2568,243,43 stars today,dutifulbob; osolmaz; vincentkoc; steipete; dependabot
11,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output, 98% reduction. 14 platforms",TypeScript,12603,874,306 stars today,mksglu; claude; github-actions; ipedro; rjkaes
12,Vexa-ai/vexa,https://github.com/Vexa-ai/vexa,"Open-source meeting transcription API for Google Meet, Microsoft Teams & Zoom. Auto-join bots, real-time WebSocket transcripts, MCP server for AI agents. Self-host or use hosted SaaS.",TypeScript,1976,265,13 stars today,DmitriyG228; claude; untilhamza; Muzamil-Ahmed; cursoragent
